<><><><><><><><> 
Begin: 29-Sep-2014 13:17:01 
Matlab version  8.2.0.701 (R2013b) 
Psychtoolbox version  3.0.11 
Subjid: s33 Run Number: 6 
<><><><><><><><> 
Columns info in data file: 
1. left indvd 2. # right indvd  
3. response (left - 1 :: right - 2) 4. RT  
<><><><><><><><> 
Columns info in (this) info file: 
1. Stimulus start time (from trial start) 2. Stimulus off-time(from stimulus start time) 
3. RT or max response duration, if no response (from stimulus start time) 
 
1.001 1.524 1.524 
0.533 3.643 3.643 
0.567 1.029 1.029 
0.250 1.094 1.094 
0.567 1.685 1.685 
0.450 0.963 0.963 
0.234 3.699 3.699 
0.317 1.138 1.138 
0.417 1.115 1.115 
0.583 1.258 1.258 
0.585 1.303 1.303 
0.267 1.028 1.028 
0.584 0.754 0.754 
0.584 0.875 0.875 
0.400 0.690 0.690 
0.518 1.466 1.466 
0.267 0.776 0.776 
0.367 3.139 3.139 
0.567 1.520 1.520 
0.517 2.177 2.177 
0.584 1.214 1.214 
0.467 1.565 1.565 
0.217 2.407 2.407 
0.534 1.236 1.236 
0.584 1.882 1.882 
0.467 1.368 1.368 
0.501 1.280 1.280 
0.500 2.308 2.308 
0.367 2.855 2.855 
0.467 2.134 2.134 
0.266 1.948 1.948 
0.484 0.908 0.908 
0.216 0.996 0.996 
0.317 1.248 1.248 
0.217 1.555 1.555 
0.234 1.575 1.575 
0.534 0.952 0.952 
0.484 1.050 1.050 
0.334 1.729 1.729 
0.585 0.952 0.952 
0.216 1.116 1.116 
0.384 1.050 1.050 
0.350 0.973 0.973 
0.517 1.269 1.269 
0.517 1.095 1.095 
0.284 1.662 1.662 
0.400 1.652 1.652 
0.384 1.740 1.740 
0.467 1.313 1.313 
0.484 0.964 0.964 
0.501 1.357 1.357 
0.317 1.587 1.587 
0.468 2.627 2.627 
0.467 1.750 1.750 
0.267 1.619 1.619 
0.250 1.356 1.356 
0.400 1.007 1.007 
0.583 1.203 1.203 
0.334 1.094 1.094 
0.433 3.523 3.523 
0.300 1.356 1.356 
0.501 1.697 1.697 
0.300 1.268 1.268 
0.401 2.176 2.176 
0.484 1.609 1.609 
0.567 1.751 1.751 
0.584 1.608 1.608 
0.417 0.996 0.996 
0.251 0.832 0.832 
0.267 1.303 1.303 
0.300 1.422 1.422 
0.534 1.378 1.378 
0.300 2.068 2.068 
0.534 1.752 1.752 
0.300 0.777 0.777 
0.567 1.410 1.410 
0.350 0.984 0.984 
0.283 1.564 1.564 
0.300 1.248 1.248 
0.450 1.455 1.455 
0.384 3.676 3.676 
0.350 1.105 1.105 
0.534 1.073 1.073 
0.434 2.047 2.047 
0.417 1.586 1.586 
0.568 1.215 1.215 
0.316 1.106 1.106 
0.501 0.886 0.886 
0.501 1.334 1.334 
0.351 1.236 1.236 
0.434 1.039 1.039 
0.233 2.056 2.056 
0.217 0.930 0.930 
0.418 1.543 1.543 
0.517 1.411 1.411 
0.584 2.222 2.222 
0.250 2.177 2.177 
0.434 2.726 2.726 
0.383 0.853 0.853 
0.200 2.976 2.976 
0.333 0.919 0.919 
0.267 1.817 1.817 
0.518 2.614 2.614 
0.333 1.773 1.773 
