<><><><><><><><> 
Begin: 29-Sep-2014 13:03:44 
Matlab version  8.2.0.701 (R2013b) 
Psychtoolbox version  3.0.11 
Subjid: s33 Run Number: 5 
<><><><><><><><> 
Columns info in data file: 
1. left indvd 2. # right indvd  
3. response (left - 1 :: right - 2) 4. RT  
<><><><><><><><> 
Columns info in (this) info file: 
1. Stimulus start time (from trial start) 2. Stimulus off-time(from stimulus start time) 
3. RT or max response duration, if no response (from stimulus start time) 
 
1.001 2.934 2.934 
0.534 0.974 0.974 
0.568 1.062 1.062 
0.250 1.072 1.072 
0.567 2.713 2.713 
0.450 0.985 0.985 
0.234 0.908 0.908 
0.318 0.897 0.897 
0.418 1.489 1.489 
0.584 1.006 1.006 
0.584 0.853 0.853 
0.267 0.569 0.569 
0.584 1.794 1.794 
0.585 3.337 3.337 
0.401 1.237 1.237 
0.517 0.974 0.974 
0.266 1.072 1.072 
0.367 2.319 2.319 
0.568 1.543 1.543 
0.518 1.499 1.499 
0.584 1.750 1.750 
0.468 1.498 1.498 
0.217 0.941 0.941 
0.550 1.389 1.389 
0.584 2.222 2.222 
0.468 1.226 1.226 
0.500 1.302 1.302 
0.501 1.346 1.346 
0.367 1.060 1.060 
0.466 0.941 0.941 
0.267 1.411 1.411 
0.484 1.116 1.116 
0.216 0.820 0.820 
0.317 0.962 0.962 
0.217 1.127 1.127 
0.234 1.498 1.498 
0.533 0.788 0.788 
0.484 0.777 0.777 
0.334 1.182 1.182 
0.584 1.411 1.411 
0.216 0.952 0.952 
0.384 0.744 0.744 
0.350 1.018 1.018 
0.502 1.258 1.258 
0.517 1.247 1.247 
0.283 0.985 0.985 
0.400 3.672 3.672 
0.384 2.189 2.189 
0.467 1.915 1.915 
0.484 1.565 1.565 
0.501 1.478 1.478 
0.317 0.908 0.908 
0.468 0.908 0.908 
0.467 0.908 0.908 
0.267 0.745 0.745 
0.250 2.539 2.539 
0.399 1.127 1.127 
0.584 1.105 1.105 
0.334 1.938 1.938 
0.434 1.357 1.357 
0.300 2.430 2.430 
0.500 0.952 0.952 
0.301 2.330 2.330 
0.401 1.225 1.225 
0.484 2.101 2.101 
0.566 0.897 0.897 
0.585 2.100 2.100 
0.416 0.963 0.963 
0.266 1.969 1.969 
0.268 3.687 3.687 
0.301 1.510 1.510 
0.533 1.947 1.947 
0.300 1.914 1.914 
0.534 1.083 1.083 
0.300 0.756 0.756 
0.568 0.733 0.733 
0.335 1.351 1.351 
0.284 1.283 1.283 
0.300 0.859 0.859 
0.451 1.108 1.108 
0.384 1.119 1.119 
0.350 0.826 0.826 
0.534 1.240 1.240 
0.434 1.688 1.688 
0.417 1.761 1.761 
0.567 1.228 1.228 
0.316 0.696 0.696 
0.501 0.990 0.990 
0.501 0.924 0.924 
0.350 0.934 0.934 
0.434 1.121 1.121 
0.234 1.054 1.054 
0.217 0.945 0.945 
0.417 1.749 1.749 
0.517 1.066 1.066 
0.584 0.868 0.868 
0.250 0.967 0.967 
0.434 1.348 1.348 
0.384 0.923 0.923 
0.201 1.272 1.272 
0.334 1.402 1.402 
0.267 1.379 1.379 
0.517 1.001 1.001 
0.333 1.077 1.077 
