<><><><><><><><> 
Begin: 29-Sep-2014 15:57:25 
Matlab version  8.2.0.701 (R2013b) 
Psychtoolbox version  3.0.11 
Subjid: s46 Run Number: 1 
<><><><><><><><> 
Columns info in data file: 
1. left indvd 2. # right indvd  
3. response (left - 1 :: right - 2) 4. RT  
<><><><><><><><> 
Columns info in (this) info file: 
1. Stimulus start time (from trial start) 2. Stimulus off-time(from stimulus start time) 
3. RT or max response duration, if no response (from stimulus start time) 
 
1.001 3.991 5.994 
0.532 1.891 1.891 
0.568 2.895 2.895 
0.250 1.683 1.683 
0.566 1.562 1.562 
0.451 1.804 1.804 
0.249 1.573 1.573 
0.317 1.541 1.541 
0.417 0.918 0.918 
0.584 1.126 1.126 
0.585 0.962 0.962 
0.267 0.754 0.754 
0.584 1.114 1.114 
0.584 1.016 1.016 
0.400 1.213 1.213 
0.517 1.027 1.027 
0.267 1.323 1.323 
0.367 0.838 0.838 
0.567 0.792 0.792 
0.517 1.251 1.251 
0.584 1.826 1.826 
0.467 2.438 2.438 
0.217 2.930 2.930 
0.534 1.639 1.639 
0.584 1.180 1.180 
0.467 1.541 1.541 
0.501 1.454 1.454 
0.501 1.770 1.770 
0.367 1.913 1.913 
0.467 2.295 2.295 
0.267 1.791 1.791 
0.484 3.443 3.443 
0.217 1.280 1.280 
0.317 1.816 1.816 
0.218 1.246 1.246 
0.234 1.400 1.400 
0.534 3.945 3.945 
0.484 0.918 0.918 
0.334 0.820 0.820 
0.584 0.798 0.798 
0.217 2.263 2.263 
0.384 1.313 1.313 
0.350 3.892 3.892 
0.501 1.389 1.389 
0.517 3.114 3.114 
0.283 1.049 1.049 
0.401 1.399 1.399 
0.384 1.049 1.049 
0.467 1.115 1.115 
0.484 0.776 0.776 
0.501 0.983 0.983 
0.317 0.885 0.885 
0.468 2.394 2.394 
0.467 1.049 1.049 
0.267 0.809 0.809 
0.250 2.110 2.110 
0.400 1.333 1.333 
0.584 1.673 1.673 
0.334 0.908 0.908 
0.434 1.125 1.125 
0.283 1.650 1.650 
0.501 1.082 1.082 
0.300 2.405 2.405 
0.400 1.203 1.203 
0.484 1.322 1.322 
0.567 0.940 0.940 
0.584 1.509 1.509 
0.418 0.973 0.973 
0.250 3.999 4.233 
0.267 3.082 3.082 
0.300 0.733 0.733 
0.534 1.104 1.104 
0.300 1.180 1.180 
0.534 1.728 1.728 
0.300 0.754 0.754 
0.567 1.279 1.279 
0.350 1.673 1.673 
0.284 3.486 3.486 
0.300 0.700 0.700 
0.450 1.158 1.158 
0.384 2.066 2.066 
0.349 3.291 3.291 
0.534 1.410 1.410 
0.434 2.895 2.895 
0.417 1.093 1.093 
0.567 0.929 0.929 
0.317 1.126 1.126 
0.501 1.968 1.968 
0.500 1.508 1.508 
0.350 1.519 1.519 
0.434 2.656 2.656 
0.234 1.585 1.585 
0.217 1.038 1.038 
0.417 1.322 1.322 
0.518 2.677 2.677 
0.584 3.584 3.584 
0.250 1.552 1.552 
0.434 2.329 2.329 
0.384 2.228 2.228 
0.200 2.985 2.985 
0.334 1.946 1.946 
0.267 2.547 2.547 
0.517 0.994 0.994 
0.334 0.842 0.842 
