<><><><><><><><> 
Begin: 29-Sep-2014 16:59:07 
Matlab version  8.2.0.701 (R2013b) 
Psychtoolbox version  3.0.11 
Subjid: s46 Run Number: 6 
<><><><><><><><> 
Columns info in data file: 
1. left indvd 2. # right indvd  
3. response (left - 1 :: right - 2) 4. RT  
<><><><><><><><> 
Columns info in (this) info file: 
1. Stimulus start time (from trial start) 2. Stimulus off-time(from stimulus start time) 
3. RT or max response duration, if no response (from stimulus start time) 
 
1.001 1.693 1.693 
0.534 1.587 1.587 
0.567 1.214 1.214 
0.249 0.985 0.985 
0.567 0.854 0.854 
0.450 1.247 1.247 
0.234 0.800 0.800 
0.318 0.700 0.700 
0.417 1.290 1.290 
0.583 1.936 1.936 
0.584 0.776 0.776 
0.266 1.040 1.040 
0.584 1.116 1.116 
0.584 0.919 0.919 
0.401 1.357 1.357 
0.517 1.138 1.138 
0.266 0.908 0.908 
0.366 0.930 0.930 
0.567 0.744 0.744 
0.517 2.527 2.527 
0.584 1.029 1.029 
0.468 0.952 0.952 
0.218 0.755 0.755 
0.550 1.760 1.760 
0.583 2.046 2.046 
0.467 1.893 1.893 
0.501 1.246 1.246 
0.501 1.105 1.105 
0.367 1.586 1.586 
0.467 1.125 1.125 
0.267 1.116 1.116 
0.484 0.765 0.765 
0.217 1.247 1.247 
0.317 0.908 0.908 
0.216 2.067 2.067 
0.234 1.248 1.248 
0.533 1.094 1.094 
0.484 0.864 0.864 
0.334 0.623 0.623 
0.584 1.368 1.368 
0.217 0.777 0.777 
0.383 1.179 1.179 
0.350 2.270 2.270 
0.501 1.065 1.065 
0.517 0.782 0.782 
0.284 0.977 0.977 
0.401 1.378 1.378 
0.384 1.598 1.598 
0.467 2.835 2.835 
0.484 0.678 0.678 
0.500 0.646 0.646 
0.316 0.723 0.723 
0.468 0.700 0.700 
0.467 0.798 0.798 
0.266 1.641 1.641 
0.250 3.992 5.995 
0.400 0.896 0.896 
0.584 0.788 0.788 
0.334 0.853 0.853 
0.433 0.854 0.854 
0.300 0.602 0.602 
0.501 0.930 0.930 
0.299 1.456 1.456 
0.400 1.324 1.324 
0.484 1.017 1.017 
0.550 1.269 1.269 
0.584 0.809 0.809 
0.417 1.509 1.509 
0.250 0.908 0.908 
0.267 0.931 0.931 
0.300 2.430 2.430 
0.534 1.247 1.247 
0.300 1.532 1.532 
0.534 0.886 0.886 
0.300 1.105 1.105 
0.568 1.346 1.346 
0.350 1.083 1.083 
0.284 0.897 0.897 
0.301 0.952 0.952 
0.450 1.303 1.303 
0.384 0.963 0.963 
0.350 1.117 1.117 
0.534 0.798 0.798 
0.433 1.510 1.510 
0.417 1.149 1.149 
0.567 1.477 1.477 
0.317 1.280 1.280 
0.500 1.477 1.477 
0.500 0.854 0.854 
0.351 1.073 1.073 
0.434 1.138 1.138 
0.234 1.093 1.093 
0.217 1.160 1.160 
0.417 0.800 0.800 
0.518 1.095 1.095 
0.583 0.864 0.864 
0.250 1.620 1.620 
0.433 1.171 1.171 
0.384 1.017 1.017 
0.201 1.456 1.456 
0.335 0.799 0.799 
0.267 1.312 1.312 
0.516 0.973 0.973 
0.333 0.886 0.886 
