<><><><><><><><> 
Begin: 29-Sep-2014 16:08:41 
Matlab version  8.2.0.701 (R2013b) 
Psychtoolbox version  3.0.11 
Subjid: s46 Run Number: 2 
<><><><><><><><> 
Columns info in data file: 
1. left indvd 2. # right indvd  
3. response (left - 1 :: right - 2) 4. RT  
<><><><><><><><> 
Columns info in (this) info file: 
1. Stimulus start time (from trial start) 2. Stimulus off-time(from stimulus start time) 
3. RT or max response duration, if no response (from stimulus start time) 
 
1.000 3.490 3.490 
0.534 1.707 1.707 
0.568 1.905 1.905 
0.250 0.744 0.744 
0.568 1.444 1.444 
0.450 1.454 1.454 
0.250 0.832 0.832 
0.317 1.379 1.379 
0.418 1.488 1.488 
0.584 0.886 0.886 
0.585 1.018 1.018 
0.267 1.336 1.336 
0.584 0.952 0.952 
0.585 0.952 0.952 
0.401 0.657 0.657 
0.517 2.397 2.397 
0.267 3.982 5.983 
0.367 1.323 1.323 
0.568 1.083 1.083 
0.518 2.001 2.001 
0.584 1.334 1.334 
0.468 0.842 0.842 
0.217 0.690 0.690 
0.550 1.017 1.017 
0.584 0.722 0.722 
0.467 2.308 2.308 
0.501 0.799 0.799 
0.501 0.897 0.897 
0.367 0.996 0.996 
0.467 0.810 0.810 
0.267 2.582 2.582 
0.484 1.291 1.291 
0.217 1.400 1.400 
0.317 0.853 0.853 
0.216 1.465 1.465 
0.234 1.116 1.116 
0.533 1.400 1.400 
0.484 1.192 1.192 
0.334 1.214 1.214 
0.583 0.930 0.930 
0.216 1.073 1.073 
0.384 0.646 0.646 
0.350 0.908 0.908 
0.501 0.689 0.689 
0.517 1.072 1.072 
0.283 0.821 0.821 
0.401 0.952 0.952 
0.384 3.008 3.008 
0.467 1.027 1.027 
0.483 2.967 2.967 
0.501 1.171 1.171 
0.317 0.898 0.898 
0.467 1.676 1.676 
0.467 1.611 1.611 
0.267 2.484 2.484 
0.250 1.731 1.731 
0.401 1.324 1.324 
0.584 0.963 0.963 
0.334 1.708 1.708 
0.433 1.718 1.718 
0.300 2.342 2.342 
0.500 2.079 2.079 
0.300 0.919 0.919 
0.400 0.831 0.831 
0.484 1.817 1.817 
0.551 0.820 0.820 
0.585 2.002 2.002 
0.418 1.215 1.215 
0.251 0.886 0.886 
0.267 1.839 1.839 
0.300 2.418 2.418 
0.534 2.899 2.899 
0.300 1.730 1.730 
0.534 2.232 2.232 
0.300 1.248 1.248 
0.568 1.072 1.072 
0.349 1.871 1.871 
0.283 3.076 3.076 
0.300 1.740 1.740 
0.451 0.996 0.996 
0.384 1.335 1.335 
0.350 2.046 2.046 
0.534 1.237 1.237 
0.434 1.970 1.970 
0.418 1.280 1.280 
0.568 0.898 0.898 
0.318 3.994 4.125 
0.502 1.105 1.105 
0.500 1.180 1.180 
0.350 0.909 0.909 
0.434 1.106 1.106 
0.234 0.876 0.876 
0.217 0.887 0.887 
0.417 0.952 0.952 
0.517 1.062 1.062 
0.583 0.952 0.952 
0.250 1.828 1.828 
0.434 0.909 0.909 
0.385 0.909 0.909 
0.201 1.598 1.598 
0.334 1.029 1.029 
0.267 1.291 1.291 
0.518 1.707 1.707 
0.333 1.181 1.181 
