<><><><><><><><> 
Begin: 27-Nov-2014 14:31:57 
0.418 1.480 1.480 
0.268 3.212 3.212 
0.451 1.391 1.391 
0.300 1.030 1.030 
0.467 1.719 1.719 
0.484 1.270 1.270 
0.501 2.575 2.575 
0.384 1.096 1.096 
0.234 1.260 1.260 
0.299 1.040 1.040 
0.567 1.074 1.074 
0.267 1.008 1.008 
0.534 1.491 1.491 
0.416 1.030 1.030 
0.601 1.303 1.303 
0.234 0.910 0.910 
0.383 0.811 0.811 
0.250 1.007 1.007 
0.584 1.866 1.866 
0.200 1.818 1.818 
0.517 1.523 1.523 
0.534 1.785 1.785 
0.550 1.106 1.106 
0.233 0.832 0.832 
0.367 1.196 1.196 
0.300 1.851 1.851 
0.517 1.786 1.786 
0.383 0.975 0.975 
0.567 0.899 0.899 
0.283 1.852 1.852 
0.301 2.376 2.376 
0.267 1.424 1.424 
0.250 0.909 0.909 
0.551 0.974 0.974 
0.434 1.151 1.151 
0.417 1.161 1.161 
0.267 1.151 1.151 
0.551 0.668 0.668 
0.450 1.249 1.249 
0.350 1.544 1.544 
0.401 1.731 1.731 
0.367 1.161 1.161 
0.234 0.997 0.997 
0.301 1.040 1.040 
0.251 0.844 0.844 
0.284 1.074 1.074 
0.300 2.213 2.213 
0.367 1.193 1.193 
0.217 1.315 1.315 
0.568 0.997 0.997 
0.584 1.217 1.217 
0.400 0.931 0.931 
0.401 1.916 1.916 
0.334 1.446 1.446 
0.566 1.031 1.031 
0.350 0.822 0.822 
0.250 1.775 1.775 
0.517 0.964 0.964 
0.351 1.961 1.961 
0.300 1.020 1.020 
0.367 0.942 0.942 
0.233 0.876 0.876 
0.251 1.370 1.370 
0.584 0.876 0.876 
0.583 1.128 1.128 
0.434 1.359 1.359 
0.233 1.063 1.063 
0.300 1.117 1.117 
0.350 1.622 1.622 
0.533 1.839 1.839 
0.216 1.249 1.249 
0.217 2.730 2.730 
0.266 1.424 1.424 
0.468 0.976 0.976 
0.500 0.964 0.964 
0.467 0.822 0.822 
0.384 0.713 0.713 
0.418 1.204 1.204 
0.317 0.997 0.997 
0.501 2.005 2.005 
0.284 0.800 0.800 
0.484 0.866 0.866 
0.284 1.227 1.227 
0.350 1.337 1.337 
0.451 1.085 1.085 
0.518 0.788 0.788 
0.234 1.633 1.633 
0.567 3.243 3.243 
0.517 0.975 0.975 
0.400 0.997 0.997 
0.384 0.800 0.800 
0.384 0.975 0.975 
0.317 0.822 0.822 
0.400 0.954 0.954 
0.401 0.756 0.756 
0.534 1.873 1.873 
0.517 3.847 3.847 
0.467 1.128 1.128 
0.350 1.765 1.765 
0.533 0.844 0.844 
0.417 1.226 1.226 
0.350 0.976 0.976 
0.583 0.855 0.855 
0.550 2.268 2.268 
0.417 0.723 0.723 
0.451 1.172 1.172 
0.434 2.070 2.070 
0.284 1.249 1.249 
0.316 0.636 0.636 
0.384 0.942 0.942 
0.299 0.810 0.810 
0.534 1.030 1.030 
0.283 1.183 1.183 
0.300 1.073 1.073 
0.266 0.767 0.767 
0.300 1.413 1.413 
0.383 1.752 1.752 
0.334 1.140 1.140 
0.568 0.887 0.887 
0.384 0.800 0.800 
0.284 0.844 0.844 
0.567 0.899 0.899 
0.600 0.997 0.997 
0.383 0.778 0.778 
0.251 0.855 0.855 
0.301 0.943 0.943 
0.368 1.172 1.172 
0.434 1.030 1.030 
0.300 1.194 1.194 
0.451 1.008 1.008 
0.484 1.842 1.842 
0.284 1.184 1.184 
0.250 0.964 0.964 
0.318 0.822 0.822 
0.334 1.008 1.008 
0.367 0.986 0.986 
0.401 1.961 1.961 
0.234 1.008 1.008 
0.300 0.866 0.866 
0.517 0.756 0.756 
0.216 1.762 1.762 
0.567 1.270 1.270 
0.501 1.479 1.479 
0.400 1.183 1.183 
0.433 1.019 1.019 
0.300 1.204 1.204 
0.384 0.746 0.746 
0.585 0.920 0.920 
0.418 0.943 0.943 
0.417 0.963 0.963 
0.300 0.734 0.734 
0.401 0.909 0.909 
0.450 0.833 0.833 
0.468 0.898 0.898 
0.367 1.173 1.173 
0.350 0.877 0.877 
0.600 0.813 0.813 
0.217 0.757 0.757 
0.551 1.064 1.064 
0.567 0.899 0.899 
0.517 1.084 1.084 
0.235 1.117 1.117 
0.300 0.997 0.997 
0.334 1.283 1.283 
0.468 1.983 1.983 
0.250 0.953 0.953 
0.485 0.876 0.876 
0.250 1.324 1.324 
0.468 0.844 0.844 
0.400 1.611 1.611 
0.518 0.932 0.932 
0.484 1.062 1.062 
0.567 2.201 2.201 
0.567 1.994 1.994 
0.333 1.348 1.348 
0.483 2.390 2.390 
0.284 1.413 1.413 
0.217 0.954 0.954 
0.500 0.953 0.953 
0.400 1.129 1.129 
0.401 3.692 3.692 
0.567 1.468 1.468 
0.450 1.205 1.205 
0.452 0.745 0.745 
0.550 0.965 0.965 
0.533 1.522 1.522 
0.434 1.775 1.775 
0.284 1.611 1.611 
0.300 2.114 2.114 
0.551 0.931 0.931 
0.217 1.151 1.151 
<><><><><><><><> 
RT (mean):  1.26 
Consistency:  -0.15 
Self Consistency:  0.84 
<><><><><><><><> 
End: 27-Nov-2014 14:40:16 
