1,13,1,1,1,0.49383
0,71,2,2,1,0.51979
1,22,1,1,1,0.48728
0,105,2,2,1,0.48667
0,55,1,1,1,0.54106
0,119,2,1,0,0.44197
1,39,1,1,1,0.46355
0,11,1,1,1,0.62879
1,41,1,1,1,0.49668
0,108,2,2,1,0.49723
1,54,1,1,1,0.5301
0,100,2,2,1,0.46369
1,89,2,1,0,0.46035
0,26,1,1,1,0.6055
1,50,1,1,1,0.58475
0,17,1,1,1,0.68301
1,33,1,1,1,0.50911
1,85,2,2,1,0.56195
0,5,1,1,1,0.46556
0,80,2,1,0,0.47501
1,24,1,2,0,0.53105
1,99,2,1,0,0.59576
1,86,2,2,1,0.63995
1,4,1,1,1,0.53144
0,23,1,1,1,0.51911
1,62,2,2,1,0.55129
0,108,2,2,1,0.59559
0,101,2,2,1,0.50746
1,52,1,1,1,0.35483
1,64,2,2,1,0.52991
0,34,1,1,1,0.4744
0,17,1,1,1,0.61717
1,22,1,2,0,0.56963
1,82,2,1,0,0.58591
0,115,2,2,1,0.55188
0,21,1,1,1,0.53582
0,91,2,1,0,0.40437
0,59,1,2,0,0.48492
0,87,2,1,0,0.50806
0,28,1,1,1,0.43187
1,65,2,2,1,0.49802
1,77,2,2,1,0.54078
0,56,1,1,1,0.46387
1,63,2,2,1,0.52914
1,82,2,1,0,0.60797
1,118,2,2,1,0.54107
1,20,1,1,1,0.56824
0,15,1,1,1,0.48595
1,18,1,1,1,0.44268
1,61,2,2,1,0.47518
0,109,2,1,0,0.55227
1,51,1,1,1,0.55099
1,29,1,1,1,0.43146
0,50,1,1,1,0.50796
1,47,1,1,1,0.42062
1,95,2,2,1,0.54122
0,45,1,1,1,0.4303
1,5,1,1,1,0.38679
1,3,1,1,1,0.46513
1,70,2,2,1,0.50757
1,40,1,1,1,0.4199
1,8,1,1,1,0.45249
0,31,1,1,1,0.45407
0,76,2,1,0,0.46382
0,27,1,2,0,0.47518
0,117,2,1,0,0.40877
0,110,2,2,1,0.67216
