<><><><><><><><> 
Begin: 21-Oct-2014 16:30:00 
0.417 0.623 0.623 
0.267 0.514 0.514 
0.451 0.558 0.558 
0.301 0.503 0.503 
0.468 0.525 0.525 
0.483 0.448 0.448 
0.501 0.612 0.612 
0.384 0.514 0.514 
0.234 0.525 0.525 
0.299 0.525 0.525 
0.568 0.842 0.842 
0.266 0.536 0.536 
0.534 0.722 0.722 
0.418 0.525 0.525 
0.600 0.492 0.492 
0.233 0.930 0.930 
0.383 0.624 0.624 
0.250 0.678 0.678 
0.584 0.624 0.624 
0.200 0.666 0.666 
0.517 0.744 0.744 
0.534 0.525 0.525 
0.551 0.820 0.820 
0.233 0.515 0.515 
0.367 0.613 0.613 
0.301 0.655 0.655 
0.518 0.613 0.613 
0.367 0.635 0.635 
0.567 0.633 0.633 
0.284 0.558 0.558 
0.300 0.558 0.558 
0.267 0.580 0.580 
0.251 0.788 0.788 
0.551 0.590 0.590 
0.434 0.459 0.459 
0.417 0.426 0.426 
0.266 0.613 0.613 
0.551 0.602 0.602 
0.451 0.460 0.460 
0.350 0.612 0.612 
0.400 0.481 0.481 
0.368 0.853 0.853 
0.234 0.514 0.514 
0.301 0.547 0.547 
0.250 0.645 0.645 
0.284 0.590 0.590 
0.300 0.711 0.711 
0.367 0.657 0.657 
0.218 0.886 0.886 
0.567 0.952 0.952 
0.584 0.503 0.503 
0.401 0.579 0.579 
0.401 0.612 0.612 
0.334 0.645 0.645 
0.567 0.568 0.568 
0.351 0.547 0.547 
0.251 0.580 0.580 
0.517 0.481 0.481 
0.351 0.526 0.526 
0.301 0.733 0.733 
0.368 0.427 0.427 
0.249 0.591 0.591 
0.249 0.646 0.646 
0.583 0.744 0.744 
0.583 0.569 0.569 
0.434 0.820 0.820 
0.233 0.689 0.689 
0.301 0.953 0.953 
0.350 0.568 0.568 
0.534 0.788 0.788 
0.216 0.701 0.701 
0.217 0.656 0.656 
0.268 0.996 0.996 
0.467 0.558 0.558 
0.500 0.471 0.471 
0.467 0.787 0.787 
0.384 0.492 0.492 
0.417 0.820 0.820 
0.318 0.678 0.678 
0.500 0.612 0.612 
0.283 0.733 0.733 
0.484 0.645 0.645 
0.284 0.612 0.612 
0.351 0.525 0.525 
0.450 0.612 0.612 
0.518 0.449 0.449 
0.234 0.766 0.766 
0.568 0.591 0.591 
0.517 0.722 0.722 
0.400 0.766 0.766 
0.383 0.482 0.482 
0.383 0.645 0.645 
0.317 0.602 0.602 
0.400 0.449 0.449 
0.400 0.536 0.536 
0.535 0.678 0.678 
0.517 0.459 0.459 
0.467 0.340 0.340 
0.351 0.722 0.722 
0.534 0.503 0.503 
0.418 0.733 0.733 
0.350 0.623 0.623 
0.583 0.645 0.645 
0.550 0.602 0.602 
0.417 0.952 0.952 
0.451 1.093 1.093 
0.434 0.493 0.493 
0.283 0.590 0.590 
0.316 0.492 0.492 
0.385 0.832 0.832 
0.300 0.668 0.668 
0.535 0.470 0.470 
0.283 0.832 0.832 
0.300 0.646 0.646 
0.268 0.590 0.590 
0.300 0.547 0.547 
0.383 0.569 0.569 
0.334 0.547 0.547 
0.567 0.471 0.471 
0.366 0.536 0.536 
0.284 0.646 0.646 
0.567 0.594 0.594 
0.600 0.507 0.507 
0.383 0.517 0.517 
0.250 0.625 0.625 
0.300 0.561 0.561 
0.368 0.488 0.488 
0.433 0.492 0.492 
0.301 0.536 0.536 
0.450 0.471 0.471 
0.484 0.569 0.569 
0.284 0.514 0.514 
0.251 0.733 0.733 
0.318 0.482 0.482 
0.334 0.537 0.537 
0.367 0.722 0.722 
0.401 0.514 0.514 
0.233 0.536 0.536 
0.301 0.613 0.613 
0.517 0.405 0.405 
0.217 0.646 0.646 
0.568 0.559 0.559 
0.500 0.481 0.481 
0.401 0.492 0.492 
0.434 0.657 0.657 
0.301 0.493 0.493 
0.383 0.470 0.470 
0.584 0.284 0.284 
0.418 0.504 0.504 
0.417 0.601 0.601 
0.300 0.524 0.524 
0.401 0.482 0.482 
0.451 0.459 0.459 
0.467 0.526 0.526 
0.367 0.601 0.601 
0.350 0.646 0.646 
0.600 0.547 0.547 
0.217 0.656 0.656 
0.551 0.460 0.460 
0.567 0.547 0.547 
0.517 0.438 0.438 
0.250 0.689 0.689 
0.300 0.558 0.558 
0.334 0.514 0.514 
0.468 0.592 0.592 
0.251 0.548 0.548 
0.484 0.449 0.449 
0.250 0.536 0.536 
0.468 0.416 0.416 
0.400 0.646 0.646 
0.518 0.612 0.612 
0.484 0.481 0.481 
0.568 0.327 0.327 
0.567 0.285 0.285 
0.333 0.679 0.679 
0.484 0.810 0.810 
0.284 0.613 0.613 
0.217 0.656 0.656 
0.501 0.547 0.547 
0.401 0.679 0.679 
0.400 0.536 0.536 
0.567 0.536 0.536 
0.451 0.492 0.492 
0.451 0.558 0.558 
0.551 0.547 0.547 
0.518 0.766 0.766 
0.434 0.525 0.525 
0.268 0.558 0.558 
0.300 0.525 0.525 
0.551 0.415 0.415 
0.217 0.734 0.734 
<><><><><><><><> 
RT (mean):  0.62 
Consistency:  0.26 
Self Consistency:  0.68 
<><><><><><><><> 
End: 21-Oct-2014 16:35:09 
