<><><><><><><><> 
Begin: 21-Oct-2014 16:23:49 
0.417 0.613 0.613 
0.267 0.787 0.787 
0.450 0.602 0.602 
0.316 0.689 0.689 
0.467 0.908 0.908 
0.483 0.635 0.635 
0.501 0.613 0.613 
0.384 0.678 0.678 
0.233 0.613 0.613 
0.300 0.536 0.536 
0.568 0.569 0.569 
0.267 0.635 0.635 
0.534 0.668 0.668 
0.417 0.756 0.756 
0.600 0.700 0.700 
0.233 0.865 0.865 
0.384 0.919 0.919 
0.250 0.591 0.591 
0.584 0.744 0.744 
0.200 0.634 0.634 
0.517 0.832 0.832 
0.533 0.733 0.733 
0.551 0.558 0.558 
0.233 0.908 0.908 
0.367 0.667 0.667 
0.300 1.116 1.116 
0.517 0.634 0.634 
0.367 0.941 0.941 
0.567 0.644 0.644 
0.267 0.657 0.657 
0.301 0.711 0.711 
0.267 0.580 0.580 
0.251 0.634 0.634 
0.551 0.667 0.667 
0.434 0.853 0.853 
0.417 0.525 0.525 
0.267 0.689 0.689 
0.550 0.722 0.722 
0.451 0.536 0.536 
0.350 0.547 0.547 
0.400 0.525 0.525 
0.367 0.787 0.787 
0.234 0.657 0.657 
0.301 0.591 0.591 
0.250 0.635 0.635 
0.283 0.689 0.689 
0.300 0.569 0.569 
0.367 0.602 0.602 
0.217 0.689 0.689 
0.567 0.581 0.581 
0.584 0.678 0.678 
0.401 0.635 0.635 
0.400 0.569 0.569 
0.335 0.777 0.777 
0.567 0.613 0.613 
0.351 0.723 0.723 
0.250 0.744 0.744 
0.517 0.678 0.678 
0.366 0.722 0.722 
0.300 0.679 0.679 
0.367 0.776 0.776 
0.234 0.690 0.690 
0.250 0.908 0.908 
0.584 0.558 0.558 
0.583 0.470 0.470 
0.433 0.744 0.744 
0.233 0.799 0.799 
0.300 0.679 0.679 
0.350 0.634 0.634 
0.534 0.995 0.995 
0.201 0.777 0.777 
0.217 0.799 0.799 
0.267 0.745 0.745 
0.467 0.766 0.766 
0.501 0.755 0.755 
0.467 0.941 0.941 
0.385 0.667 0.667 
0.418 1.597 1.597 
0.317 0.810 0.810 
0.500 0.624 0.624 
0.283 0.875 0.875 
0.484 0.537 0.537 
0.283 0.722 0.722 
0.350 0.690 0.690 
0.451 0.853 0.853 
0.517 0.569 0.569 
0.233 0.744 0.744 
0.568 0.493 0.493 
0.517 0.580 0.580 
0.401 0.722 0.722 
0.384 0.613 0.613 
0.384 0.525 0.525 
0.317 0.481 0.481 
0.400 0.580 0.580 
0.400 0.776 0.776 
0.535 0.536 0.536 
0.518 0.601 0.601 
0.467 0.570 0.570 
0.351 0.602 0.602 
0.534 0.569 0.569 
0.417 0.645 0.645 
0.350 0.613 0.613 
0.584 0.503 0.503 
0.551 0.613 0.613 
0.418 0.810 0.810 
0.451 0.623 0.623 
0.434 0.898 0.898 
0.284 0.503 0.503 
0.318 0.526 0.526 
0.384 0.711 0.711 
0.300 0.481 0.481 
0.534 0.634 0.634 
0.284 0.613 0.613 
0.300 0.755 0.755 
0.284 0.613 0.613 
0.300 0.580 0.580 
0.383 0.525 0.525 
0.333 0.974 0.974 
0.568 0.733 0.733 
0.368 0.602 0.602 
0.284 0.690 0.690 
0.567 0.482 0.482 
0.601 0.635 0.635 
0.383 0.492 0.492 
0.251 0.789 0.789 
0.299 0.789 0.789 
0.368 0.460 0.460 
0.434 0.766 0.766 
0.301 0.897 0.897 
0.451 0.755 0.755 
0.483 0.536 0.536 
0.285 0.623 0.623 
0.249 0.667 0.667 
0.317 0.668 0.668 
0.334 0.569 0.569 
0.368 0.624 0.624 
0.400 0.612 0.612 
0.234 0.744 0.744 
0.299 1.017 1.017 
0.517 0.438 0.438 
0.217 0.952 0.952 
0.568 0.569 0.569 
0.501 0.503 0.503 
0.401 0.579 0.579 
0.434 0.547 0.547 
0.300 0.569 0.569 
0.384 0.952 0.952 
0.583 0.525 0.525 
0.417 0.700 0.700 
0.417 0.503 0.503 
0.300 0.580 0.580 
0.400 0.678 0.678 
0.451 0.645 0.645 
0.467 0.492 0.492 
0.367 0.613 0.613 
0.350 0.568 0.568 
0.601 0.689 0.689 
0.217 0.711 0.711 
0.551 0.602 0.602 
0.568 0.557 0.557 
0.517 0.437 0.437 
0.233 0.766 0.766 
0.300 0.744 0.744 
0.334 0.602 0.602 
0.468 0.591 0.591 
0.250 0.689 0.689 
0.484 0.569 0.569 
0.250 0.657 0.657 
0.467 0.679 0.679 
0.401 0.624 0.624 
0.517 0.645 0.645 
0.484 0.909 0.909 
0.567 0.548 0.548 
0.551 0.679 0.679 
0.334 0.744 0.744 
0.483 0.887 0.887 
0.284 0.908 0.908 
0.217 0.808 0.808 
0.502 0.711 0.711 
0.399 0.700 0.700 
0.400 0.645 0.645 
0.567 0.569 0.569 
0.451 0.755 0.755 
0.449 0.569 0.569 
0.551 0.612 0.612 
0.533 0.995 0.995 
0.433 0.558 0.558 
0.284 0.798 0.798 
0.300 0.755 0.755 
0.551 0.613 0.613 
0.218 0.722 0.722 
<><><><><><><><> 
RT (mean):  0.71 
Consistency:  0.16 
Self Consistency:  0.71 
<><><><><><><><> 
End: 21-Oct-2014 16:29:25 
