72,70,1,0.83187
64,113,1,0.69296
117,66,2,0.74358
71,118,1,0.88664
84,64,2,0.66737
95,75,2,0.84209
88,114,2,1.039
69,93,2,0.6451
63,73,2,0.83146
68,86,1,0.53667
65,70,2,0.70005
83,67,2,0.91964
112,61,2,0.60254
74,113,1,0.57993
116,81,2,0.68911
98,119,1,0.70012
72,93,1,0.66768
96,62,2,0.74371
81,75,1,0.71052
78,80,1,0.84159
115,101,1,1.0179
91,102,2,0.75484
90,113,1,0.787
66,67,1,0.64565
81,113,1,1.2804
76,117,1,1.1165
109,72,2,0.88646
61,99,1,1.1482
69,108,2,0.84195
64,91,2,0.85295
117,71,2,0.92977
65,91,1,0.71112
111,74,2,0.68832
67,105,1,0.72223
68,78,1,0.62374
77,92,2,0.81001
119,84,2,0.82009
83,94,2,0.82014
81,118,2,1.1378
102,101,1,0.81994
77,118,2,0.71108
104,70,2,0.62355
109,118,1,1.1372
79,91,1,0.8311
88,84,1,1.0282
114,108,1,1.3454
86,101,1,0.843
97,116,2,0.74444
91,90,1,0.67833
98,81,2,0.82105
118,119,1,0.73325
64,108,1,0.76555
79,111,1,0.63436
99,110,1,0.7438
95,87,2,0.90827
91,63,1,0.63415
78,87,1,0.5582
93,83,1,0.61224
109,110,1,0.71067
78,105,1,0.55815
102,117,1,0.66728
71,109,1,0.67825
102,98,1,0.85286
85,110,1,1.0064
103,116,1,0.84214
70,81,1,0.48095
61,65,1,0.67784
78,74,1,0.65664
81,88,1,0.72216
63,79,1,0.71118
80,100,1,0.61192
116,83,2,0.85271
73,98,1,0.71121
76,116,1,0.91947
98,85,2,0.67818
72,108,1,0.67846
98,64,2,0.90769
99,118,2,0.99545
61,87,1,0.78694
112,88,2,0.74374
73,118,1,0.78818
97,67,2,0.711
80,98,1,0.75462
106,87,2,1.2686
113,110,1,0.66709
119,108,2,0.7006
100,78,2,0.69953
85,63,2,0.77659
70,71,1,0.91919
94,117,1,1.1705
102,95,1,0.57937
72,101,1,0.72211
78,118,1,0.67826
116,93,1,0.72173
83,90,1,0.74285
103,64,1,0.89697
69,114,1,1.1263
74,86,1,0.6671
64,95,1,1.0502
118,110,1,1.0059
107,102,2,0.91873
75,72,2,0.98536
62,99,1,0.69971
82,115,1,1.0948
104,105,1,1.1167
75,99,1,0.83149
65,94,2,1.0612
117,120,2,1.0504
103,110,1,0.74358
91,106,1,0.94034
95,63,2,0.68909
78,75,2,0.62306
90,82,2,0.81028
70,112,1,0.74349
71,84,1,0.85294
97,120,1,1.2149
81,94,1,0.71116
118,115,2,0.89607
76,80,2,0.9193
78,82,1,0.84272
87,111,2,1.2469
70,110,1,0.68897
69,112,2,1.0286
86,107,1,0.90832
73,116,1,0.83123
72,102,1,0.62278
112,119,1,1.0618
89,111,1,0.90762
81,64,2,1.061
92,99,2,1.0609
114,85,2,1.2908
108,117,1,0.67835
120,116,2,0.78718
97,74,2,0.82108
72,113,1,0.56832
88,66,2,0.96275
65,95,1,0.94076
61,89,1,1.2249
106,102,2,0.78821
77,115,1,0.80996
61,96,1,0.81994
66,77,1,0.68947
70,92,1,0.69995
99,120,2,1.0943
82,91,2,0.68867
72,63,1,0.6785
92,88,2,0.91917
76,97,2,1.1593
116,113,2,0.97349
64,90,1,0.53583
118,91,2,1.0939
74,120,1,0.84189
104,99,1,0.87472
102,70,1,0.72068
115,113,1,0.96184
73,95,1,0.64531
70,61,1,0.70052
82,118,2,0.74338
98,105,1,0.6679
100,83,1,0.98441
96,107,1,1.0275
80,74,2,0.76598
84,85,2,0.84295
66,102,2,0.63468
80,115,1,0.79928
68,87,1,0.92974
70,76,2,0.90906
64,109,1,0.94085
112,87,1,1.4007
66,98,1,0.99662
92,73,2,1.0615
65,97,1,0.96253
109,75,2,0.97426
102,118,1,0.6784
113,97,2,1.1698
64,102,2,0.95164
101,62,2,0.84229
82,63,2,1.1808
70,80,1,0.72236
103,107,1,1.0615
108,89,1,0.78821
86,72,2,0.919
118,70,2,0.68912
62,106,1,0.76593
104,82,2,0.83137
64,111,1,0.92967
110,90,1,1.0493
83,91,2,0.91982
99,105,1,0.70042
102,113,1,0.55842
98,70,2,0.77638
88,80,1,0.74379
100,105,1,0.8751
61,103,1,0.65585
68,120,1,0.67767
95,108,1,1.2353
113,88,2,0.64535
101,63,2,1.0722
64,68,2,0.5792
67,95,1,0.6679
74,116,1,0.64651
69,102,2,0.72228
70,111,1,0.73288
99,103,2,0.63428
110,102,2,1.0281
61,95,1,0.86443
88,117,1,0.75382
81,86,1,0.83137
64,120,1,0.87525
81,101,1,0.72222
83,63,1,0.78729
100,96,2,0.87522
91,108,1,0.84276
96,98,1,0.84294
79,88,1,0.86476
105,65,2,0.70008
62,61,2,0.777
99,116,2,0.79848
79,74,2,0.80952
81,80,1,0.77779
95,112,1,0.77713
69,101,2,0.87548
116,87,2,0.98434
97,84,2,0.85418
115,65,2,0.75448
85,70,2,0.59075
64,92,1,0.59087
119,73,2,0.66725
104,107,2,0.85275
106,73,2,0.67797
97,109,2,0.83126
71,94,1,0.68935
93,104,1,0.85392
75,113,1,0.66696
79,90,1,0.8968
97,92,2,0.75445
111,113,1,0.70033
116,100,2,0.72222
66,103,2,0.68936
91,71,1,1.1717
114,76,2,0.61233
66,105,1,0.66698
97,93,2,0.6677
98,75,2,0.88624
90,87,1,0.67803
88,64,2,0.73333
94,92,1,0.67798
69,96,1,1.1267
106,110,2,0.65683
118,105,1,0.96191
119,101,1,1.1271
93,71,1,0.81012
106,75,2,0.89719
119,100,2,1.1043
70,84,1,0.62366
111,68,2,0.8103
94,79,1,0.71092
115,83,2,0.74393
81,104,1,0.70028
105,95,2,0.78801
91,109,1,0.50301
107,89,1,1.0717
95,110,2,0.80922
66,100,1,0.68866
68,77,1,0.78838
65,67,1,1.1273
81,120,1,1.105
117,113,2,0.87524
67,116,1,0.77673
96,110,2,0.89736
64,94,1,0.7551
65,82,1,0.90749
98,90,1,0.80953
93,120,1,0.6896
106,100,1,0.88609
93,109,1,0.72257
83,112,1,0.86411
63,113,2,0.755
109,98,2,0.73329
112,90,1,0.68913
105,69,2,0.71087
77,79,2,0.75433
111,100,2,0.66757
81,61,2,0.63465
115,92,2,0.78747
94,66,2,0.86532
100,88,1,0.66698
72,74,1,0.62333
98,99,1,1.0832
114,100,2,0.59031
82,87,1,0.63475
104,79,2,0.61242
102,111,1,0.71084
81,107,1,0.66756
77,75,2,1.1811
