<><><><><><><><> 
Begin: 21-Oct-2014 15:41:00 
0.417 0.842 0.842 
0.268 0.787 0.787 
0.451 0.895 0.895 
0.301 2.307 2.307 
0.467 0.645 0.645 
0.484 1.028 1.028 
0.501 0.590 0.590 
0.384 0.722 0.722 
0.234 0.754 0.754 
0.299 0.754 0.754 
0.567 0.776 0.776 
0.267 0.721 0.721 
0.534 0.918 0.918 
0.417 1.070 1.070 
0.601 1.017 1.017 
0.234 1.028 1.028 
0.384 0.765 0.765 
0.250 0.852 0.852 
0.584 0.940 0.940 
0.200 0.896 0.896 
0.517 1.136 1.136 
0.534 0.940 0.940 
0.551 1.017 1.017 
0.234 1.606 1.606 
0.367 0.678 0.678 
0.300 1.246 1.246 
0.517 1.213 1.213 
0.383 0.907 0.907 
0.567 1.081 1.081 
0.283 1.224 1.224 
0.300 1.027 1.027 
0.266 1.136 1.136 
0.251 1.202 1.202 
0.551 0.917 0.917 
0.434 1.202 1.202 
0.417 0.667 0.667 
0.266 1.278 1.278 
0.551 1.213 1.213 
0.451 1.476 1.476 
0.350 0.831 0.831 
0.401 1.060 1.060 
0.367 1.235 1.235 
0.235 0.777 0.777 
0.300 2.241 2.241 
0.250 1.782 1.782 
0.284 0.918 0.918 
0.300 1.257 1.257 
0.367 1.432 1.432 
0.217 1.290 1.290 
0.567 0.995 0.995 
0.583 0.907 0.907 
0.400 0.754 0.754 
0.400 0.732 0.732 
0.334 0.656 0.656 
0.567 0.448 0.448 
0.350 0.928 0.928 
0.250 1.005 1.005 
0.517 0.688 0.688 
0.350 0.939 0.939 
0.299 0.798 0.798 
0.367 0.863 0.863 
0.234 0.775 0.775 
0.250 0.831 0.831 
0.583 0.918 0.918 
0.585 0.908 0.908 
0.434 0.874 0.874 
0.234 1.345 1.345 
0.300 0.777 0.777 
0.350 1.082 1.082 
0.534 0.590 0.590 
0.200 1.160 1.160 
0.217 0.852 0.852 
0.266 0.852 0.852 
0.467 0.940 0.940 
0.501 0.863 0.863 
0.467 0.667 0.667 
0.384 0.919 0.919 
0.417 0.732 0.732 
0.317 1.181 1.181 
0.500 0.656 0.656 
0.284 0.907 0.907 
0.484 0.590 0.590 
0.267 1.137 1.137 
0.349 0.874 0.874 
0.450 0.820 0.820 
0.517 0.612 0.612 
0.234 1.137 1.137 
0.568 0.569 0.569 
0.517 0.689 0.689 
0.400 0.886 0.886 
0.384 0.656 0.656 
0.384 0.525 0.525 
0.333 1.082 1.082 
0.400 0.754 0.754 
0.401 0.776 0.776 
0.534 0.907 0.907 
0.518 0.645 0.645 
0.467 1.082 1.082 
0.350 0.743 0.743 
0.534 0.798 0.798 
0.417 0.819 0.819 
0.350 0.700 0.700 
0.584 0.699 0.699 
0.550 0.721 0.721 
0.416 0.580 0.580 
0.451 0.929 0.929 
0.434 0.645 0.645 
0.284 0.722 0.722 
0.317 1.158 1.158 
0.384 0.547 0.547 
0.300 0.885 0.885 
0.534 0.722 0.722 
0.284 0.863 0.863 
0.300 0.831 0.831 
0.267 1.126 1.126 
0.300 1.180 1.180 
0.384 0.765 0.765 
0.333 0.678 0.678 
0.567 0.546 0.546 
0.367 0.810 0.810 
0.283 0.941 0.941 
0.566 1.104 1.104 
0.601 0.776 0.776 
0.384 0.711 0.711 
0.250 0.775 0.775 
0.300 0.886 0.886 
0.366 0.874 0.874 
0.434 0.634 0.634 
0.300 0.612 0.612 
0.451 0.754 0.754 
0.484 0.710 0.710 
0.284 0.983 0.983 
0.250 0.973 0.973 
0.317 0.742 0.742 
0.334 0.678 0.678 
0.367 1.016 1.016 
0.400 0.645 0.645 
0.234 0.733 0.733 
0.301 0.612 0.612 
0.517 0.885 0.885 
0.216 1.148 1.148 
0.567 0.623 0.623 
0.501 0.667 0.667 
0.400 1.180 1.180 
0.434 0.831 0.831 
0.300 0.699 0.699 
0.384 0.754 0.754 
0.584 0.918 0.918 
0.417 0.831 0.831 
0.417 0.984 0.984 
0.300 0.831 0.831 
0.400 1.508 1.508 
0.451 0.678 0.678 
0.468 0.754 0.754 
0.367 0.842 0.842 
0.350 0.700 0.700 
0.602 0.722 0.722 
0.217 0.995 0.995 
0.551 0.754 0.754 
0.566 0.755 0.755 
0.517 0.929 0.929 
0.249 1.049 1.049 
0.300 0.896 0.896 
0.334 0.798 0.798 
0.467 0.939 0.939 
0.250 0.820 0.820 
0.484 1.126 1.126 
0.250 0.656 0.656 
0.467 0.601 0.601 
0.399 0.689 0.689 
0.517 0.601 0.601 
0.484 0.678 0.678 
0.567 0.852 0.852 
0.567 0.678 0.678 
0.334 0.820 0.820 
0.485 1.312 1.312 
0.284 1.049 1.049 
0.217 0.765 0.765 
0.501 0.886 0.886 
0.400 0.873 0.873 
0.401 0.842 0.842 
0.567 1.213 1.213 
0.451 0.568 0.568 
0.451 1.049 1.049 
0.551 1.235 1.235 
0.518 0.886 0.886 
0.434 0.798 0.798 
0.267 0.700 0.700 
0.300 0.875 0.875 
0.551 0.897 0.897 
0.217 0.863 0.863 
<><><><><><><><> 
RT (mean):  0.94 
Consistency:  0.33 
Self Consistency:  1.00 
<><><><><><><><> 
End: 21-Oct-2014 15:47:49 
