<><><><><><><><> 
Begin: 18-Sep-2014 15:34:44 
Matlab version  8.2.0.701 (R2013b) 
Psychtoolbox version  3.0.11 - Flavor: beta - Corresponds to SVN Revision 4591
For more info visit:
https 
Subjid: s13 Run Number: 6 
<><><><><><><><> 
Columns info in data file: 
1. left indvd 2. # right indvd  
3. response (left - 1 :: right - 2) 4. RT  
<><><><><><><><> 
Columns info in (this) info file: 
1. Stimulus start time (from trial start) 2. Stimulus off-time(from stimulus start time) 
3. RT or max response duration, if no response (from stimulus start time) 
 
1.001 1.359 1.359 
0.534 1.079 1.079 
0.568 0.987 0.987 
0.250 1.415 1.415 
0.567 1.436 1.436 
0.451 1.503 1.503 
0.249 1.338 1.338 
0.317 0.933 0.933 
0.417 1.984 1.984 
0.584 1.020 1.020 
0.584 1.184 1.184 
0.267 1.151 1.151 
0.585 1.602 1.602 
0.585 1.765 1.765 
0.401 0.909 0.909 
0.518 1.041 1.041 
0.267 1.108 1.108 
0.367 0.986 0.986 
0.567 1.021 1.021 
0.518 0.703 0.703 
0.584 1.161 1.161 
0.467 1.305 1.305 
0.217 3.794 3.794 
0.534 1.206 1.206 
0.584 1.031 1.031 
0.468 1.142 1.142 
0.501 2.083 2.083 
0.501 1.031 1.031 
0.366 0.986 0.986 
0.467 1.439 1.439 
0.266 1.063 1.063 
0.484 1.053 1.053 
0.217 1.337 1.337 
0.318 0.941 0.941 
0.217 1.676 1.676 
0.233 1.252 1.252 
0.534 1.732 1.732 
0.484 1.317 1.317 
0.334 1.801 1.801 
0.584 2.130 2.130 
0.216 1.536 1.536 
0.383 1.021 1.021 
0.350 1.579 1.579 
0.516 1.765 1.765 
0.517 1.138 1.138 
0.284 1.042 1.042 
0.400 1.075 1.075 
0.384 1.435 1.435 
0.467 0.857 0.857 
0.484 1.042 1.042 
0.500 1.404 1.404 
0.317 1.207 1.207 
0.467 1.218 1.218 
0.468 1.863 1.863 
0.267 0.899 0.899 
0.250 0.976 0.976 
0.400 1.252 1.252 
0.585 1.379 1.379 
0.333 1.819 1.819 
0.433 1.139 1.139 
0.300 1.722 1.722 
0.501 1.228 1.228 
0.300 1.316 1.316 
0.400 1.030 1.030 
0.484 2.555 2.555 
0.567 1.908 1.908 
0.585 0.987 0.987 
0.417 1.338 1.338 
0.250 1.163 1.163 
0.267 3.652 3.652 
0.300 1.655 1.655 
0.534 1.228 1.228 
0.300 2.018 2.018 
0.534 1.899 1.899 
0.300 1.030 1.030 
0.567 1.666 1.666 
0.350 1.251 1.251 
0.284 0.976 0.976 
0.301 1.228 1.228 
0.450 2.610 2.610 
0.400 1.185 1.185 
0.350 1.305 1.305 
0.534 1.161 1.161 
0.433 1.250 1.250 
0.418 1.218 1.218 
0.567 1.054 1.054 
0.317 1.758 1.758 
0.501 1.009 1.009 
0.501 1.195 1.195 
0.350 0.976 0.976 
0.434 1.689 1.689 
0.234 1.295 1.295 
0.217 2.348 2.348 
0.417 1.206 1.206 
0.517 1.358 1.358 
0.584 1.293 1.293 
0.251 0.922 0.922 
0.434 1.008 1.008 
0.383 1.065 1.065 
0.216 1.645 1.645 
0.334 1.601 1.601 
0.267 1.953 1.953 
0.517 1.590 1.590 
0.333 1.580 1.580 
0.417 1.953 1.953 
0.268 2.106 2.106 
0.450 1.274 1.274 
0.301 1.688 1.688 
0.468 1.295 1.295 
0.484 1.656 1.656 
0.501 1.097 1.097 
0.384 1.723 1.723 
0.234 1.164 1.164 
0.300 1.493 1.493 
0.567 2.686 2.686 
0.267 1.546 1.546 
0.535 1.756 1.756 
0.417 1.569 1.569 
0.601 1.305 1.305 
0.234 1.393 1.393 
0.384 1.063 1.063 
0.250 1.163 1.163 
0.584 1.329 1.329 
0.200 1.118 1.118 
0.517 1.755 1.755 
0.533 1.668 1.668 
0.551 1.008 1.008 
0.233 1.185 1.185 
0.367 0.932 0.932 
0.300 1.503 1.503 
0.517 1.152 1.152 
0.383 1.273 1.273 
0.567 1.667 1.667 
0.267 1.163 1.163 
0.300 1.096 1.096 
0.267 1.448 1.448 
0.251 0.964 0.964 
0.550 2.358 2.358 
0.433 0.022 0.022 
0.416 2.546 2.546 
0.267 1.690 1.690 
0.551 0.890 0.890 
0.450 1.195 1.195 
0.350 1.777 1.777 
0.401 1.437 1.437 
0.368 3.248 3.248 
0.233 1.117 1.117 
0.301 1.907 1.907 
0.250 1.997 1.997 
0.283 1.754 1.754 
0.300 2.290 2.290 
0.367 1.459 1.459 
0.217 1.284 1.284 
0.567 1.503 1.503 
0.584 1.205 1.205 
0.400 1.283 1.283 
0.401 3.171 3.171 
0.334 1.437 1.437 
0.567 1.633 1.633 
0.350 1.853 1.853 
0.251 1.087 1.087 
0.517 2.050 2.050 
0.351 2.160 2.160 
0.300 1.305 1.305 
0.368 1.238 1.238 
0.250 1.142 1.142 
0.250 4.002 6.003 
0.584 1.733 1.733 
0.584 1.250 1.250 
0.435 1.931 1.931 
0.234 0.977 0.977 
0.301 2.467 2.467 
0.350 1.832 1.832 
0.534 1.076 1.076 
0.216 1.743 1.743 
0.217 1.711 1.711 
0.266 1.437 1.437 
0.467 0.997 0.997 
0.500 1.053 1.053 
0.467 1.470 1.470 
0.384 1.929 1.929 
0.417 1.602 1.602 
0.317 1.075 1.075 
0.500 1.020 1.020 
0.284 1.099 1.099 
0.484 1.492 1.492 
0.284 1.666 1.666 
0.351 1.481 1.481 
0.450 1.238 1.238 
0.517 1.481 1.481 
0.234 1.238 1.238 
0.568 1.391 1.391 
0.518 1.467 1.467 
0.401 1.118 1.118 
0.384 1.455 1.455 
0.384 1.623 1.623 
0.317 1.249 1.249 
0.400 1.009 1.009 
0.400 2.481 2.481 
0.534 1.371 1.371 
0.517 1.251 1.251 
0.467 1.964 1.964 
0.350 1.075 1.075 
0.534 2.138 2.138 
0.417 1.502 1.502 
0.350 2.040 2.040 
0.583 2.051 2.051 
0.551 1.183 1.183 
0.417 1.501 1.501 
0.451 1.602 1.602 
0.434 2.125 2.125 
0.284 1.194 1.194 
0.317 1.698 1.698 
0.384 1.613 1.613 
0.300 1.645 1.645 
0.534 1.675 1.675 
0.284 1.533 1.533 
0.300 1.270 1.270 
0.266 1.325 1.325 
0.300 1.379 1.379 
0.384 1.062 1.062 
0.334 1.509 1.509 
0.567 1.270 1.270 
0.366 1.620 1.620 
0.284 1.280 1.280 
0.567 1.500 1.500 
0.601 2.311 2.311 
0.384 2.922 2.922 
0.250 2.561 2.561 
0.300 1.433 1.433 
0.368 1.741 1.741 
0.433 1.269 1.269 
0.301 1.379 1.379 
0.450 2.113 2.113 
0.485 2.485 2.485 
0.285 2.682 2.682 
0.251 1.707 1.707 
0.317 1.226 1.226 
0.333 1.456 1.456 
0.367 1.358 1.358 
0.401 2.452 2.452 
0.233 1.839 1.839 
0.300 3.515 3.515 
0.517 2.890 2.890 
0.217 1.555 1.555 
0.567 4.006 6.003 
0.500 1.850 1.850 
0.400 1.401 1.401 
0.433 1.237 1.237 
0.301 1.719 1.719 
0.384 1.162 1.162 
0.584 1.007 1.007 
0.417 1.466 1.466 
0.417 1.051 1.051 
0.300 1.872 1.872 
0.399 1.773 1.773 
0.450 1.719 1.719 
0.468 2.485 2.485 
0.367 1.095 1.095 
0.350 2.134 2.134 
0.601 1.949 1.949 
0.217 1.390 1.390 
0.551 3.196 3.196 
0.568 1.752 1.752 
0.518 1.619 1.619 
0.250 2.299 2.299 
0.300 2.978 2.978 
0.334 1.216 1.216 
0.467 1.489 1.489 
0.250 1.510 1.510 
0.500 2.004 2.004 
0.249 1.017 1.017 
0.468 1.094 1.094 
0.401 1.346 1.346 
0.516 1.062 1.062 
0.484 1.314 1.314 
0.567 1.467 1.467 
0.567 1.905 1.905 
0.333 1.336 1.336 
