<><><><><><><><> 
Begin: 18-Sep-2014 15:06:38 
Matlab version  8.2.0.701 (R2013b) 
Psychtoolbox version  3.0.11 - Flavor: beta - Corresponds to SVN Revision 4591
For more info visit:
https 
Subjid: s13 Run Number: 4 
<><><><><><><><> 
Columns info in data file: 
1. left indvd 2. # right indvd  
3. response (left - 1 :: right - 2) 4. RT  
<><><><><><><><> 
Columns info in (this) info file: 
1. Stimulus start time (from trial start) 2. Stimulus off-time(from stimulus start time) 
3. RT or max response duration, if no response (from stimulus start time) 
 
1.001 2.023 2.023 
0.534 2.117 2.117 
0.567 1.207 1.207 
0.251 1.923 1.923 
0.567 1.368 1.368 
0.451 1.293 1.293 
0.233 1.358 1.358 
0.317 1.305 1.305 
0.417 1.325 1.325 
0.584 0.945 0.945 
0.583 1.000 1.000 
0.267 0.827 0.827 
0.584 1.164 1.164 
0.584 1.325 1.325 
0.401 1.206 1.206 
0.517 1.433 1.433 
0.267 0.945 0.945 
0.367 0.986 0.986 
0.568 1.185 1.185 
0.517 1.260 1.260 
0.583 0.902 0.902 
0.467 1.956 1.956 
0.216 1.652 1.652 
0.550 1.249 1.249 
0.584 2.509 2.509 
0.467 2.666 2.666 
0.501 2.532 2.532 
0.501 1.457 1.457 
0.367 1.121 1.121 
0.468 2.359 2.359 
0.267 1.719 1.719 
0.484 1.403 1.403 
0.217 2.031 2.031 
0.317 1.654 1.654 
0.217 1.437 1.437 
0.234 2.467 2.467 
0.534 3.769 3.769 
0.483 1.935 1.935 
0.334 1.457 1.457 
0.584 1.500 1.500 
0.217 1.436 1.436 
0.384 1.639 1.639 
0.350 1.688 1.688 
0.517 2.098 2.098 
0.517 1.718 1.718 
0.284 1.706 1.706 
0.400 1.424 1.424 
0.384 2.369 2.369 
0.467 1.512 1.512 
0.484 1.554 1.554 
0.500 3.519 3.519 
0.318 1.240 1.240 
0.467 1.956 1.956 
0.467 3.869 3.869 
0.268 1.761 1.761 
0.250 1.554 1.554 
0.401 1.305 1.305 
0.584 2.283 2.283 
0.334 4.000 6.002 
0.434 2.011 2.011 
0.300 1.045 1.045 
0.501 2.185 2.185 
0.300 1.195 1.195 
0.401 2.813 2.813 
0.484 2.238 2.238 
0.551 1.066 1.066 
0.583 2.336 2.336 
0.417 1.413 1.413 
0.251 1.956 1.956 
0.267 1.707 1.707 
0.300 1.119 1.119 
0.534 3.996 4.178 
0.300 1.035 1.035 
0.534 1.695 1.695 
0.300 1.249 1.249 
0.566 1.586 1.586 
0.350 1.326 1.326 
0.284 1.065 1.065 
0.301 1.761 1.761 
0.450 3.997 5.993 
0.384 1.848 1.848 
0.350 1.043 1.043 
0.533 2.121 2.121 
0.433 1.619 1.619 
0.418 2.315 2.315 
0.567 1.413 1.413 
0.317 2.587 2.587 
0.501 2.694 2.694 
0.501 1.967 1.967 
0.351 1.963 1.963 
0.434 1.448 1.448 
0.234 1.032 1.032 
0.217 1.592 1.592 
0.417 1.754 1.754 
0.518 2.117 2.117 
0.583 2.128 2.128 
0.251 1.923 1.923 
0.434 1.621 1.621 
0.383 2.218 2.218 
0.201 3.303 3.303 
0.334 2.010 2.010 
0.267 1.716 1.716 
0.518 1.490 1.490 
0.333 1.818 1.818 
0.417 1.934 1.934 
0.267 3.001 3.001 
0.450 1.837 1.837 
0.301 1.305 1.305 
0.467 1.337 1.337 
0.483 3.421 3.421 
0.500 2.954 2.954 
0.384 1.902 1.902 
0.234 2.010 2.010 
0.300 1.470 1.470 
0.568 1.554 1.554 
0.268 1.436 1.436 
0.534 1.013 1.013 
0.417 1.163 1.163 
0.601 2.588 2.588 
0.234 2.856 2.856 
0.384 1.619 1.619 
0.250 1.849 1.849 
0.583 2.446 2.446 
0.200 1.859 1.859 
0.517 1.141 1.141 
0.534 1.599 1.599 
0.550 1.511 1.511 
0.233 1.567 1.567 
0.367 2.077 2.077 
0.300 1.904 1.904 
0.518 1.118 1.118 
0.367 1.895 1.895 
0.567 2.131 2.131 
0.267 2.684 2.684 
0.301 1.934 1.934 
0.267 3.988 5.992 
0.250 1.455 1.455 
0.551 1.305 1.305 
0.434 2.455 2.455 
0.417 1.075 1.075 
0.266 2.019 2.019 
0.551 2.336 2.336 
0.451 1.675 1.675 
0.350 1.751 1.751 
0.401 2.837 2.837 
0.367 1.980 1.980 
0.234 2.858 2.858 
0.301 1.826 1.826 
0.250 1.860 1.860 
0.283 1.490 1.490 
0.300 1.716 1.716 
0.367 1.729 1.729 
0.216 1.274 1.274 
0.567 2.403 2.403 
0.584 1.912 1.912 
0.401 1.140 1.140 
0.400 2.533 2.533 
0.334 2.413 2.413 
0.567 1.521 1.521 
0.350 1.966 1.966 
0.250 2.770 2.770 
0.518 3.282 3.282 
0.367 1.738 1.738 
0.300 3.314 3.314 
0.368 1.717 1.717 
0.234 1.783 1.783 
0.250 1.423 1.423 
0.584 1.206 1.206 
0.584 3.041 3.041 
0.434 0.935 0.935 
0.233 1.000 1.000 
0.301 0.967 0.967 
0.350 2.974 2.974 
0.534 1.926 1.926 
0.201 1.500 1.500 
0.217 3.348 3.348 
0.267 3.045 3.045 
0.467 3.458 3.458 
0.501 2.293 2.293 
0.467 3.990 5.994 
0.384 3.990 4.265 
0.417 1.173 1.173 
0.317 1.294 1.294 
0.501 1.436 1.436 
0.284 1.457 1.457 
0.484 2.227 2.227 
0.284 1.782 1.782 
0.351 2.022 2.022 
0.450 1.337 1.337 
0.517 2.043 2.043 
0.234 2.381 2.381 
0.567 1.553 1.553 
0.517 1.206 1.206 
0.400 2.466 2.466 
0.384 2.197 2.197 
0.384 1.803 1.803 
0.317 3.468 3.468 
0.400 2.025 2.025 
0.400 1.891 1.891 
0.534 3.032 3.032 
0.518 3.043 3.043 
0.467 3.228 3.228 
0.350 3.679 3.679 
0.533 2.147 2.147 
0.417 3.325 3.325 
0.350 3.574 3.574 
0.584 2.435 2.435 
0.550 2.142 2.142 
0.417 1.130 1.130 
0.450 1.262 1.262 
0.433 1.772 1.772 
0.283 1.251 1.251 
0.317 2.317 2.317 
0.384 1.761 1.761 
0.300 3.991 5.994 
0.534 2.003 2.003 
0.284 1.872 1.872 
0.300 2.427 2.427 
0.267 2.230 2.230 
0.300 1.664 1.664 
0.384 3.307 3.307 
0.333 1.406 1.406 
0.567 1.970 1.970 
0.367 2.014 2.014 
0.283 2.193 2.193 
0.568 2.208 2.208 
0.601 2.109 2.109 
0.383 2.003 2.003 
0.250 2.004 2.004 
0.300 2.237 2.237 
0.367 1.871 1.871 
0.433 1.816 1.816 
0.301 1.342 1.342 
0.450 1.062 1.062 
0.483 1.312 1.312 
0.283 2.544 2.544 
0.250 2.377 2.377 
0.317 2.649 2.649 
0.334 2.090 2.090 
0.367 1.586 1.586 
0.400 1.763 1.763 
0.233 1.927 1.927 
0.300 1.938 1.938 
0.516 1.358 1.358 
0.217 1.290 1.290 
0.568 1.960 1.960 
0.501 1.544 1.544 
0.400 1.335 1.335 
0.434 2.519 2.519 
0.300 2.409 2.409 
0.384 1.730 1.730 
0.585 1.653 1.653 
0.417 2.200 2.200 
0.417 1.741 1.741 
0.300 1.840 1.840 
0.400 1.775 1.775 
0.450 1.707 1.707 
0.467 1.686 1.686 
0.367 2.113 2.113 
0.350 2.146 2.146 
0.600 1.730 1.730 
0.217 2.518 2.518 
0.551 2.770 2.770 
0.568 1.205 1.205 
0.517 2.278 2.278 
0.233 1.785 1.785 
0.301 0.996 0.996 
0.333 2.945 2.945 
0.467 1.434 1.434 
0.251 1.620 1.620 
0.484 2.748 2.748 
0.250 1.949 1.949 
0.467 1.325 1.325 
0.400 2.069 2.069 
0.517 1.981 1.981 
0.483 2.223 2.223 
0.567 3.109 3.109 
0.567 2.027 2.027 
0.334 3.265 3.265 
