<><><><><><><><> 
Begin: 18-Sep-2014 14:46:06 
Matlab version  8.2.0.701 (R2013b) 
Psychtoolbox version  3.0.11 - Flavor: beta - Corresponds to SVN Revision 4591
For more info visit:
https 
Subjid: s13 Run Number: 3 
<><><><><><><><> 
Columns info in data file: 
1. left indvd 2. # right indvd  
3. response (left - 1 :: right - 2) 4. RT  
<><><><><><><><> 
Columns info in (this) info file: 
1. Stimulus start time (from trial start) 2. Stimulus off-time(from stimulus start time) 
3. RT or max response duration, if no response (from stimulus start time) 
 
1.002 1.079 1.079 
0.534 3.096 3.096 
0.567 3.994 5.997 
0.250 0.975 0.975 
0.567 2.397 2.397 
0.450 3.743 3.743 
0.233 1.401 1.401 
0.317 1.543 1.543 
0.417 1.226 1.226 
0.584 1.794 1.794 
0.584 1.051 1.051 
0.267 1.150 1.150 
0.584 1.379 1.379 
0.585 1.630 1.630 
0.400 1.467 1.467 
0.518 2.245 2.245 
0.267 2.976 2.976 
0.367 1.521 1.521 
0.567 1.444 1.444 
0.517 1.182 1.182 
0.584 1.783 1.783 
0.468 1.347 1.347 
0.216 2.389 2.389 
0.534 1.664 1.664 
0.584 1.337 1.337 
0.467 2.179 2.179 
0.501 1.390 1.390 
0.501 1.927 1.927 
0.367 1.587 1.587 
0.467 1.641 1.641 
0.267 2.003 2.003 
0.484 3.380 3.380 
0.218 1.050 1.050 
0.316 1.226 1.226 
0.217 1.610 1.610 
0.234 3.339 3.339 
0.533 3.994 5.998 
0.484 2.364 2.364 
0.334 1.248 1.248 
0.583 2.102 2.102 
0.217 2.037 2.037 
0.384 1.072 1.072 
0.350 1.762 1.762 
0.501 1.149 1.149 
0.518 2.977 2.977 
0.283 1.292 1.292 
0.400 2.614 2.614 
0.383 1.774 1.774 
0.467 3.984 5.991 
0.484 1.652 1.652 
0.500 1.006 1.006 
0.316 3.393 3.393 
0.483 1.468 1.468 
0.467 1.959 1.959 
0.267 2.932 2.932 
0.250 3.306 3.306 
0.401 1.194 1.194 
0.584 2.134 2.134 
0.333 2.047 2.047 
0.434 1.335 1.335 
0.285 1.511 1.511 
0.501 1.862 1.862 
0.300 1.457 1.457 
0.400 1.994 1.994 
0.484 2.217 2.217 
0.551 1.566 1.566 
0.584 2.256 2.256 
0.417 1.138 1.138 
0.250 2.565 2.565 
0.267 2.058 2.058 
0.300 4.005 4.065 
0.534 2.124 2.124 
0.300 1.774 1.774 
0.534 2.977 2.977 
0.300 1.674 1.674 
0.568 2.856 2.856 
0.349 3.558 3.558 
0.285 2.027 2.027 
0.301 1.839 1.839 
0.451 2.168 2.168 
0.400 1.150 1.150 
0.350 1.359 1.359 
0.534 1.686 1.686 
0.434 1.630 1.630 
0.418 1.597 1.597 
0.567 2.243 2.243 
0.317 1.302 1.302 
0.501 2.692 2.692 
0.501 2.955 2.955 
0.351 2.999 2.999 
0.434 1.487 1.487 
0.233 1.436 1.436 
0.233 2.978 2.978 
0.418 1.358 1.358 
0.518 1.181 1.181 
0.583 1.400 1.400 
0.250 1.554 1.554 
0.434 2.046 2.046 
0.384 1.894 1.894 
0.200 1.620 1.620 
0.334 2.814 2.814 
0.267 3.271 3.271 
0.517 1.641 1.641 
0.334 1.334 1.334 
0.417 3.591 3.591 
0.268 1.511 1.511 
0.450 1.828 1.828 
0.300 2.024 2.024 
0.466 2.496 2.496 
0.483 2.483 2.483 
0.500 2.604 2.604 
0.384 1.904 1.904 
0.234 2.102 2.102 
0.300 1.915 1.915 
0.567 2.484 2.484 
0.267 2.387 2.387 
0.534 1.674 1.674 
0.417 1.521 1.521 
0.600 1.871 1.871 
0.234 2.605 2.605 
0.383 3.753 3.753 
0.250 1.324 1.324 
0.584 1.904 1.904 
0.200 1.960 1.960 
0.517 1.982 1.982 
0.534 1.721 1.721 
0.551 1.567 1.567 
0.234 1.368 1.368 
0.367 2.309 2.309 
0.300 1.939 1.939 
0.517 1.677 1.677 
0.384 2.168 2.168 
0.567 1.754 1.754 
0.284 2.769 2.769 
0.301 2.496 2.496 
0.267 1.544 1.544 
0.250 1.885 1.885 
0.551 2.705 2.705 
0.433 1.806 1.806 
0.417 2.026 2.026 
0.266 2.539 2.539 
0.550 1.576 1.576 
0.451 3.197 3.197 
0.350 1.653 1.653 
0.417 1.883 1.883 
0.366 1.455 1.455 
0.233 2.627 2.627 
0.300 1.237 1.237 
0.251 1.193 1.193 
0.284 2.386 2.386 
0.301 2.179 2.179 
0.367 3.927 3.927 
0.217 3.995 4.015 
0.567 1.840 1.840 
0.584 1.280 1.280 
0.401 3.995 4.234 
0.400 3.184 3.184 
0.334 1.237 1.237 
0.567 2.277 2.277 
0.350 2.516 2.516 
0.250 2.199 2.199 
0.518 1.499 1.499 
0.350 2.189 2.189 
0.300 1.467 1.467 
0.367 2.101 2.101 
0.234 3.173 3.173 
0.250 3.996 5.998 
0.584 2.057 2.057 
0.583 1.729 1.729 
0.434 1.346 1.346 
0.233 2.331 2.331 
0.301 2.923 2.923 
0.350 2.603 2.603 
0.534 3.172 3.172 
0.201 1.783 1.783 
0.217 1.959 1.959 
0.267 1.785 1.785 
0.467 3.779 3.779 
0.500 2.464 2.464 
0.467 3.988 4.016 
0.384 3.996 5.997 
0.417 2.330 2.330 
0.318 1.587 1.587 
0.501 3.994 5.995 
0.283 3.994 5.986 
0.483 1.728 1.728 
0.284 2.474 2.474 
0.350 1.193 1.193 
0.451 1.938 1.938 
0.516 2.757 2.757 
0.233 1.335 1.335 
0.568 2.090 2.090 
0.517 2.069 2.069 
0.400 1.630 1.630 
0.383 3.983 5.990 
0.384 2.057 2.057 
0.333 2.342 2.342 
0.401 1.981 1.981 
0.401 1.828 1.828 
0.534 3.994 4.323 
0.517 1.028 1.028 
0.466 1.641 1.641 
0.350 2.779 2.779 
0.534 1.226 1.226 
0.417 1.444 1.444 
0.350 1.926 1.926 
0.584 1.160 1.160 
0.551 1.237 1.237 
0.417 2.046 2.046 
0.450 1.861 1.861 
0.434 1.423 1.423 
0.284 1.379 1.379 
0.316 1.171 1.171 
0.384 2.035 2.035 
0.300 1.958 1.958 
0.534 1.225 1.225 
0.284 1.697 1.697 
0.299 1.740 1.740 
0.267 1.313 1.313 
0.300 1.127 1.127 
0.383 1.445 1.445 
0.333 1.193 1.193 
0.567 1.379 1.379 
0.384 1.368 1.368 
0.284 1.368 1.368 
0.567 0.788 0.788 
0.600 1.992 1.992 
0.383 1.248 1.248 
0.251 1.577 1.577 
0.300 1.554 1.554 
0.368 3.163 3.163 
0.434 1.468 1.468 
0.301 2.331 2.331 
0.450 2.769 2.769 
0.484 1.248 1.248 
0.285 1.422 1.422 
0.250 2.176 2.176 
0.318 2.178 2.178 
0.333 3.722 3.722 
0.368 2.528 2.528 
0.401 0.887 0.887 
0.233 3.993 4.366 
0.301 1.510 1.510 
0.518 2.036 2.036 
0.217 2.485 2.485 
0.566 1.411 1.411 
0.501 3.108 3.108 
0.400 2.441 2.441 
0.434 2.966 2.966 
0.300 1.598 1.598 
0.385 1.314 1.314 
0.583 3.063 3.063 
0.416 1.466 1.466 
0.417 1.773 1.773 
0.300 1.575 1.575 
0.400 2.408 2.408 
0.450 2.647 2.647 
0.468 4.006 6.001 
0.367 1.674 1.674 
0.351 2.156 2.156 
0.600 2.628 2.628 
0.217 3.995 5.996 
0.551 1.138 1.138 
0.567 2.474 2.474 
0.517 3.994 5.997 
0.250 1.335 1.335 
0.300 4.006 6.003 
0.334 2.792 2.792 
0.468 2.780 2.780 
0.250 1.336 1.336 
0.484 1.827 1.827 
0.250 1.412 1.412 
0.468 1.083 1.083 
0.399 1.128 1.128 
0.517 1.294 1.294 
0.484 1.261 1.261 
0.568 1.556 1.556 
0.566 2.416 2.416 
0.334 2.208 2.208 
