<><><><><><><><> 
Begin: 18-Sep-2014 14:09:47 
Matlab version  8.2.0.701 (R2013b) 
Psychtoolbox version  3.0.11 - Flavor: beta - Corresponds to SVN Revision 4591
For more info visit:
https 
Subjid: s13 Run Number: 1 
<><><><><><><><> 
Columns info in data file: 
1. left indvd 2. # right indvd  
3. response (left - 1 :: right - 2) 4. RT  
<><><><><><><><> 
Columns info in (this) info file: 
1. Stimulus start time (from trial start) 2. Stimulus off-time(from stimulus start time) 
3. RT or max response duration, if no response (from stimulus start time) 
 
1.000 2.596 2.596 
0.531 2.591 2.591 
0.567 2.482 2.482 
0.250 2.853 2.853 
0.567 3.060 3.060 
0.451 4.001 4.595 
0.234 1.892 1.892 
0.317 3.072 3.072 
0.417 3.575 3.575 
0.584 2.252 2.252 
0.585 3.587 3.587 
0.268 2.308 2.308 
0.583 2.963 2.963 
0.584 3.708 3.708 
0.400 3.421 3.421 
0.517 1.772 1.772 
0.267 2.951 2.951 
0.367 3.488 3.488 
0.567 4.001 4.256 
0.518 1.618 1.618 
0.584 1.663 1.663 
0.467 2.658 2.658 
0.218 3.994 5.994 
0.534 2.166 2.166 
0.584 2.462 2.462 
0.467 3.027 3.027 
0.501 2.602 2.602 
0.501 1.935 1.935 
0.367 3.477 3.477 
0.467 3.990 4.223 
0.267 2.472 2.472 
0.484 3.029 3.029 
0.217 2.896 2.896 
0.317 2.712 2.712 
0.217 2.077 2.077 
0.234 2.450 2.450 
0.534 2.658 2.658 
0.484 3.368 3.368 
0.333 3.990 5.994 
0.584 1.979 1.979 
0.217 3.226 3.226 
0.384 3.992 5.985 
0.350 1.345 1.345 
0.501 2.242 2.242 
0.517 3.869 3.869 
0.284 3.389 3.389 
0.401 3.914 3.914 
0.384 3.916 3.916 
0.467 3.992 4.104 
0.484 1.523 1.523 
0.501 3.859 3.859 
0.317 2.001 2.001 
0.467 1.794 1.794 
0.466 2.089 2.089 
0.267 2.046 2.046 
0.250 2.591 2.591 
0.399 3.488 3.488 
0.584 2.284 2.284 
0.334 2.515 2.515 
0.434 2.570 2.570 
0.284 2.252 2.252 
0.501 1.464 1.464 
0.300 2.067 2.067 
0.400 3.410 3.410 
0.484 2.612 2.612 
0.567 2.735 2.735 
0.584 1.476 1.476 
0.417 1.553 1.553 
0.251 2.088 2.088 
0.267 2.327 2.327 
0.300 4.002 4.158 
0.535 2.515 2.515 
0.300 2.613 2.613 
0.534 2.067 2.067 
0.299 2.472 2.472 
0.567 2.853 2.853 
0.350 3.683 3.683 
0.284 2.099 2.099 
0.300 2.383 2.383 
0.450 2.756 2.756 
0.384 1.904 1.904 
0.350 3.990 5.984 
0.534 1.388 1.388 
0.434 2.122 2.122 
0.417 3.303 3.303 
0.567 1.628 1.628 
0.317 3.092 3.092 
0.501 1.956 1.956 
0.501 4.001 4.267 
0.350 2.286 2.286 
0.433 1.759 1.759 
0.234 2.067 2.067 
0.216 3.105 3.105 
0.416 2.722 2.722 
0.517 3.126 3.126 
0.584 2.252 2.252 
0.250 1.870 1.870 
0.434 2.252 2.252 
0.384 2.538 2.538 
0.200 1.902 1.902 
0.334 3.390 3.390 
0.266 2.737 2.737 
0.517 2.614 2.614 
0.334 3.993 5.982 
0.417 2.132 2.132 
0.267 2.088 2.088 
0.449 2.220 2.220 
0.300 2.143 2.143 
0.467 2.297 2.297 
0.483 2.022 2.022 
0.501 2.164 2.164 
0.385 2.165 2.165 
0.234 2.241 2.241 
0.300 2.186 2.186 
0.567 1.902 1.902 
0.266 2.012 2.012 
0.534 2.504 2.504 
0.417 1.870 1.870 
0.601 3.970 3.970 
0.234 2.492 2.492 
0.384 2.931 2.931 
0.250 2.721 2.721 
0.584 3.993 5.995 
0.200 2.952 2.952 
0.517 1.782 1.782 
0.534 1.248 1.248 
0.551 2.374 2.374 
0.234 1.760 1.760 
0.367 1.903 1.903 
0.300 1.716 1.716 
0.516 2.800 2.800 
0.384 1.837 1.837 
0.567 3.990 4.201 
0.283 1.399 1.399 
0.300 1.826 1.826 
0.266 1.519 1.519 
0.250 1.520 1.520 
0.551 2.505 2.505 
0.434 2.405 2.405 
0.417 1.629 1.629 
0.267 3.445 3.445 
0.551 3.991 4.070 
0.450 1.454 1.454 
0.350 2.219 2.219 
0.400 3.246 3.246 
0.367 2.385 2.385 
0.234 2.440 2.440 
0.300 1.958 1.958 
0.250 2.636 2.636 
0.284 2.602 2.602 
0.300 2.559 2.559 
0.367 2.865 2.865 
0.217 2.746 2.746 
0.567 1.968 1.968 
0.584 2.809 2.809 
0.400 1.563 1.563 
0.400 1.837 1.837 
0.334 3.488 3.488 
0.566 1.893 1.893 
0.350 3.393 3.393 
0.250 3.106 3.106 
0.517 1.377 1.377 
0.350 1.509 1.509 
0.300 3.750 3.750 
0.367 3.488 3.488 
0.234 2.493 2.493 
0.250 1.705 1.705 
0.584 2.252 2.252 
0.584 3.138 3.138 
0.434 1.728 1.728 
0.234 2.218 2.218 
0.300 3.292 3.292 
0.350 2.832 2.832 
0.533 2.810 2.810 
0.201 3.257 3.257 
0.217 3.575 3.575 
0.267 2.984 2.984 
0.467 2.668 2.668 
0.501 2.230 2.230 
0.467 2.734 2.734 
0.384 3.446 3.446 
0.417 1.991 1.991 
0.318 3.544 3.544 
0.501 2.648 2.648 
0.284 2.922 2.922 
0.483 1.968 1.968 
0.284 2.209 2.209 
0.350 2.122 2.122 
0.451 1.782 1.782 
0.516 3.695 3.695 
0.234 3.858 3.858 
0.567 2.175 2.175 
0.517 2.482 2.482 
0.400 2.417 2.417 
0.383 2.208 2.208 
0.384 3.914 3.914 
0.334 2.320 2.320 
0.400 2.133 2.133 
0.400 1.859 1.859 
0.534 2.396 2.396 
0.517 3.192 3.192 
0.467 3.226 3.226 
0.350 1.596 1.596 
0.534 3.992 5.984 
0.417 2.209 2.209 
0.350 3.042 3.042 
0.584 2.220 2.220 
0.551 2.220 2.220 
0.417 3.169 3.169 
0.450 2.262 2.262 
0.434 1.695 1.695 
0.284 2.372 2.372 
0.318 1.629 1.629 
0.384 1.782 1.782 
0.300 1.747 1.747 
0.534 2.295 2.295 
0.284 3.706 3.706 
0.300 1.913 1.913 
0.267 3.379 3.379 
0.300 2.099 2.099 
0.384 3.204 3.204 
0.334 3.399 3.399 
0.567 3.171 3.171 
0.367 3.804 3.804 
0.284 2.689 2.689 
0.567 2.821 2.821 
0.601 2.800 2.800 
0.384 2.044 2.044 
0.250 3.566 3.566 
0.300 2.701 2.701 
0.366 3.455 3.455 
0.434 2.527 2.527 
0.300 2.384 2.384 
0.451 2.995 2.995 
0.484 2.483 2.483 
0.284 2.538 2.538 
0.250 1.979 1.979 
0.316 1.935 1.935 
0.334 2.000 2.000 
0.367 2.012 2.012 
0.400 2.308 2.308 
0.234 2.407 2.407 
0.300 1.773 1.773 
0.517 4.004 6.001 
0.217 1.750 1.750 
0.567 2.657 2.657 
0.501 3.882 3.882 
0.400 1.781 1.781 
0.434 1.608 1.608 
0.299 1.643 1.643 
0.384 3.446 3.446 
0.584 1.881 1.881 
0.417 1.247 1.247 
0.417 1.312 1.312 
0.300 1.214 1.214 
0.400 1.489 1.489 
0.450 2.843 2.843 
0.467 1.247 1.247 
0.367 1.891 1.891 
0.349 1.859 1.859 
0.601 1.501 1.501 
0.217 1.661 1.661 
0.551 2.417 2.417 
0.567 2.821 2.821 
0.517 4.001 5.995 
0.250 2.208 2.208 
0.300 2.155 2.155 
0.334 1.771 1.771 
0.467 3.281 3.281 
0.250 1.771 1.771 
0.484 1.738 1.738 
0.250 1.913 1.913 
0.468 3.279 3.279 
0.400 2.176 2.176 
0.517 3.487 3.487 
0.484 1.586 1.586 
0.567 1.530 1.530 
0.567 3.105 3.105 
0.333 2.220 2.220 
