<><><><><><><><> 
Begin: 26-Nov-2014 14:44:04 
0.416 1.401 1.401 
0.268 0.963 0.963 
0.451 0.941 0.941 
0.301 1.040 1.040 
0.467 0.843 0.843 
0.483 1.862 1.862 
0.501 2.418 2.418 
0.384 1.095 1.095 
0.234 1.007 1.007 
0.300 0.897 0.897 
0.568 0.909 0.909 
0.268 0.919 0.919 
0.533 1.150 1.150 
0.418 0.920 0.920 
0.601 0.777 0.777 
0.234 0.964 0.964 
0.385 0.854 0.854 
0.250 1.269 1.269 
0.584 0.678 0.678 
0.200 0.854 0.854 
0.517 1.684 1.684 
0.534 1.171 1.171 
0.550 0.887 0.887 
0.235 1.379 1.379 
0.367 1.762 1.762 
0.300 0.822 0.822 
0.518 0.996 0.996 
0.368 0.908 0.908 
0.568 0.844 0.844 
0.267 1.149 1.149 
0.300 1.204 1.204 
0.266 0.733 0.733 
0.250 0.854 0.854 
0.551 1.773 1.773 
0.434 2.146 2.146 
0.417 0.569 0.569 
0.266 2.276 2.276 
0.550 1.149 1.149 
0.450 0.832 0.832 
0.350 1.609 1.609 
0.401 0.974 0.974 
0.367 0.908 0.908 
0.234 0.744 0.744 
0.301 0.887 0.887 
0.251 1.532 1.532 
0.284 1.280 1.280 
0.301 1.270 1.270 
0.367 1.029 1.029 
0.216 0.864 0.864 
0.566 1.554 1.554 
0.584 1.444 1.444 
0.400 1.007 1.007 
0.400 0.876 0.876 
0.334 0.886 0.886 
0.567 0.985 0.985 
0.350 0.876 0.876 
0.250 0.985 0.985 
0.517 0.995 0.995 
0.366 0.931 0.931 
0.300 0.876 0.876 
0.367 1.193 1.193 
0.233 0.744 0.744 
0.251 1.379 1.379 
0.584 0.810 0.810 
0.584 1.247 1.247 
0.433 0.865 0.865 
0.233 0.733 0.733 
0.300 1.128 1.128 
0.350 0.887 0.887 
0.534 0.689 0.689 
0.216 0.722 0.722 
0.217 0.864 0.864 
0.267 2.572 2.572 
0.467 0.788 0.788 
0.501 0.647 0.647 
0.467 0.679 0.679 
0.384 0.811 0.811 
0.417 0.767 0.767 
0.317 0.777 0.777 
0.500 1.203 1.203 
0.284 1.806 1.806 
0.483 1.050 1.050 
0.284 0.766 0.766 
0.350 0.558 0.558 
0.451 0.690 0.690 
0.518 0.656 0.656 
0.234 0.810 0.810 
0.567 1.347 1.347 
0.517 1.073 1.073 
0.400 0.832 0.832 
0.384 1.085 1.085 
0.384 0.876 0.876 
0.317 1.161 1.161 
0.400 0.635 0.635 
0.400 1.160 1.160 
0.534 0.865 0.865 
0.517 0.985 0.985 
0.467 0.853 0.853 
0.350 0.843 0.843 
0.534 0.865 0.865 
0.417 1.959 1.959 
0.350 0.712 0.712 
0.584 1.411 1.411 
0.551 1.247 1.247 
0.418 0.898 0.898 
0.450 1.369 1.369 
0.434 0.624 0.624 
0.284 1.555 1.555 
0.317 1.314 1.314 
0.384 1.281 1.281 
0.300 1.030 1.030 
0.534 1.106 1.106 
0.283 0.668 0.668 
0.300 1.062 1.062 
0.266 1.588 1.588 
0.300 0.635 0.635 
0.383 1.347 1.347 
0.334 0.974 0.974 
0.568 1.006 1.006 
0.367 1.149 1.149 
0.284 0.897 0.897 
0.568 1.051 1.051 
0.601 0.973 0.973 
0.384 1.181 1.181 
0.250 1.050 1.050 
0.301 1.127 1.127 
0.367 0.995 0.995 
0.434 1.368 1.368 
0.301 0.821 0.821 
0.450 0.832 0.832 
0.484 0.788 0.788 
0.283 1.423 1.423 
0.251 1.051 1.051 
0.318 0.831 0.831 
0.334 2.408 2.408 
0.368 2.672 2.672 
0.400 2.692 2.692 
0.234 1.390 1.390 
0.301 1.554 1.554 
0.518 1.214 1.214 
0.217 1.433 1.433 
0.567 3.305 3.305 
0.500 0.931 0.931 
0.401 0.777 0.777 
0.433 0.832 0.832 
0.300 0.832 0.832 
0.383 0.854 0.854 
0.584 1.325 1.325 
0.417 1.182 1.182 
0.417 1.171 1.171 
0.300 3.336 3.336 
0.401 1.336 1.336 
0.450 0.842 0.842 
0.468 0.930 0.930 
0.367 0.820 0.820 
0.350 0.778 0.778 
0.600 0.755 0.755 
0.217 1.445 1.445 
0.551 0.909 0.909 
0.567 0.887 0.887 
0.518 1.039 1.039 
0.250 1.601 1.601 
0.301 1.292 1.292 
0.333 1.467 1.467 
0.467 1.040 1.040 
0.250 1.055 1.055 
0.484 0.733 0.733 
0.250 0.841 0.841 
0.467 0.852 0.852 
0.401 0.820 0.820 
0.518 1.236 1.236 
0.484 0.646 0.646 
0.567 1.927 1.927 
0.567 2.429 2.429 
0.334 0.996 0.996 
0.483 1.149 1.149 
0.283 0.864 0.864 
0.217 1.653 1.653 
0.501 1.324 1.324 
0.400 2.113 2.113 
0.400 1.270 1.270 
0.567 2.101 2.101 
0.451 3.249 3.249 
0.450 2.353 2.353 
0.551 0.908 0.908 
0.517 1.182 1.182 
0.433 0.985 0.985 
0.267 1.214 1.214 
0.300 0.711 0.711 
0.551 1.280 1.280 
0.216 1.434 1.434 
<><><><><><><><> 
RT (mean):  1.16 
Consistency:  -0.02 
Self Consistency:  0.82 
<><><><><><><><> 
End: 26-Nov-2014 14:51:55 
