<><><><><><><><> 
Begin: 25-Nov-2014 14:58:07 
0.417 1.084 1.084 
0.267 1.368 1.368 
0.451 3.865 3.865 
0.300 1.510 1.510 
0.467 3.293 3.293 
0.484 2.037 2.037 
0.500 1.017 1.017 
0.384 2.397 2.397 
0.233 1.127 1.127 
0.300 1.565 1.565 
0.568 2.420 2.420 
0.267 3.084 3.084 
0.534 1.991 1.991 
0.417 1.006 1.006 
0.601 2.299 2.299 
0.234 3.578 3.578 
0.384 2.428 2.428 
0.249 3.284 3.284 
0.584 2.780 2.780 
0.200 3.994 4.016 
0.517 1.183 1.183 
0.534 2.966 2.966 
0.550 1.161 1.161 
0.235 1.204 1.204 
0.367 1.511 1.511 
0.301 1.367 1.367 
0.518 1.630 1.630 
0.384 1.729 1.729 
0.567 1.762 1.762 
0.283 1.981 1.981 
0.301 1.073 1.073 
0.266 2.089 2.089 
0.252 1.325 1.325 
0.551 0.886 0.886 
0.433 1.706 1.706 
0.417 1.127 1.127 
0.266 2.221 2.221 
0.550 2.254 2.254 
0.450 2.243 2.243 
0.350 1.631 1.631 
0.401 1.498 1.498 
0.368 1.806 1.806 
0.234 1.652 1.652 
0.301 1.466 1.466 
0.251 0.887 0.887 
0.283 2.539 2.539 
0.301 1.368 1.368 
0.368 2.046 2.046 
0.217 3.743 3.743 
0.567 2.517 2.517 
0.584 2.408 2.408 
0.401 2.517 2.517 
0.400 2.757 2.757 
0.334 3.239 3.239 
0.567 1.938 1.938 
0.350 2.987 2.987 
0.251 1.663 1.663 
0.517 1.291 1.291 
0.350 4.004 6.002 
0.300 1.673 1.673 
0.367 2.429 2.429 
0.234 1.620 1.620 
0.251 3.370 3.370 
0.584 1.718 1.718 
0.584 1.499 1.499 
0.433 1.104 1.104 
0.233 1.488 1.488 
0.300 0.908 0.908 
0.350 1.466 1.466 
0.533 1.456 1.456 
0.216 0.854 0.854 
0.217 1.291 1.291 
0.267 0.743 0.743 
0.467 1.532 1.532 
0.501 2.605 2.605 
0.467 1.576 1.576 
0.384 1.324 1.324 
0.417 0.996 0.996 
0.317 0.920 0.920 
0.501 2.254 2.254 
0.284 1.763 1.763 
0.483 1.828 1.828 
0.284 2.628 2.628 
0.350 1.106 1.106 
0.451 1.029 1.029 
0.518 1.554 1.554 
0.233 1.444 1.444 
0.567 1.915 1.915 
0.517 1.860 1.860 
0.400 2.100 2.100 
0.384 0.241 0.241 
0.383 2.922 2.922 
0.318 0.898 0.898 
0.401 2.177 2.177 
0.401 1.149 1.149 
0.534 0.886 0.886 
0.517 1.127 1.127 
0.466 1.073 1.073 
0.350 1.093 1.093 
0.534 1.676 1.676 
0.417 2.410 2.410 
0.350 1.018 1.018 
0.584 1.160 1.160 
0.551 1.991 1.991 
0.417 2.200 2.200 
0.450 2.068 2.068 
0.434 1.368 1.368 
0.284 1.664 1.664 
0.317 3.589 3.589 
0.384 1.192 1.192 
0.300 3.151 3.151 
0.534 1.522 1.522 
0.284 1.095 1.095 
0.300 1.390 1.390 
0.266 0.832 0.832 
0.300 2.362 2.362 
0.383 1.062 1.062 
0.333 0.810 0.810 
0.567 1.324 1.324 
0.384 1.467 1.467 
0.283 1.368 1.368 
0.567 2.145 2.145 
0.601 1.684 1.684 
0.384 1.621 1.621 
0.250 1.314 1.314 
0.301 1.215 1.215 
0.368 1.860 1.860 
0.434 2.045 2.045 
0.301 2.090 2.090 
0.451 1.226 1.226 
0.484 1.226 1.226 
0.285 1.117 1.117 
0.250 0.985 0.985 
0.317 2.571 2.571 
0.334 2.375 2.375 
0.368 0.963 0.963 
0.401 2.101 2.101 
0.234 1.204 1.204 
0.301 1.631 1.631 
0.516 3.480 3.480 
0.217 2.780 2.780 
0.567 2.089 2.089 
0.500 1.050 1.050 
0.401 1.215 1.215 
0.434 1.389 1.389 
0.301 1.095 1.095 
0.383 2.244 2.244 
0.584 2.079 2.079 
0.417 2.638 2.638 
0.417 1.116 1.116 
0.300 1.029 1.029 
0.401 0.973 0.973 
0.451 1.685 1.685 
0.467 0.996 0.996 
0.366 2.735 2.735 
0.350 1.597 1.597 
0.600 0.821 0.821 
0.217 1.161 1.161 
0.550 0.843 0.843 
0.568 1.106 1.106 
0.517 2.615 2.615 
0.250 1.369 1.369 
0.301 1.751 1.751 
0.334 2.988 2.988 
0.468 1.106 1.106 
0.250 1.258 1.258 
0.484 1.860 1.860 
0.250 1.500 1.500 
0.467 1.117 1.117 
0.401 2.485 2.485 
0.517 2.988 2.988 
0.484 0.854 0.854 
0.568 1.007 1.007 
0.566 1.051 1.051 
0.334 2.582 2.582 
0.484 1.707 1.707 
0.284 1.128 1.128 
0.217 1.751 1.751 
0.501 1.772 1.772 
0.401 1.521 1.521 
0.400 0.832 0.832 
0.568 2.155 2.155 
0.451 0.996 0.996 
0.451 0.865 0.865 
0.550 1.007 1.007 
0.533 2.550 2.550 
0.433 1.773 1.773 
0.283 1.433 1.433 
0.300 2.309 2.309 
0.551 2.090 2.090 
0.217 1.028 1.028 
<><><><><><><><> 
RT (mean):  1.77 
Consistency:  0.16 
Self Consistency:  0.82 
<><><><><><><><> 
End: 25-Nov-2014 15:09:05 
