<><><><><><><><> 
Begin: 27-Sep-2014 13:00:38 
Matlab version  8.2.0.701 (R2013b) 
Psychtoolbox version  3.0.11 
Subjid: s32 Run Number: 4 
<><><><><><><><> 
Columns info in data file: 
1. left indvd 2. # right indvd  
3. response (left - 1 :: right - 2) 4. RT  
<><><><><><><><> 
Columns info in (this) info file: 
1. Stimulus start time (from trial start) 2. Stimulus off-time(from stimulus start time) 
3. RT or max response duration, if no response (from stimulus start time) 
 
1.001 3.998 4.614 
0.534 1.466 1.466 
0.567 2.565 2.565 
0.251 1.749 1.749 
0.568 2.662 2.662 
0.450 2.738 2.738 
0.234 0.956 0.956 
0.317 0.912 0.912 
0.416 0.891 0.891 
0.584 1.641 1.641 
0.584 1.022 1.022 
0.268 0.576 0.576 
0.585 1.076 1.076 
0.584 0.667 0.667 
0.401 2.769 2.769 
0.517 1.083 1.083 
0.267 0.711 0.711 
0.368 0.886 0.886 
0.567 3.994 5.992 
0.517 1.292 1.292 
0.583 1.000 1.000 
0.467 1.369 1.369 
0.217 1.489 1.489 
0.534 1.207 1.207 
0.583 0.772 0.772 
0.468 1.260 1.260 
0.501 0.979 0.979 
0.501 1.142 1.142 
0.367 0.989 0.989 
0.467 0.968 0.968 
0.267 1.348 1.348 
0.484 0.859 0.859 
0.217 0.804 0.804 
0.318 1.924 1.924 
0.217 1.152 1.152 
0.250 1.087 1.087 
0.533 1.152 1.152 
0.484 1.857 1.857 
0.333 1.087 1.087 
0.584 0.805 0.805 
0.216 1.032 1.032 
0.384 1.478 1.478 
0.351 1.011 1.011 
0.501 3.999 6.003 
0.517 3.770 3.770 
0.284 1.402 1.402 
0.401 3.988 5.994 
0.384 1.390 1.390 
0.467 1.076 1.076 
0.484 0.696 0.696 
0.501 1.043 1.043 
0.317 0.750 0.750 
0.467 1.097 1.097 
0.468 0.978 0.978 
0.267 2.824 2.824 
0.250 0.934 0.934 
0.401 0.870 0.870 
0.584 1.023 1.023 
0.334 1.478 1.478 
0.434 0.913 0.913 
0.300 0.599 0.599 
0.500 0.816 0.816 
0.301 1.172 1.172 
0.401 0.783 0.783 
0.484 0.890 0.890 
0.567 0.891 0.891 
0.584 1.977 1.977 
0.417 0.913 0.913 
0.250 0.803 0.803 
0.267 0.782 0.782 
0.300 0.771 0.771 
0.534 0.793 0.793 
0.300 1.141 1.141 
0.533 1.162 1.162 
0.301 0.848 0.848 
0.568 0.652 0.652 
0.334 1.434 1.434 
0.284 0.827 0.827 
0.300 0.653 0.653 
0.451 0.901 0.901 
0.384 0.662 0.662 
0.350 0.739 0.739 
0.535 1.010 1.010 
0.434 0.651 0.651 
0.417 1.262 1.262 
0.567 1.044 1.044 
0.318 1.118 1.118 
0.501 1.012 1.012 
0.501 1.054 1.054 
0.350 0.761 0.761 
0.434 0.805 0.805 
0.234 0.826 0.826 
0.217 1.326 1.326 
0.417 1.227 1.227 
0.517 1.846 1.846 
0.583 0.011 0.011 
0.250 0.011 0.011 
0.434 1.314 1.314 
0.384 1.684 1.684 
0.200 0.011 0.011 
0.333 1.903 1.903 
0.266 1.097 1.097 
0.517 1.293 1.293 
0.334 0.869 0.869 
