<><><><><><><><> 
Begin: 27-Sep-2014 12:45:51 
Matlab version  8.2.0.701 (R2013b) 
Psychtoolbox version  3.0.11 
Subjid: s32 Run Number: 3 
<><><><><><><><> 
Columns info in data file: 
1. left indvd 2. # right indvd  
3. response (left - 1 :: right - 2) 4. RT  
<><><><><><><><> 
Columns info in (this) info file: 
1. Stimulus start time (from trial start) 2. Stimulus off-time(from stimulus start time) 
3. RT or max response duration, if no response (from stimulus start time) 
 
1.002 3.996 5.998 
0.534 1.762 1.762 
0.568 3.011 3.011 
0.250 1.039 1.039 
0.567 0.919 0.919 
0.450 1.226 1.226 
0.233 3.764 3.764 
0.317 1.510 1.510 
0.417 1.050 1.050 
0.584 1.182 1.182 
0.583 0.984 0.984 
0.267 1.980 1.980 
0.585 1.325 1.325 
0.584 1.149 1.149 
0.400 1.007 1.007 
0.517 0.832 0.832 
0.266 1.095 1.095 
0.367 1.203 1.203 
0.567 0.897 0.897 
0.517 0.832 0.832 
0.585 0.908 0.908 
0.467 1.138 1.138 
0.217 1.072 1.072 
0.550 0.886 0.886 
0.583 0.864 0.864 
0.468 1.871 1.871 
0.501 1.051 1.051 
0.500 3.435 3.435 
0.367 0.886 0.886 
0.468 1.608 1.608 
0.267 2.166 2.166 
0.485 1.817 1.817 
0.217 0.744 0.744 
0.318 0.887 0.887 
0.216 1.871 1.871 
0.233 0.011 0.011 
0.534 1.127 1.127 
0.484 0.744 0.744 
0.334 0.962 0.962 
0.585 0.811 0.811 
0.217 1.390 1.390 
0.384 2.024 2.024 
0.350 4.005 4.174 
0.501 1.248 1.248 
0.517 0.701 0.701 
0.284 0.624 0.624 
0.400 0.931 0.931 
0.383 0.919 0.919 
0.467 2.298 2.298 
0.484 0.952 0.952 
0.501 1.138 1.138 
0.317 0.941 0.941 
0.483 1.007 1.007 
0.467 3.646 3.646 
0.267 0.733 0.733 
0.251 1.346 1.346 
0.400 0.941 0.941 
0.584 1.029 1.029 
0.334 1.478 1.478 
0.434 0.678 0.678 
0.284 0.995 0.995 
0.501 0.865 0.865 
0.300 0.974 0.974 
0.401 1.379 1.379 
0.483 0.832 0.832 
0.566 1.171 1.171 
0.585 1.259 1.259 
0.417 1.871 1.871 
0.251 1.523 1.523 
0.267 1.203 1.203 
0.300 0.919 0.919 
0.533 2.999 2.999 
0.301 1.029 1.029 
0.533 2.212 2.212 
0.301 1.806 1.806 
0.567 0.974 0.974 
0.350 1.128 1.128 
0.284 1.346 1.346 
0.300 1.105 1.105 
0.451 1.752 1.752 
0.385 1.456 1.456 
0.350 1.226 1.226 
0.535 0.975 0.975 
0.434 1.215 1.215 
0.417 1.358 1.358 
0.567 1.554 1.554 
0.317 3.995 4.070 
0.501 1.170 1.170 
0.500 0.733 0.733 
0.351 1.718 1.718 
0.434 1.105 1.105 
0.234 1.303 1.303 
0.217 1.226 1.226 
0.417 2.452 2.452 
0.517 0.745 0.745 
0.583 1.302 1.302 
0.251 1.380 1.380 
0.434 1.969 1.969 
0.384 3.085 3.085 
0.201 1.062 1.062 
0.334 1.215 1.215 
0.267 1.399 1.399 
0.517 2.572 2.572 
0.333 1.073 1.073 
