<><><><><><><><> 
Begin: 29-Sep-2014 08:31:47 
Matlab version  8.2.0.701 (R2013b) 
Psychtoolbox version  3.0.11 
Subjid: s38 Run Number: 2 
<><><><><><><><> 
Columns info in data file: 
1. left indvd 2. # right indvd  
3. response (left - 1 :: right - 2) 4. RT  
<><><><><><><><> 
Columns info in (this) info file: 
1. Stimulus start time (from trial start) 2. Stimulus off-time(from stimulus start time) 
3. RT or max response duration, if no response (from stimulus start time) 
 
1.001 4.001 4.420 
0.534 1.182 1.182 
0.568 1.663 1.663 
0.250 2.331 2.331 
0.568 2.649 2.649 
0.451 0.887 0.887 
0.250 2.123 2.123 
0.317 0.996 0.996 
0.418 1.456 1.456 
0.584 1.335 1.335 
0.584 2.343 2.343 
0.267 1.259 1.259 
0.583 3.099 3.099 
0.584 3.315 3.315 
0.400 2.287 2.287 
0.517 3.995 5.056 
0.267 3.811 3.811 
0.367 3.536 3.536 
0.567 1.149 1.149 
0.517 2.965 2.965 
0.585 1.851 1.851 
0.468 3.338 3.338 
0.216 2.474 2.474 
0.550 2.387 2.387 
0.584 1.446 1.446 
0.467 3.032 3.032 
0.501 2.823 2.823 
0.500 2.189 2.189 
0.367 2.342 2.342 
0.467 2.080 2.080 
0.267 3.997 4.255 
0.484 2.364 2.364 
0.217 2.604 2.604 
0.317 2.517 2.517 
0.217 2.057 2.057 
0.250 0.842 0.842 
0.533 2.288 2.288 
0.484 2.068 2.068 
0.334 2.090 2.090 
0.585 3.612 3.612 
0.217 3.109 3.109 
0.384 1.084 1.084 
0.350 0.011 0.011 
0.501 4.004 5.421 
0.517 2.288 2.288 
0.284 2.474 2.474 
0.401 2.627 2.627 
0.384 3.994 4.147 
0.467 3.994 5.133 
0.484 3.994 4.278 
0.502 1.357 1.357 
0.318 2.134 2.134 
0.467 0.811 0.811 
0.467 1.750 1.750 
0.267 2.375 2.375 
0.250 2.003 2.003 
0.400 1.499 1.499 
0.584 1.280 1.280 
0.333 3.699 3.699 
0.433 1.346 1.346 
0.300 3.983 4.196 
0.501 1.609 1.609 
0.300 1.040 1.040 
0.400 3.404 3.404 
0.484 3.107 3.107 
0.551 1.511 1.511 
0.583 3.995 4.115 
0.416 2.201 2.201 
0.251 1.445 1.445 
0.267 2.058 2.058 
0.301 2.211 2.211 
0.534 1.904 1.904 
0.301 3.776 3.776 
0.534 2.387 2.387 
0.300 3.053 3.053 
0.567 4.006 4.153 
0.334 1.554 1.554 
0.284 1.117 1.117 
0.301 1.193 1.193 
0.451 2.616 2.616 
0.384 1.719 1.719 
0.350 2.408 2.408 
0.534 1.751 1.751 
0.434 2.310 2.310 
0.417 2.845 2.845 
0.567 3.995 4.454 
0.317 1.718 1.718 
0.501 3.994 4.672 
0.502 2.977 2.977 
0.351 1.040 1.040 
0.435 2.190 2.190 
0.234 2.572 2.572 
0.216 3.645 3.645 
0.418 2.025 2.025 
0.517 1.040 1.040 
0.583 1.084 1.084 
0.251 2.188 2.188 
0.433 3.994 4.957 
0.383 4.004 4.414 
0.200 2.277 2.277 
0.334 1.304 1.304 
0.267 1.347 1.347 
0.517 1.127 1.127 
0.334 2.376 2.376 
