1,45,1,1,0.58719
1,8,1,1,0.75498
0,87,2,6,1.3281
1,102,2,6,0.98031
1,58,1,1,0.60094
1,66,2,6,0.83756
1,26,1,3,1.4671
0,93,2,7,0.93262
1,87,2,6,1.221
1,90,2,5,1.4371
1,60,1,1,0.78112
0,6,1,2,0.99469
1,80,2,5,1.5285
0,63,2,6,1.1486
1,111,2,5,1.8963
1,116,2,6,1.0565
0,108,2,7,0.94854
0,13,1,1,0.80294
1,97,2,5,1.4021
1,109,2,6,0.87161
0,97,2,5,0.8775
0,37,1,1,1.1597
0,50,1,1,0.56312
1,29,1,1,0.80104
0,35,1,1,0.91087
0,40,1,1,0.63876
1,107,2,7,0.97877
1,54,1,1,1.0599
1,28,1,2,1.241
1,41,1,2,1.2336
0,107,2,7,0.8475
0,84,2,6,1.1221
1,92,2,6,0.99243
1,106,2,6,0.98415
0,77,2,7,1.3899
0,84,2,5,1.1822
0,49,1,1,1.4471
1,31,1,1,1.4636
0,57,1,1,0.9717
1,73,2,6,1.7408
1,94,2,5,1.273
1,7,1,2,2.46
0,71,2,4,1.7998
0,120,2,5,1.8351
1,47,1,1,1.3638
0,76,2,6,1.061
0,27,1,1,1.0521
1,112,2,5,1.3256
1,1,1,2,1.233
1,56,1,1,0.86549
0,92,2,6,1.1432
1,113,2,5,1.3
0,82,2,4,1.7315
0,9,1,1,1.5121
1,43,1,1,0.96406
0,78,2,6,1.1852
0,22,1,1,0.98459
1,39,1,1,0.64731
0,46,1,1,1.3607
0,62,2,6,0.9485
0,70,2,7,1.0978
0,64,2,6,1.0379
1,37,1,1,0.86219
1,40,1,1,0.61026
1,6,1,2,0.7674
1,103,2,6,0.98483
1,110,2,6,0.76685
0,36,1,2,1.0642
0,116,2,5,1.1235
0,81,2,6,1.6117
1,119,2,6,1.0067
0,81,2,6,1.0156
1,1,1,1,1.1984
0,51,1,1,0.84523
1,28,1,2,1.1292
0,20,1,2,0.91916
0,120,2,5,1.078
1,101,2,6,1.2084
0,68,2,7,0.81495
0,32,1,1,0.8776
0,69,2,5,2.362
0,104,2,6,0.74325
0,14,1,2,2.0868
0,36,1,2,0.92161
1,72,2,6,0.96338
0,18,1,1,0.82575
0,85,2,2,0.69989
1,67,2,5,3.389
0,15,1,2,1.2119
1,103,2,6,1.3213
0,89,2,6,0.91964
0,21,1,1,1.1918
0,58,1,1,0.73042
0,57,1,1,0.99363
0,3,1,2,0.79911
1,53,1,2,0.61169
1,38,1,1,0.64098
0,12,1,2,1.5979
0,109,2,6,1.1145
0,66,2,6,1.2687
1,79,2,5,1.3854
1,80,2,6,0.81428
0,65,2,7,1.2904
1,21,1,2,1.2515
1,48,1,1,0.73276
0,70,2,7,1.3692
1,77,2,6,0.88412
1,11,1,4,1.5822
0,56,1,1,1.345
0,42,1,2,1.3555
1,29,1,2,0.93403
1,42,1,1,0.87003
1,19,1,1,0.93157
0,86,2,5,1.3592
0,47,1,1,1.3777
0,55,1,1,0.89639
0,78,2,6,1.0025
1,12,1,3,1.9254
0,17,1,4,1.7815
0,43,1,1,1.0873
1,34,1,1,1.5021
1,24,1,2,1.0753
1,76,2,6,1.7283
0,15,1,2,1.4232
0,53,1,1,0.74993
0,82,2,3,1.4819
1,54,1,1,1.7092
1,5,1,3,2.4573
1,75,2,6,1.044
1,99,2,3,2.2897
1,22,1,1,1.4175
1,115,2,6,1.1377
1,62,2,7,1.754
1,96,2,5,1.481
0,113,2,5,1.6938
1,60,1,1,0.89095
1,39,1,1,0.68458
0,34,1,1,1.0568
0,30,1,1,0.98674
0,74,2,6,1.0734
1,67,2,6,1.7981
0,2,1,2,1.6394
1,51,1,1,0.7033
1,7,1,1,2.0008
1,61,2,6,1.3571
0,64,2,6,1.8567
1,4,1,1,1.1301
1,73,2,6,0.93229
0,31,1,2,1.2759
0,105,2,6,0.91904
1,91,2,5,1.3591
0,30,1,2,1.2296
0,59,1,1,1.1517
0,88,2,6,0.82732
1,85,2,5,1.2883
1,91,2,6,0.78572
0,48,1,1,0.8229
0,63,2,6,0.8779
1,52,1,2,0.79939
1,106,2,6,0.98403
0,99,2,3,1.662
0,118,2,6,1.2205
0,44,1,2,1.341
0,16,1,1,0.73012
0,55,1,1,0.73046
0,89,2,6,0.87414
1,119,2,6,1.3253
0,117,2,6,1.2714
1,61,2,6,0.9225
0,108,2,6,0.84762
1,5,1,2,1.4201
0,110,2,7,0.93326
0,104,2,7,0.6952
1,3,1,2,1.7944
1,75,2,6,1.2478
0,10,1,2,0.97409
1,86,2,5,1.298
1,95,2,5,1.5631
0,10,1,1,1.1495
0,45,1,1,0.91446
0,2,1,1,1.2698
0,4,1,2,0.70954
0,9,1,1,0.70537
1,23,1,2,1.1968
0,16,1,1,0.88176
1,115,2,6,1.0353
0,69,2,5,1.0492
0,24,1,4,1.7497
0,98,2,6,1.1067
1,32,1,2,1.3916
0,49,1,1,1.4398
0,44,1,1,0.83972
1,83,2,6,1.1209
0,33,1,1,2.1648
1,52,1,2,1.0537
1,11,1,3,1.6731
0,90,2,6,1.0679
0,25,1,3,1.1772
0,83,2,6,0.97052
0,33,1,2,0.73465
0,101,2,6,2.1429
1,93,2,7,0.80079
1,25,1,3,1.641
1,17,1,2,1.0665
1,105,2,7,0.76847
1,112,2,6,1.0702
1,98,2,5,1.0065
1,41,1,2,1.1615
1,72,2,7,0.83826
0,35,1,1,1.1736
0,74,2,7,1.0774
1,50,1,1,0.97055
1,100,2,3,1.1484
0,38,1,2,1.4154
1,94,2,5,1.2179
1,68,2,7,0.8627
0,23,1,1,0.84873
0,100,2,3,1.4254
1,46,1,2,0.96131
1,79,2,5,1.1987
1,118,2,6,0.93693
1,59,1,1,0.78226
1,117,2,5,1.0808
1,95,2,4,1.6432
0,111,2,6,1.4114
1,8,1,1,1.0297
1,19,1,1,1.0844
0,102,2,7,1.2851
0,71,2,4,1.7085
1,96,2,5,1.8144
0,27,1,2,0.82649
0,14,1,1,0.74228
1,114,2,5,2.0853
1,65,2,6,1.0741
1,18,1,1,0.84883
1,13,1,1,0.58658
0,88,2,7,1.2521
1,26,1,1,1.7749
0,114,2,6,1.0218
1,20,1,1,0.79583
