<><><><><><><><> 
Begin: 18-Nov-2014 17:23:25 
0.418 1.521 1.521 
0.267 2.254 2.254 
0.450 1.226 1.226 
0.301 1.543 1.543 
0.468 2.013 2.013 
0.484 1.915 1.915 
0.500 1.347 1.347 
0.384 1.181 1.181 
0.234 1.247 1.247 
0.300 1.445 1.445 
0.568 1.128 1.128 
0.266 1.554 1.554 
0.534 1.389 1.389 
0.418 2.299 2.299 
0.601 2.429 2.429 
0.234 0.887 0.887 
0.384 2.089 2.089 
0.250 2.363 2.363 
0.583 1.663 1.663 
0.200 1.499 1.499 
0.517 1.138 1.138 
0.533 1.543 1.543 
0.550 1.466 1.466 
0.233 1.257 1.257 
0.367 1.062 1.062 
0.301 1.028 1.028 
0.518 1.531 1.531 
0.384 1.498 1.498 
0.568 2.637 2.637 
0.283 1.488 1.488 
0.301 2.714 2.714 
0.266 1.094 1.094 
0.250 2.200 2.200 
0.551 1.389 1.389 
0.434 1.040 1.040 
0.418 1.127 1.127 
0.266 2.649 2.649 
0.550 1.794 1.794 
0.452 0.984 0.984 
0.349 1.116 1.116 
0.416 1.619 1.619 
0.367 0.962 0.962 
0.235 1.138 1.138 
0.300 1.270 1.270 
0.251 1.247 1.247 
0.283 1.673 1.673 
0.300 1.959 1.959 
0.367 1.510 1.510 
0.216 1.313 1.313 
0.567 2.516 2.516 
0.583 1.029 1.029 
0.400 1.652 1.652 
0.400 1.095 1.095 
0.334 1.456 1.456 
0.567 2.822 2.822 
0.350 0.809 0.809 
0.250 1.718 1.718 
0.516 2.254 2.254 
0.350 1.805 1.805 
0.300 2.079 2.079 
0.368 2.823 2.823 
0.234 1.214 1.214 
0.250 1.784 1.784 
0.583 1.859 1.859 
0.584 1.434 1.434 
0.434 3.654 3.654 
0.234 1.137 1.137 
0.300 1.762 1.762 
0.350 1.444 1.444 
0.534 3.611 3.611 
0.216 1.783 1.783 
0.217 1.181 1.181 
0.267 2.002 2.002 
0.467 2.789 2.789 
0.500 0.897 0.897 
0.467 1.204 1.204 
0.383 1.314 1.314 
0.417 1.390 1.390 
0.317 1.521 1.521 
0.501 1.587 1.587 
0.284 1.423 1.423 
0.484 2.090 2.090 
0.283 1.335 1.335 
0.350 1.521 1.521 
0.450 3.336 3.336 
0.518 1.356 1.356 
0.234 3.994 5.994 
0.568 2.112 2.112 
0.517 1.280 1.280 
0.401 1.194 1.194 
0.384 1.149 1.149 
0.384 1.114 1.114 
0.318 1.520 1.520 
0.401 1.269 1.269 
0.400 1.434 1.434 
0.534 1.958 1.958 
0.517 1.269 1.269 
0.467 2.450 2.450 
0.351 1.018 1.018 
0.534 1.050 1.050 
0.417 1.138 1.138 
0.350 2.286 2.286 
0.584 1.662 1.662 
0.551 1.127 1.127 
0.417 1.137 1.137 
0.450 1.105 1.105 
0.434 1.629 1.629 
0.284 3.392 3.392 
0.317 3.140 3.140 
0.384 3.108 3.108 
0.300 0.985 0.985 
0.534 3.643 3.643 
0.285 1.936 1.936 
0.299 1.936 1.936 
0.268 1.301 1.301 
0.300 1.456 1.456 
0.384 1.707 1.707 
0.333 1.357 1.357 
0.568 1.029 1.029 
0.383 1.619 1.619 
0.284 1.455 1.455 
0.567 1.564 1.564 
0.600 1.673 1.673 
0.384 2.856 2.856 
0.250 1.926 1.926 
0.300 2.297 2.297 
0.367 1.587 1.587 
0.434 3.369 3.369 
0.300 2.014 2.014 
0.451 1.126 1.126 
0.484 1.062 1.062 
0.284 2.670 2.670 
0.250 1.960 1.960 
0.317 1.424 1.424 
0.333 0.941 0.941 
0.367 1.694 1.694 
0.400 2.735 2.735 
0.234 1.108 1.108 
0.301 2.699 2.699 
0.517 2.836 2.836 
0.217 1.335 1.335 
0.567 1.181 1.181 
0.500 3.064 3.064 
0.400 1.159 1.159 
0.435 3.994 4.168 
0.300 1.127 1.127 
0.383 1.139 1.139 
0.584 0.919 0.919 
0.416 1.007 1.007 
0.417 1.378 1.378 
0.300 2.811 2.811 
0.400 1.292 1.292 
0.451 1.236 1.236 
0.467 1.828 1.828 
0.367 1.477 1.477 
0.350 1.170 1.170 
0.601 1.215 1.215 
0.217 2.702 2.702 
0.551 1.062 1.062 
0.568 1.509 1.509 
0.517 3.008 3.008 
0.234 1.334 1.334 
0.300 0.908 0.908 
0.334 0.963 0.963 
0.467 0.898 0.898 
0.250 1.039 1.039 
0.484 1.171 1.171 
0.250 1.116 1.116 
0.467 0.843 0.843 
0.400 0.952 0.952 
0.517 1.248 1.248 
0.484 1.422 1.422 
0.567 1.729 1.729 
0.567 1.444 1.444 
0.334 1.367 1.367 
0.484 1.029 1.029 
0.285 1.095 1.095 
0.217 1.455 1.455 
0.501 1.149 1.149 
0.401 1.302 1.302 
0.400 1.061 1.061 
0.568 1.105 1.105 
0.450 2.242 2.242 
0.450 0.810 0.810 
0.551 1.751 1.751 
0.518 1.433 1.433 
0.434 1.007 1.007 
0.283 1.105 1.105 
0.300 2.374 2.374 
0.551 1.040 1.040 
0.217 1.082 1.082 
<><><><><><><><> 
RT (mean):  1.62 
Consistency:  0.05 
Self Consistency:  0.80 
<><><><><><><><> 
End: 18-Nov-2014 17:33:35 
