<><><><><><><><> 
Begin: 18-Nov-2014 17:39:11 
0.418 1.204 1.204 
0.267 1.258 1.258 
0.450 1.170 1.170 
0.300 1.072 1.072 
0.467 2.080 2.080 
0.484 1.029 1.029 
0.501 0.941 0.941 
0.384 0.996 0.996 
0.233 0.919 0.919 
0.300 1.488 1.488 
0.567 3.994 5.996 
0.266 1.072 1.072 
0.534 1.204 1.204 
0.418 0.854 0.854 
0.600 0.940 0.940 
0.233 2.638 2.638 
0.384 1.061 1.061 
0.251 1.609 1.609 
0.583 1.028 1.028 
0.201 1.007 1.007 
0.517 0.799 0.799 
0.534 1.696 1.696 
0.550 0.810 0.810 
0.234 0.897 0.897 
0.367 1.827 1.827 
0.300 1.006 1.006 
0.517 1.926 1.926 
0.383 2.474 2.474 
0.567 2.154 2.154 
0.268 2.277 2.277 
0.301 1.193 1.193 
0.266 0.973 0.973 
0.251 1.609 1.609 
0.551 1.596 1.596 
0.434 1.466 1.466 
0.417 1.116 1.116 
0.267 1.280 1.280 
0.551 0.996 0.996 
0.450 1.204 1.204 
0.350 1.652 1.652 
0.401 1.017 1.017 
0.368 1.334 1.334 
0.235 1.204 1.204 
0.300 1.433 1.433 
0.251 1.007 1.007 
0.284 1.740 1.740 
0.300 1.192 1.192 
0.367 0.974 0.974 
0.217 1.314 1.314 
0.567 0.733 0.733 
0.584 1.192 1.192 
0.401 0.919 0.919 
0.400 2.036 2.036 
0.334 1.072 1.072 
0.567 0.951 0.951 
0.350 0.984 0.984 
0.251 1.138 1.138 
0.518 1.684 1.684 
0.351 1.072 1.072 
0.300 1.007 1.007 
0.367 1.127 1.127 
0.234 1.193 1.193 
0.250 0.909 0.909 
0.583 1.094 1.094 
0.585 2.987 2.987 
0.434 1.302 1.302 
0.234 1.094 1.094 
0.300 1.280 1.280 
0.350 1.302 1.302 
0.534 0.985 0.985 
0.201 1.642 1.642 
0.216 1.291 1.291 
0.267 2.320 2.320 
0.468 1.040 1.040 
0.500 1.061 1.061 
0.467 1.061 1.061 
0.383 1.040 1.040 
0.417 1.116 1.116 
0.316 1.171 1.171 
0.501 1.105 1.105 
0.284 0.974 0.974 
0.484 0.908 0.908 
0.284 0.865 0.865 
0.350 0.975 0.975 
0.451 1.105 1.105 
0.517 1.083 1.083 
0.234 1.039 1.039 
0.568 1.107 1.107 
0.516 1.028 1.028 
0.400 1.543 1.543 
0.383 1.149 1.149 
0.384 0.919 0.919 
0.333 2.231 2.231 
0.400 0.723 0.723 
0.401 1.170 1.170 
0.535 0.963 0.963 
0.517 1.335 1.335 
0.467 1.368 1.368 
0.351 1.740 1.740 
0.534 1.345 1.345 
0.417 1.619 1.619 
0.350 3.984 5.991 
0.584 1.006 1.006 
0.551 1.192 1.192 
0.418 1.029 1.029 
0.450 1.160 1.160 
0.434 0.962 0.962 
0.284 1.073 1.073 
0.317 1.214 1.214 
0.384 1.072 1.072 
0.300 2.330 2.330 
0.534 1.565 1.565 
0.284 0.986 0.986 
0.300 1.630 1.630 
0.267 2.637 2.637 
0.300 1.805 1.805 
0.384 0.963 0.963 
0.334 1.095 1.095 
0.567 1.554 1.554 
0.383 2.473 2.473 
0.283 1.456 1.456 
0.568 1.214 1.214 
0.601 1.455 1.455 
0.383 1.631 1.631 
0.250 2.199 2.199 
0.300 1.269 1.269 
0.368 1.215 1.215 
0.433 1.203 1.203 
0.300 1.083 1.083 
0.450 1.172 1.172 
0.484 1.345 1.345 
0.284 0.908 0.908 
0.250 1.708 1.708 
0.317 1.608 1.608 
0.334 1.138 1.138 
0.367 1.237 1.237 
0.401 1.192 1.192 
0.234 2.385 2.385 
0.301 1.345 1.345 
0.516 1.171 1.171 
0.217 1.390 1.390 
0.567 1.083 1.083 
0.500 1.247 1.247 
0.401 0.941 0.941 
0.434 1.947 1.947 
0.300 1.028 1.028 
0.384 2.190 2.190 
0.584 1.095 1.095 
0.416 1.444 1.444 
0.417 1.182 1.182 
0.301 1.226 1.226 
0.401 1.128 1.128 
0.450 1.094 1.094 
0.468 0.821 0.821 
0.367 1.477 1.477 
0.351 1.357 1.357 
0.601 1.138 1.138 
0.217 1.510 1.510 
0.550 1.215 1.215 
0.567 1.072 1.072 
0.517 2.002 2.002 
0.234 1.126 1.126 
0.301 0.953 0.953 
0.334 0.821 0.821 
0.467 1.805 1.805 
0.250 1.182 1.182 
0.484 0.963 0.963 
0.250 0.908 0.908 
0.468 0.821 0.821 
0.400 2.002 2.002 
0.517 1.181 1.181 
0.484 0.952 0.952 
0.567 2.516 2.516 
0.551 0.996 0.996 
0.334 1.258 1.258 
0.483 1.005 1.005 
0.284 0.974 0.974 
0.217 0.942 0.942 
0.500 0.930 0.930 
0.400 3.763 3.763 
0.400 0.919 0.919 
0.567 1.083 1.083 
0.451 1.652 1.652 
0.450 2.045 2.045 
0.551 1.346 1.346 
0.517 1.028 1.028 
0.434 1.728 1.728 
0.268 1.182 1.182 
0.300 1.193 1.193 
0.551 1.728 1.728 
0.217 1.182 1.182 
<><><><><><><><> 
RT (mean):  1.35 
Consistency:  0.07 
Self Consistency:  0.85 
<><><><><><><><> 
End: 18-Nov-2014 17:48:08 
