<><><><><><><><> 
Begin: 22-Oct-2014 14:21:34 
Matlab version  8.2.0.701 (R2013b) 
Psychtoolbox version  3.0.11 
Subjid: s35 Run Number: 6 
<><><><><><><><> 
Columns info in data file: 
1. left indvd 2. # right indvd  
3. response (left - 1 :: right - 2) 4. RT  
<><><><><><><><> 
Columns info in (this) info file: 
1. Stimulus start time (from trial start) 2. Stimulus off-time(from stimulus start time) 
3. RT or max response duration, if no response (from stimulus start time) 
 
1.001 2.012 2.012 
0.534 1.072 1.072 
0.568 0.897 0.897 
0.251 1.422 1.422 
0.568 2.869 2.869 
0.451 1.313 1.313 
0.235 1.576 1.576 
0.317 1.259 1.259 
0.417 1.696 1.696 
0.584 1.138 1.138 
0.584 1.225 1.225 
0.268 1.204 1.204 
0.584 1.018 1.018 
0.584 1.816 1.816 
0.400 1.214 1.214 
0.517 0.996 0.996 
0.266 2.473 2.473 
0.367 1.303 1.303 
0.568 3.994 5.995 
0.516 1.904 1.904 
0.584 1.127 1.127 
0.467 1.280 1.280 
0.216 1.642 1.642 
0.534 2.145 2.145 
0.583 0.973 0.973 
0.468 1.444 1.444 
0.501 1.127 1.127 
0.500 2.178 2.178 
0.367 1.225 1.225 
0.467 1.051 1.051 
0.267 3.118 3.118 
0.484 1.215 1.215 
0.217 1.325 1.325 
0.318 2.736 2.736 
0.217 1.170 1.170 
0.234 0.985 0.985 
0.534 1.258 1.258 
0.484 1.445 1.445 
0.334 1.838 1.838 
0.584 0.985 0.985 
0.218 1.192 1.192 
0.384 2.188 2.188 
0.351 2.002 2.002 
0.516 1.138 1.138 
0.518 1.663 1.663 
0.284 1.302 1.302 
0.400 1.225 1.225 
0.384 1.608 1.608 
0.467 2.397 2.397 
0.483 1.138 1.138 
0.500 1.378 1.378 
0.317 1.269 1.269 
0.468 1.478 1.478 
0.467 1.094 1.094 
0.267 1.028 1.028 
0.250 1.498 1.498 
0.400 1.040 1.040 
0.583 1.028 1.028 
0.333 0.853 0.853 
0.433 3.097 3.097 
0.299 1.193 1.193 
0.501 1.335 1.335 
0.301 1.740 1.740 
0.400 1.379 1.379 
0.484 0.952 0.952 
0.567 1.544 1.544 
0.584 1.325 1.325 
0.417 1.411 1.411 
0.250 1.991 1.991 
0.267 1.500 1.500 
0.300 1.301 1.301 
0.534 1.608 1.608 
0.301 1.050 1.050 
0.534 1.291 1.291 
0.300 2.003 2.003 
0.568 1.805 1.805 
0.350 1.138 1.138 
0.284 0.963 0.963 
0.300 2.516 2.516 
0.450 2.473 2.473 
0.400 2.910 2.910 
0.350 1.314 1.314 
0.534 1.893 1.893 
0.434 1.915 1.915 
0.416 2.232 2.232 
0.568 1.105 1.105 
0.316 1.170 1.170 
0.501 1.138 1.138 
0.501 1.073 1.073 
0.351 1.182 1.182 
0.433 0.908 0.908 
0.233 1.127 1.127 
0.217 1.906 1.906 
0.417 1.106 1.106 
0.517 1.051 1.051 
0.583 1.148 1.148 
0.250 1.640 1.640 
0.434 0.985 0.985 
0.384 2.636 2.636 
0.201 1.160 1.160 
0.334 1.608 1.608 
0.268 1.126 1.126 
0.528 1.149 1.149 
0.334 1.543 1.543 
