<><><><><><><><> 
Begin: 02-Oct-2014 14:11:21 
0.417 1.825 1.825 
0.267 2.599 2.599 
0.451 1.017 1.017 
0.300 1.157 1.157 
0.468 1.432 1.432 
0.483 2.297 2.297 
0.500 2.142 2.142 
0.384 1.422 1.422 
0.234 3.764 3.764 
0.300 1.562 1.562 
0.567 2.928 2.928 
0.267 2.000 2.000 
0.533 1.454 1.454 
0.417 1.257 1.257 
0.601 2.099 2.099 
0.234 3.780 3.780 
0.384 2.240 2.240 
0.250 1.322 1.322 
0.584 1.695 1.695 
0.200 1.902 1.902 
0.517 3.988 5.993 
0.533 1.935 1.935 
0.551 2.796 2.796 
0.234 2.208 2.208 
0.368 1.487 1.487 
0.300 1.334 1.334 
0.517 3.967 3.967 
0.383 1.148 1.148 
0.568 1.880 1.880 
0.284 1.945 1.945 
0.301 1.595 1.595 
0.267 2.655 2.655 
0.250 1.672 1.672 
0.551 1.519 1.519 
0.434 1.640 1.640 
0.417 2.229 2.229 
0.267 3.991 5.994 
0.551 2.208 2.208 
0.450 2.088 2.088 
0.349 1.978 1.978 
0.401 1.695 1.695 
0.367 1.125 1.125 
0.233 2.361 2.361 
0.300 1.750 1.750 
0.250 2.591 2.591 
0.284 3.312 3.312 
0.299 2.666 2.666 
0.367 1.203 1.203 
0.217 2.940 2.940 
0.567 2.001 2.001 
0.584 1.716 1.716 
0.401 2.645 2.645 
0.400 1.760 1.760 
0.334 1.399 1.399 
0.567 2.099 2.099 
0.349 3.190 3.190 
0.250 1.715 1.715 
0.518 3.990 5.992 
0.350 2.053 2.053 
0.300 1.728 1.728 
0.367 1.540 1.540 
0.235 1.388 1.388 
0.250 1.180 1.180 
0.583 1.618 1.618 
0.584 1.422 1.422 
0.434 2.262 2.262 
0.234 1.639 1.639 
0.300 2.962 2.962 
0.350 2.994 2.994 
0.533 1.191 1.191 
0.216 1.432 1.432 
0.217 1.180 1.180 
0.267 2.875 2.875 
0.467 1.452 1.452 
0.501 1.311 1.311 
0.467 2.153 2.153 
0.384 2.295 2.295 
0.417 1.300 1.300 
0.317 2.536 2.536 
0.502 1.377 1.377 
0.284 3.988 5.994 
0.484 1.606 1.606 
0.284 1.246 1.246 
0.350 2.829 2.829 
0.451 1.989 1.989 
0.517 2.491 2.491 
0.234 2.077 2.077 
0.567 1.804 1.804 
0.517 1.749 1.749 
0.400 3.016 3.016 
0.384 2.644 2.644 
0.384 2.863 2.863 
0.334 2.994 2.994 
0.401 2.864 2.864 
0.401 3.127 3.127 
0.533 2.382 2.382 
0.517 1.355 1.355 
0.467 3.332 3.332 
0.350 1.540 1.540 
0.534 1.508 1.508 
0.417 2.416 2.416 
0.351 3.214 3.214 
0.583 2.667 2.667 
0.551 2.373 2.373 
0.417 1.847 1.847 
0.450 2.339 2.339 
0.434 1.125 1.125 
0.283 3.998 5.993 
0.317 1.115 1.115 
0.384 1.507 1.507 
0.300 1.925 1.925 
0.534 1.464 1.464 
0.284 1.509 1.509 
0.300 1.608 1.608 
0.266 2.699 2.699 
0.300 2.274 2.274 
0.384 1.913 1.913 
0.334 3.245 3.245 
0.566 3.170 3.170 
0.367 2.021 2.021 
0.283 3.988 4.343 
0.567 2.011 2.011 
0.600 1.616 1.616 
0.383 1.989 1.989 
0.250 1.683 1.683 
0.300 3.324 3.324 
0.368 3.257 3.257 
0.434 2.152 2.152 
0.300 2.907 2.907 
0.451 1.191 1.191 
0.484 2.164 2.164 
0.283 3.758 3.758 
0.249 4.000 5.994 
0.317 3.759 3.759 
0.334 3.498 3.498 
0.367 4.001 6.005 
0.400 2.338 2.338 
0.234 2.537 2.537 
0.300 2.372 2.372 
0.517 2.307 2.307 
0.217 2.131 2.131 
0.566 2.634 2.634 
0.500 1.562 1.562 
0.400 1.945 1.945 
0.433 3.333 3.333 
0.300 3.530 3.530 
0.384 3.366 3.366 
0.584 2.393 2.393 
0.417 3.332 3.332 
0.417 1.138 1.138 
0.300 2.415 2.415 
0.402 1.629 1.629 
0.450 1.704 1.704 
0.467 2.328 2.328 
0.367 3.989 4.168 
0.350 2.458 2.458 
0.601 2.536 2.536 
0.217 1.070 1.070 
0.551 1.564 1.564 
0.567 1.837 1.837 
0.517 2.317 2.317 
0.234 4.000 5.798 
0.300 1.988 1.988 
0.334 1.619 1.619 
0.467 2.579 2.579 
0.249 2.482 2.482 
0.484 2.458 2.458 
0.250 1.236 1.236 
0.467 1.311 1.311 
0.400 2.252 2.252 
0.517 3.060 3.060 
0.484 1.422 1.422 
0.567 1.661 1.661 
0.567 1.115 1.115 
0.333 2.842 2.842 
0.484 1.246 1.246 
0.284 3.989 5.993 
0.217 1.989 1.989 
0.501 2.033 2.033 
0.400 4.000 4.059 
0.400 2.110 2.110 
0.567 2.679 2.679 
0.450 3.989 5.994 
0.451 1.082 1.082 
0.549 2.285 2.285 
0.517 1.694 1.694 
0.434 1.923 1.923 
0.283 2.438 2.438 
0.300 3.759 3.759 
0.551 1.564 1.564 
0.217 1.071 1.071 
<><><><><><><><> 
RT (mean):  2.29 
Consistency:  0.13 
Self Consistency:  1.00 
<><><><><><><><> 
End: 02-Oct-2014 14:25:37 
