<><><><><><><><> 
Begin: 02-Oct-2014 15:07:26 
0.417 1.192 1.192 
0.266 1.214 1.214 
0.450 0.985 0.985 
0.301 1.105 1.105 
0.468 0.668 0.668 
0.484 1.193 1.193 
0.501 1.553 1.553 
0.384 1.018 1.018 
0.234 1.160 1.160 
0.300 1.324 1.324 
0.568 0.689 0.689 
0.266 0.711 0.711 
0.534 1.115 1.115 
0.418 1.061 1.061 
0.602 0.536 0.536 
0.233 0.853 0.853 
0.384 1.137 1.137 
0.249 0.864 0.864 
0.584 0.394 0.394 
0.200 0.985 0.985 
0.517 1.346 1.346 
0.534 0.547 0.547 
0.551 0.820 0.820 
0.233 0.624 0.624 
0.367 0.723 0.723 
0.300 0.547 0.547 
0.517 0.919 0.919 
0.383 1.138 1.138 
0.567 0.569 0.569 
0.267 0.809 0.809 
0.316 1.039 1.039 
0.266 0.896 0.896 
0.250 0.613 0.613 
0.551 1.171 1.171 
0.434 1.498 1.498 
0.417 0.930 0.930 
0.267 1.083 1.083 
0.550 1.095 1.095 
0.450 0.854 0.854 
0.350 1.642 1.642 
0.401 0.984 0.984 
0.367 1.171 1.171 
0.234 1.225 1.225 
0.300 1.094 1.094 
0.250 0.962 0.962 
0.283 1.073 1.073 
0.300 1.028 1.028 
0.367 0.996 0.996 
0.216 1.456 1.456 
0.568 0.667 0.667 
0.584 1.696 1.696 
0.401 1.980 1.980 
0.400 0.885 0.885 
0.334 1.083 1.083 
0.568 0.613 0.613 
0.351 1.029 1.029 
0.250 1.160 1.160 
0.518 2.201 2.201 
0.351 0.984 0.984 
0.301 1.072 1.072 
0.367 0.722 0.722 
0.234 1.224 1.224 
0.251 0.962 0.962 
0.583 1.159 1.159 
0.584 0.689 0.689 
0.433 0.985 0.985 
0.233 0.613 0.613 
0.300 0.821 0.821 
0.350 0.755 0.755 
0.534 0.766 0.766 
0.216 0.995 0.995 
0.217 1.279 1.279 
0.267 0.843 0.843 
0.467 0.623 0.623 
0.500 0.634 0.634 
0.467 0.602 0.602 
0.384 0.777 0.777 
0.417 0.821 0.821 
0.317 1.389 1.389 
0.501 1.302 1.302 
0.283 1.083 1.083 
0.483 0.547 0.547 
0.283 1.837 1.837 
0.351 0.908 0.908 
0.450 0.580 0.580 
0.518 0.646 0.646 
0.233 1.466 1.466 
0.568 0.886 0.886 
0.517 0.482 0.482 
0.400 1.094 1.094 
0.383 1.247 1.247 
0.383 1.872 1.872 
0.318 1.673 1.673 
0.401 1.127 1.127 
0.400 0.941 0.941 
0.534 1.061 1.061 
0.517 1.170 1.170 
0.467 1.160 1.160 
0.351 2.100 2.100 
0.533 1.019 1.019 
0.417 1.488 1.488 
0.350 1.029 1.029 
0.583 1.148 1.148 
0.551 1.313 1.313 
0.417 0.667 0.667 
0.450 1.412 1.412 
0.434 0.963 0.963 
0.289 0.766 0.766 
0.318 1.509 1.509 
0.384 0.799 0.799 
0.300 1.280 1.280 
0.533 1.007 1.007 
0.283 1.368 1.368 
0.300 1.356 1.356 
0.267 0.886 0.886 
0.300 1.093 1.093 
0.383 0.951 0.951 
0.334 0.941 0.941 
0.567 1.378 1.378 
0.383 0.996 0.996 
0.283 1.237 1.237 
0.567 1.050 1.050 
0.601 0.612 0.612 
0.384 0.558 0.558 
0.250 0.667 0.667 
0.300 0.766 0.766 
0.366 0.635 0.635 
0.434 0.602 0.602 
0.300 0.634 0.634 
0.450 1.006 1.006 
0.483 1.521 1.521 
0.284 1.947 1.947 
0.250 1.728 1.728 
0.318 1.334 1.334 
0.334 0.974 0.974 
0.367 1.510 1.510 
0.401 1.105 1.105 
0.234 1.236 1.236 
0.300 1.532 1.532 
0.517 1.160 1.160 
0.217 0.941 0.941 
0.567 1.270 1.270 
0.500 1.312 1.312 
0.401 2.954 2.954 
0.433 0.919 0.919 
0.301 1.149 1.149 
0.384 1.149 1.149 
0.583 1.039 1.039 
0.418 1.685 1.685 
0.417 1.412 1.412 
0.300 3.281 3.281 
0.399 0.974 0.974 
0.450 0.973 0.973 
0.467 1.795 1.795 
0.366 2.384 2.384 
0.350 1.007 1.007 
0.600 0.952 0.952 
0.217 1.334 1.334 
0.551 2.025 2.025 
0.567 1.367 1.367 
0.517 0.635 0.635 
0.250 1.378 1.378 
0.300 1.105 1.105 
0.334 1.084 1.084 
0.467 1.477 1.477 
0.250 1.248 1.248 
0.483 1.238 1.238 
0.250 1.401 1.401 
0.466 0.931 0.931 
0.400 1.050 1.050 
0.518 1.062 1.062 
0.484 1.686 1.686 
0.568 0.744 0.744 
0.567 0.853 0.853 
0.334 1.685 1.685 
0.484 1.553 1.553 
0.284 1.039 1.039 
0.217 1.761 1.761 
0.501 0.678 0.678 
0.401 2.450 2.450 
0.400 0.820 0.820 
0.567 1.072 1.072 
0.449 1.203 1.203 
0.451 1.028 1.028 
0.551 1.039 1.039 
0.533 0.678 0.678 
0.434 1.159 1.159 
0.283 2.045 2.045 
0.300 1.148 1.148 
0.551 1.389 1.389 
0.217 1.334 1.334 
<><><><><><><><> 
RT (mean):  1.16 
Consistency:  0.04 
Self Consistency:  0.76 
<><><><><><><><> 
End: 02-Oct-2014 15:15:15 
