<><><><><><><><> 
Begin: 03-Oct-2014 16:11:04 
0.417 0.767 0.767 
0.268 1.073 1.073 
0.450 1.445 1.445 
0.300 0.930 0.930 
0.468 1.040 1.040 
0.484 0.909 0.909 
0.502 1.324 1.324 
0.384 1.039 1.039 
0.233 1.313 1.313 
0.286 0.690 0.690 
0.568 0.732 0.732 
0.267 1.117 1.117 
0.534 0.678 0.678 
0.417 1.499 1.499 
0.601 0.919 0.919 
0.234 1.018 1.018 
0.383 0.952 0.952 
0.250 0.701 0.701 
0.584 0.799 0.799 
0.199 1.237 1.237 
0.517 0.996 0.996 
0.534 1.542 1.542 
0.550 1.051 1.051 
0.234 1.640 1.640 
0.368 1.302 1.302 
0.301 1.521 1.521 
0.518 2.024 2.024 
0.367 2.166 2.166 
0.566 1.882 1.882 
0.268 1.520 1.520 
0.300 2.910 2.910 
0.267 1.444 1.444 
0.250 1.105 1.105 
0.550 1.488 1.488 
0.434 1.313 1.313 
0.417 1.400 1.400 
0.267 1.083 1.083 
0.551 1.433 1.433 
0.450 1.126 1.126 
0.350 1.303 1.303 
0.401 0.996 0.996 
0.368 1.137 1.137 
0.234 1.039 1.039 
0.300 1.334 1.334 
0.251 1.116 1.116 
0.284 1.236 1.236 
0.301 1.400 1.400 
0.366 1.335 1.335 
0.217 1.159 1.159 
0.568 1.006 1.006 
0.584 1.477 1.477 
0.401 0.733 0.733 
0.401 1.237 1.237 
0.333 1.083 1.083 
0.567 1.334 1.334 
0.351 2.145 2.145 
0.250 1.236 1.236 
0.517 1.204 1.204 
0.350 1.094 1.094 
0.300 1.072 1.072 
0.367 1.246 1.246 
0.235 1.149 1.149 
0.250 1.269 1.269 
0.584 1.181 1.181 
0.584 0.996 0.996 
0.434 1.073 1.073 
0.233 1.083 1.083 
0.301 0.963 0.963 
0.350 1.466 1.466 
0.534 1.477 1.477 
0.216 1.182 1.182 
0.216 1.871 1.871 
0.266 1.006 1.006 
0.467 1.390 1.390 
0.500 2.133 2.133 
0.467 1.051 1.051 
0.384 1.051 1.051 
0.417 0.864 0.864 
0.317 1.477 1.477 
0.500 1.411 1.411 
0.283 0.951 0.951 
0.484 1.422 1.422 
0.283 1.521 1.521 
0.351 1.323 1.323 
0.450 0.985 0.985 
0.517 1.061 1.061 
0.234 1.532 1.532 
0.584 0.974 0.974 
0.517 1.028 1.028 
0.401 1.095 1.095 
0.383 0.646 0.646 
0.385 1.028 1.028 
0.333 0.897 0.897 
0.401 1.050 1.050 
0.400 1.028 1.028 
0.534 0.766 0.766 
0.517 0.657 0.657 
0.467 1.444 1.444 
0.349 1.072 1.072 
0.533 1.652 1.652 
0.417 1.028 1.028 
0.350 1.007 1.007 
0.584 1.072 1.072 
0.551 1.467 1.467 
0.417 1.028 1.028 
0.449 1.203 1.203 
0.433 1.236 1.236 
0.285 1.105 1.105 
0.318 1.368 1.368 
0.384 1.290 1.290 
0.300 1.860 1.860 
0.534 1.226 1.226 
0.284 1.269 1.269 
0.300 1.456 1.456 
0.267 0.919 0.919 
0.300 1.149 1.149 
0.383 0.985 0.985 
0.334 1.839 1.839 
0.568 1.970 1.970 
0.367 1.040 1.040 
0.284 0.919 0.919 
0.568 1.138 1.138 
0.600 1.783 1.783 
0.384 1.007 1.007 
0.251 1.839 1.839 
0.300 1.193 1.193 
0.367 1.488 1.488 
0.434 1.225 1.225 
0.300 0.767 0.767 
0.450 0.952 0.952 
0.484 2.013 2.013 
0.284 0.952 0.952 
0.249 1.412 1.412 
0.316 2.474 2.474 
0.333 1.542 1.542 
0.367 0.863 0.863 
0.400 1.240 1.240 
0.234 1.251 1.251 
0.301 1.851 1.851 
0.517 1.148 1.148 
0.217 0.897 0.897 
0.567 0.765 0.765 
0.501 1.576 1.576 
0.400 1.139 1.139 
0.434 2.024 2.024 
0.301 1.773 1.773 
0.384 0.864 0.864 
0.585 0.964 0.964 
0.418 1.433 1.433 
0.417 1.127 1.127 
0.300 1.116 1.116 
0.400 1.149 1.149 
0.450 0.811 0.811 
0.467 1.270 1.270 
0.366 1.237 1.237 
0.350 0.908 0.908 
0.600 0.973 0.973 
0.217 1.050 1.050 
0.551 1.500 1.500 
0.567 1.116 1.116 
0.518 1.379 1.379 
0.250 0.963 0.963 
0.300 1.104 1.104 
0.334 0.832 0.832 
0.467 1.149 1.149 
0.250 0.700 0.700 
0.485 0.952 0.952 
0.250 0.940 0.940 
0.467 1.050 1.050 
0.400 1.116 1.116 
0.517 0.624 0.624 
0.484 0.832 0.832 
0.567 1.444 1.444 
0.551 1.018 1.018 
0.334 0.657 0.657 
0.484 1.160 1.160 
0.284 0.886 0.886 
0.217 0.809 0.809 
0.500 0.918 0.918 
0.400 1.293 1.293 
0.400 1.673 1.673 
0.567 0.700 0.700 
0.450 0.886 0.886 
0.451 1.236 1.236 
0.550 1.094 1.094 
0.518 0.689 0.689 
0.433 0.722 0.722 
0.283 1.444 1.444 
0.301 1.707 1.707 
0.551 0.930 0.930 
0.217 1.247 1.247 
<><><><><><><><> 
RT (mean):  1.27 
Consistency:  0.23 
Self Consistency:  0.79 
<><><><><><><><> 
End: 03-Oct-2014 16:19:27 
