<><><><><><><><> 
Begin: 03-Oct-2014 16:01:23 
0.417 1.729 1.729 
0.267 1.587 1.587 
0.451 1.139 1.139 
0.301 1.029 1.029 
0.467 1.040 1.040 
0.483 1.312 1.312 
0.501 2.428 2.428 
0.384 1.487 1.487 
0.233 1.137 1.137 
0.300 1.225 1.225 
0.567 0.788 0.788 
0.267 1.729 1.729 
0.534 1.192 1.192 
0.418 0.842 0.842 
0.601 0.798 0.798 
0.234 1.226 1.226 
0.384 1.126 1.126 
0.250 1.050 1.050 
0.584 0.810 0.810 
0.200 1.116 1.116 
0.517 1.028 1.028 
0.533 0.952 0.952 
0.551 1.881 1.881 
0.234 0.952 0.952 
0.367 1.105 1.105 
0.301 1.105 1.105 
0.516 0.865 0.865 
0.383 0.919 0.919 
0.567 0.930 0.930 
0.267 0.919 0.919 
0.316 0.919 0.919 
0.266 1.105 1.105 
0.250 0.974 0.974 
0.552 0.755 0.755 
0.434 1.926 1.926 
0.417 2.341 2.341 
0.267 1.061 1.061 
0.551 1.696 1.696 
0.451 0.984 0.984 
0.350 0.941 0.941 
0.401 1.061 1.061 
0.367 1.510 1.510 
0.234 1.324 1.324 
0.300 1.061 1.061 
0.250 2.504 2.504 
0.284 0.962 0.962 
0.301 0.930 0.930 
0.367 0.787 0.787 
0.217 0.788 0.788 
0.567 0.985 0.985 
0.585 1.062 1.062 
0.401 0.863 0.863 
0.401 0.875 0.875 
0.333 1.029 1.029 
0.567 0.700 0.700 
0.351 1.127 1.127 
0.250 0.963 0.963 
0.518 0.853 0.853 
0.351 1.029 1.029 
0.300 1.072 1.072 
0.367 1.718 1.718 
0.235 1.631 1.631 
0.251 1.225 1.225 
0.583 2.122 2.122 
0.584 1.061 1.061 
0.433 1.028 1.028 
0.234 1.531 1.531 
0.300 1.281 1.281 
0.350 0.984 0.984 
0.534 1.345 1.345 
0.216 0.941 0.941 
0.217 1.105 1.105 
0.283 1.139 1.139 
0.467 1.236 1.236 
0.500 1.761 1.761 
0.467 1.675 1.675 
0.384 1.302 1.302 
0.417 0.984 0.984 
0.317 0.777 0.777 
0.501 1.040 1.040 
0.284 1.084 1.084 
0.484 1.215 1.215 
0.283 0.864 0.864 
0.350 1.149 1.149 
0.451 0.788 0.788 
0.517 1.029 1.029 
0.234 1.258 1.258 
0.568 1.192 1.192 
0.518 0.854 0.854 
0.400 0.689 0.689 
0.384 1.192 1.192 
0.384 1.281 1.281 
0.318 0.876 0.876 
0.402 0.897 0.897 
0.400 1.171 1.171 
0.534 1.160 1.160 
0.518 0.788 0.788 
0.466 0.788 0.788 
0.350 1.248 1.248 
0.534 1.423 1.423 
0.417 1.127 1.127 
0.350 0.733 0.733 
0.584 1.903 1.903 
0.552 1.094 1.094 
0.417 0.864 0.864 
0.451 1.160 1.160 
0.434 1.259 1.259 
0.283 0.941 0.941 
0.317 1.072 1.072 
0.384 0.908 0.908 
0.300 1.323 1.323 
0.534 0.853 0.853 
0.284 0.756 0.756 
0.300 1.597 1.597 
0.266 0.842 0.842 
0.300 0.668 0.668 
0.384 1.182 1.182 
0.333 1.620 1.620 
0.567 0.722 0.722 
0.367 0.843 0.843 
0.284 1.279 1.279 
0.567 2.025 2.025 
0.601 1.509 1.509 
0.384 0.788 0.788 
0.251 1.171 1.171 
0.301 1.674 1.674 
0.366 1.543 1.543 
0.433 1.302 1.302 
0.300 0.875 0.875 
0.450 0.645 0.645 
0.484 1.609 1.609 
0.284 1.061 1.061 
0.251 1.247 1.247 
0.316 1.083 1.083 
0.334 1.214 1.214 
0.368 1.324 1.324 
0.400 1.084 1.084 
0.234 0.930 0.930 
0.301 1.281 1.281 
0.517 0.744 0.744 
0.216 0.821 0.821 
0.568 0.766 0.766 
0.500 0.777 0.777 
0.401 0.897 0.897 
0.434 0.865 0.865 
0.301 1.149 1.149 
0.384 1.007 1.007 
0.585 1.051 1.051 
0.417 1.050 1.050 
0.417 0.700 0.700 
0.300 0.689 0.689 
0.400 1.028 1.028 
0.450 0.624 0.624 
0.467 0.831 0.831 
0.367 1.564 1.564 
0.350 1.444 1.444 
0.600 1.849 1.849 
0.216 0.908 0.908 
0.551 0.974 0.974 
0.567 0.843 0.843 
0.517 1.914 1.914 
0.250 1.248 1.248 
0.300 1.138 1.138 
0.334 0.787 0.787 
0.467 0.875 0.875 
0.250 0.854 0.854 
0.484 0.820 0.820 
0.250 1.160 1.160 
0.467 0.843 0.843 
0.400 0.766 0.766 
0.517 1.290 1.290 
0.484 1.575 1.575 
0.567 1.127 1.127 
0.567 0.941 0.941 
0.333 1.281 1.281 
0.483 1.094 1.094 
0.284 0.832 0.832 
0.218 1.050 1.050 
0.501 2.025 2.025 
0.400 1.247 1.247 
0.400 0.853 0.853 
0.568 1.115 1.115 
0.450 0.766 0.766 
0.450 1.083 1.083 
0.552 1.017 1.017 
0.518 1.116 1.116 
0.434 0.788 0.788 
0.284 1.073 1.073 
0.300 2.287 2.287 
0.551 1.171 1.171 
0.218 0.973 0.973 
<><><><><><><><> 
RT (mean):  1.25 
Consistency:  -0.02 
Self Consistency:  0.85 
<><><><><><><><> 
End: 03-Oct-2014 16:09:40 
