<><><><><><><><> 
Begin: 03-Oct-2014 15:31:54 
0.417 1.335 1.335 
0.267 1.205 1.205 
0.449 1.073 1.073 
0.301 1.861 1.861 
0.467 2.025 2.025 
0.483 2.122 2.122 
0.501 1.171 1.171 
0.384 1.455 1.455 
0.234 1.160 1.160 
0.299 1.259 1.259 
0.567 2.561 2.561 
0.267 1.762 1.762 
0.533 1.083 1.083 
0.417 1.040 1.040 
0.601 0.942 0.942 
0.234 2.331 2.331 
0.384 0.854 0.854 
0.250 1.193 1.193 
0.584 0.733 0.733 
0.200 1.062 1.062 
0.517 1.172 1.172 
0.534 1.401 1.401 
0.551 1.313 1.313 
0.233 1.028 1.028 
0.367 1.171 1.171 
0.300 1.567 1.567 
0.517 1.237 1.237 
0.383 1.236 1.236 
0.567 1.171 1.171 
0.283 1.291 1.291 
0.300 1.358 1.358 
0.267 1.739 1.739 
0.251 1.828 1.828 
0.551 2.134 2.134 
0.434 1.137 1.137 
0.416 1.970 1.970 
0.267 3.261 3.261 
0.551 1.544 1.544 
0.451 1.882 1.882 
0.349 2.166 2.166 
0.401 1.324 1.324 
0.368 2.703 2.703 
0.234 1.380 1.380 
0.300 1.172 1.172 
0.250 1.837 1.837 
0.283 1.401 1.401 
0.300 2.102 2.102 
0.367 1.269 1.269 
0.217 1.280 1.280 
0.567 1.367 1.367 
0.584 2.439 2.439 
0.401 1.587 1.587 
0.400 2.068 2.068 
0.333 2.144 2.144 
0.567 2.624 2.624 
0.350 1.356 1.356 
0.251 2.145 2.145 
0.517 1.237 1.237 
0.351 2.003 2.003 
0.301 2.122 2.122 
0.368 1.489 1.489 
0.234 3.490 3.490 
0.250 1.707 1.707 
0.584 3.315 3.315 
0.585 1.542 1.542 
0.433 2.100 2.100 
0.234 1.477 1.477 
0.300 1.369 1.369 
0.350 1.521 1.521 
0.534 1.249 1.249 
0.201 1.094 1.094 
0.217 1.532 1.532 
0.266 0.930 0.930 
0.467 0.843 0.843 
0.501 1.226 1.226 
0.466 1.171 1.171 
0.384 0.953 0.953 
0.418 1.948 1.948 
0.317 2.046 2.046 
0.501 1.346 1.346 
0.284 1.728 1.728 
0.483 1.139 1.139 
0.283 1.006 1.006 
0.350 1.368 1.368 
0.451 1.150 1.150 
0.518 1.050 1.050 
0.233 1.006 1.006 
0.567 1.172 1.172 
0.517 1.368 1.368 
0.401 1.106 1.106 
0.384 1.270 1.270 
0.384 1.456 1.456 
0.317 1.390 1.390 
0.400 1.434 1.434 
0.401 1.816 1.816 
0.534 1.094 1.094 
0.517 1.752 1.752 
0.467 2.134 2.134 
0.349 2.791 2.791 
0.534 1.018 1.018 
0.418 2.056 2.056 
0.350 1.051 1.051 
0.584 1.062 1.062 
0.552 2.156 2.156 
0.418 1.860 1.860 
0.450 1.029 1.029 
0.434 1.859 1.859 
0.283 1.106 1.106 
0.317 0.821 0.821 
0.384 1.706 1.706 
0.300 1.106 1.106 
0.535 0.811 0.811 
0.283 1.182 1.182 
0.300 1.336 1.336 
0.267 0.723 0.723 
0.300 1.214 1.214 
0.383 1.193 1.193 
0.333 2.770 2.770 
0.567 1.817 1.817 
0.384 1.839 1.839 
0.283 1.641 1.641 
0.567 0.788 0.788 
0.600 0.842 0.842 
0.383 1.280 1.280 
0.250 0.832 0.832 
0.300 0.799 0.799 
0.367 1.346 1.346 
0.433 1.193 1.193 
0.301 1.358 1.358 
0.450 1.204 1.204 
0.484 1.062 1.062 
0.284 1.116 1.116 
0.251 2.999 2.999 
0.317 1.225 1.225 
0.334 0.930 0.930 
0.367 1.159 1.159 
0.401 1.039 1.039 
0.233 0.953 0.953 
0.300 0.832 0.832 
0.517 2.374 2.374 
0.216 1.149 1.149 
0.568 1.182 1.182 
0.501 1.313 1.313 
0.400 1.872 1.872 
0.433 1.456 1.456 
0.301 1.685 1.685 
0.384 1.215 1.215 
0.585 1.335 1.335 
0.418 1.488 1.488 
0.417 1.027 1.027 
0.300 1.007 1.007 
0.400 1.149 1.149 
0.450 0.700 0.700 
0.467 1.237 1.237 
0.367 0.745 0.745 
0.350 1.532 1.532 
0.600 1.706 1.706 
0.217 0.875 0.875 
0.551 1.248 1.248 
0.567 0.788 0.788 
0.518 0.821 0.821 
0.250 1.314 1.314 
0.300 0.843 0.843 
0.334 1.411 1.411 
0.468 0.864 0.864 
0.250 0.897 0.897 
0.484 1.280 1.280 
0.251 1.784 1.784 
0.467 1.192 1.192 
0.401 0.853 0.853 
0.517 2.100 2.100 
0.484 1.039 1.039 
0.567 1.772 1.772 
0.567 1.028 1.028 
0.334 1.138 1.138 
0.484 1.335 1.335 
0.283 0.864 0.864 
0.217 1.148 1.148 
0.501 2.189 2.189 
0.400 0.811 0.811 
0.400 1.225 1.225 
0.567 0.809 0.809 
0.450 1.138 1.138 
0.450 1.466 1.466 
0.551 1.051 1.051 
0.533 1.258 1.258 
0.433 1.400 1.400 
0.284 1.324 1.324 
0.301 1.663 1.663 
0.551 1.116 1.116 
0.217 1.565 1.565 
<><><><><><><><> 
RT (mean):  1.55 
Consistency:  0.28 
Self Consistency:  0.80 
<><><><><><><><> 
End: 03-Oct-2014 15:41:39 
