1,99,2,2,1,0.51384
0,19,1,2,0,0.37641
1,94,2,1,0,0.39883
0,12,1,1,1,0.35514
0,112,2,1,0,0.486
0,111,2,1,0,0.46547
1,98,2,1,0,0.50808
0,31,1,1,1,0.49716
1,77,2,1,0,0.52976
0,50,1,2,0,0.42617
1,58,1,1,1,0.4864
0,104,2,2,1,0.56285
1,70,2,2,1,0.48108
0,26,1,1,1,0.486
1,80,2,2,1,0.52878
0,71,2,2,1,0.46456
1,30,1,1,1,0.46445
1,39,1,1,1,0.51885
0,3,1,1,1,0.44329
0,66,2,2,1,0.51796
1,40,1,1,1,0.45402
1,4,1,1,1,0.49706
1,102,2,2,1,0.46423
1,40,1,2,0,0.43134
0,1,1,1,1,0.39785
1,95,2,2,1,0.49709
0,59,1,1,1,0.43158
0,44,1,1,1,0.38769
1,76,2,2,1,0.54094
1,74,2,2,1,0.48656
0,120,2,2,1,0.48634
0,29,1,1,1,0.43167
1,65,2,2,1,0.48045
1,38,1,1,1,0.54066
0,103,2,1,0,0.43673
0,34,1,2,0,0.48181
0,58,1,1,1,0.37116
0,7,1,1,1,0.32199
0,89,2,1,0,0.35379
0,49,1,1,1,0.40937
1,94,2,1,0,0.47479
1,39,1,2,0,0.49718
0,57,1,1,1,0.65013
1,101,2,2,1,0.47497
1,56,1,1,1,0.50804
1,61,2,2,1,0.53017
1,109,2,2,1,0.52456
0,21,1,1,1,0.46448
1,96,2,2,1,0.51884
1,15,1,2,0,0.45345
0,14,1,2,0,0.48636
1,18,1,1,1,0.42094
1,16,1,1,1,0.56246
0,79,2,2,1,0.62878
1,35,1,1,1,0.53567
1,17,1,1,1,0.8139
0,109,2,1,0,0.50795
1,74,2,2,1,0.51871
1,56,1,1,1,0.48983
1,8,1,1,1,0.50059
1,84,2,2,1,0.5627
1,22,1,1,1,0.48606
0,93,2,2,1,0.55175
0,104,2,1,0,0.54113
0,73,2,2,1,0.14209
0,1,1,1,1,0.54094
0,120,2,2,1,0.4756
1,107,2,2,1,0.5189
1,4,1,1,1,0.47526
1,50,1,1,1,0.39872
0,87,2,2,1,0.5846
1,11,1,1,1,0.50791
0,36,1,1,1,0.46446
0,68,2,2,1,0.46449
0,66,2,2,1,0.53059
0,65,2,2,1,0.40408
1,52,1,1,1,0.47542
1,54,1,1,1,0.44136
1,89,2,2,1,0.61733
1,86,2,2,1,0.51924
1,63,2,2,1,0.38207
0,51,1,1,1,0.5943
0,43,1,1,1,0.45325
1,2,1,1,1,0.40969
0,70,2,1,0,0.39885
1,11,1,1,1,0.41999
0,45,1,1,1,0.61745
0,95,2,2,1,0.48118
1,24,1,1,1,0.73719
1,68,2,2,1,0.61747
0,22,1,1,1,0.56281
1,60,1,1,1,0.92303
1,46,1,1,1,0.42217
1,14,1,1,1,0.61743
1,85,2,2,1,0.58435
0,87,2,2,1,0.65021
0,28,1,1,1,0.58447
1,21,1,1,1,0.59509
0,64,2,2,1,0.54089
1,76,2,1,0,0.43101
1,48,1,1,1,0.50343
1,73,2,2,1,0.57351
1,114,2,1,0,0.62855
1,38,1,2,0,0.563
0,45,1,1,1,0.49232
1,117,2,2,1,0.57357
1,34,1,1,1,0.76559
1,2,1,1,1,0.62329
1,61,2,2,1,0.47508
1,92,2,2,1,0.51913
0,99,2,1,0,0.71543
1,6,1,2,0,0.50789
0,47,1,1,1,0.46396
0,117,2,1,0,0.60649
1,118,2,2,1,0.59549
0,90,2,2,1,0.74877
1,55,1,1,1,0.42045
0,97,2,2,1,0.50772
1,103,2,2,1,0.73795
0,77,2,2,1,0.55192
0,51,1,1,1,0.55189
1,88,2,2,1,0.6503
1,96,2,2,1,0.43136
0,108,2,2,1,0.38244
1,78,2,2,1,0.43136
0,16,1,1,1,0.60638
0,110,2,2,1,0.73827
1,17,1,1,1,0.50834
1,44,1,1,1,0.49699
1,90,2,2,1,0.51907
1,23,1,1,1,0.57359
0,33,1,1,1,0.44244
0,83,2,1,0,0.68342
1,105,2,1,0,0.4645
0,84,2,2,1,0.51906
0,69,2,2,1,0.42074
1,30,1,1,1,0.53001
0,69,2,2,1,0.42694
0,29,1,2,0,0.55184
1,20,1,1,1,0.40965
1,9,1,1,1,0.40981
0,31,1,1,1,0.50829
0,119,2,1,0,0.54052
1,72,2,2,1,0.49756
1,116,2,2,1,0.5512
0,23,1,1,1,0.37712
0,114,2,1,0,0.48594
1,75,2,2,1,0.36581
1,107,2,2,1,0.46428
0,42,1,1,1,0.50801
1,32,1,1,1,0.69363
0,37,1,2,0,0.38776
1,67,2,1,0,0.39891
1,59,1,1,1,0.54071
1,27,1,1,1,0.46427
0,57,1,1,1,0.58482
1,92,2,2,1,0.6505
0,48,1,1,1,0.49703
1,101,2,1,0,0.67176
1,71,2,1,0,0.63957
0,119,2,1,0,0.45408
0,25,1,1,1,0.4478
0,52,1,1,1,0.51924
0,106,2,2,1,0.52965
0,49,1,2,0,0.42088
0,115,2,1,0,0.38201
1,43,1,1,1,0.48638
0,67,2,1,0,0.50734
0,91,2,2,1,0.50813
0,105,2,2,1,0.51392
0,20,1,1,1,0.50822
0,80,2,1,0,0.6856
1,82,2,1,0,0.57378
1,118,2,2,1,0.52947
0,37,1,1,1,0.48047
1,102,2,2,1,0.58469
0,6,1,1,1,0.46428
0,41,1,1,1,0.4316
0,27,1,1,1,0.46422
0,110,2,2,1,0.58456
0,53,1,1,1,0.47048
0,86,2,2,1,0.46026
0,13,1,1,1,0.43684
1,10,1,1,1,0.59001
1,63,2,2,1,0.57374
0,5,1,1,1,0.58992
1,88,2,2,1,0.42068
1,82,2,1,0,0.62859
0,112,2,2,1,0.54059
0,85,2,2,1,0.4095
1,10,1,1,1,0.39861
0,62,2,2,1,0.35417
1,47,1,2,0,0.33293
0,79,2,2,1,0.50826
1,116,2,1,0,0.33213
0,54,1,1,1,0.40993
0,25,1,1,1,0.60659
1,100,2,1,0,0.55172
1,19,1,1,1,0.49725
1,15,1,1,1,0.49132
0,62,2,2,1,0.44775
0,41,1,1,1,0.56863
0,8,1,1,1,0.45326
0,113,2,1,0,0.39858
1,111,2,2,1,0.42077
0,18,1,1,1,0.42035
1,33,1,1,1,0.36594
1,35,1,1,1,0.46938
1,81,2,2,1,0.65531
1,3,1,1,1,0.56228
0,91,2,1,0,0.42068
1,36,1,1,1,0.43191
1,93,2,2,1,0.47546
