<><><><><><><><> 
Begin: 27-Oct-2014 14:58:48 
0.417 1.018 1.018 
0.268 0.832 0.832 
0.451 0.931 0.931 
0.300 1.752 1.752 
0.467 1.423 1.423 
0.484 0.975 0.975 
0.501 0.919 0.919 
0.383 0.646 0.646 
0.234 0.920 0.920 
0.300 0.975 0.975 
0.567 0.964 0.964 
0.266 1.270 1.270 
0.533 0.964 0.964 
0.416 0.952 0.952 
0.601 0.919 0.919 
0.233 0.941 0.941 
0.383 2.649 2.649 
0.250 1.686 1.686 
0.585 1.434 1.434 
0.201 0.645 0.645 
0.517 0.997 0.997 
0.534 1.851 1.851 
0.551 1.259 1.259 
0.234 1.029 1.029 
0.367 0.821 0.821 
0.300 0.875 0.875 
0.517 0.788 0.788 
0.383 1.248 1.248 
0.567 1.094 1.094 
0.267 1.259 1.259 
0.301 1.631 1.631 
0.267 1.412 1.412 
0.250 1.182 1.182 
0.551 1.215 1.215 
0.434 0.919 0.919 
0.418 0.942 0.942 
0.266 0.898 0.898 
0.551 0.810 0.810 
0.450 3.241 3.241 
0.349 1.390 1.390 
0.401 1.117 1.117 
0.367 1.390 1.390 
0.234 1.018 1.018 
0.300 1.259 1.259 
0.251 1.468 1.468 
0.284 0.745 0.745 
0.301 1.883 1.883 
0.368 0.985 0.985 
0.217 1.522 1.522 
0.567 1.762 1.762 
0.585 1.095 1.095 
0.400 1.467 1.467 
0.401 0.865 0.865 
0.333 1.238 1.238 
0.567 0.668 0.668 
0.350 0.667 0.667 
0.251 1.127 1.127 
0.517 1.117 1.117 
0.351 0.821 0.821 
0.300 0.832 0.832 
0.368 0.897 0.897 
0.233 0.766 0.766 
0.250 0.756 0.756 
0.583 1.182 1.182 
0.584 0.744 0.744 
0.433 0.766 0.766 
0.234 0.975 0.975 
0.300 0.700 0.700 
0.349 1.072 1.072 
0.533 0.766 0.766 
0.201 0.888 0.888 
0.217 0.712 0.712 
0.267 1.148 1.148 
0.467 0.690 0.690 
0.501 0.767 0.767 
0.467 0.798 0.798 
0.384 1.039 1.039 
0.418 0.712 0.712 
0.317 0.832 0.832 
0.501 0.755 0.755 
0.284 1.488 1.488 
0.483 0.733 0.733 
0.283 0.745 0.745 
0.350 0.931 0.931 
0.450 0.975 0.975 
0.517 1.030 1.030 
0.233 1.159 1.159 
0.567 0.919 0.919 
0.517 0.723 0.723 
0.400 1.051 1.051 
0.383 0.777 0.777 
0.385 1.182 1.182 
0.318 0.722 0.722 
0.400 1.007 1.007 
0.401 0.832 0.832 
0.533 0.766 0.766 
0.517 0.811 0.811 
0.466 1.050 1.050 
0.351 0.898 0.898 
0.533 0.931 0.931 
0.417 1.314 1.314 
0.350 1.368 1.368 
0.584 0.712 0.712 
0.550 0.952 0.952 
0.417 0.701 0.701 
0.451 0.777 0.777 
0.433 1.577 1.577 
0.283 1.817 1.817 
0.316 1.083 1.083 
0.384 0.701 0.701 
0.299 1.620 1.620 
0.533 1.554 1.554 
0.284 1.468 1.468 
0.300 0.876 0.876 
0.284 0.878 0.878 
0.300 1.205 1.205 
0.384 0.799 0.799 
0.333 1.040 1.040 
0.567 0.767 0.767 
0.367 0.723 0.723 
0.284 0.930 0.930 
0.567 0.931 0.931 
0.601 0.722 0.722 
0.384 1.150 1.150 
0.250 1.357 1.357 
0.301 1.446 1.446 
0.367 0.986 0.986 
0.434 0.974 0.974 
0.300 1.193 1.193 
0.451 1.641 1.641 
0.483 1.017 1.017 
0.284 1.226 1.226 
0.251 0.909 0.909 
0.316 1.106 1.106 
0.333 1.489 1.489 
0.367 1.369 1.369 
0.400 2.200 2.200 
0.233 1.785 1.785 
0.301 1.018 1.018 
0.518 0.876 0.876 
0.217 1.248 1.248 
0.567 0.854 0.854 
0.501 1.007 1.007 
0.401 0.712 0.712 
0.435 0.755 0.755 
0.301 1.007 1.007 
0.384 0.788 0.788 
0.585 1.500 1.500 
0.418 1.215 1.215 
0.417 0.810 0.810 
0.300 0.985 0.985 
0.401 0.920 0.920 
0.450 0.679 0.679 
0.468 1.882 1.882 
0.367 0.866 0.866 
0.351 0.754 0.754 
0.601 0.811 0.811 
0.217 1.006 1.006 
0.551 0.831 0.831 
0.567 1.095 1.095 
0.517 1.477 1.477 
0.250 0.942 0.942 
0.300 0.930 0.930 
0.334 1.215 1.215 
0.468 0.755 0.755 
0.250 1.413 1.413 
0.484 4.005 4.864 
0.250 1.400 1.400 
0.468 0.898 0.898 
0.399 1.029 1.029 
0.516 0.985 0.985 
0.484 1.324 1.324 
0.566 2.234 2.234 
0.551 0.919 0.919 
0.334 1.171 1.171 
0.483 1.729 1.729 
0.284 1.007 1.007 
0.217 0.865 0.865 
0.500 1.828 1.828 
0.400 1.567 1.567 
0.400 1.642 1.642 
0.567 0.942 0.942 
0.450 0.756 0.756 
0.450 1.237 1.237 
0.550 0.952 0.952 
0.518 1.073 1.073 
0.433 0.755 0.755 
0.283 0.985 0.985 
0.301 1.390 1.390 
0.551 0.810 0.810 
0.217 1.106 1.106 
<><><><><><><><> 
RT (mean):  1.10 
Consistency:  -0.02 
Self Consistency:  0.80 
<><><><><><><><> 
End: 27-Oct-2014 15:06:19 
