<><><><><><><><> 
Begin: 02-Oct-2014 12:33:09 
0.418 0.789 0.789 
0.266 0.701 0.701 
0.451 1.928 1.928 
0.301 1.226 1.226 
0.467 1.039 1.039 
0.484 0.887 0.887 
0.501 0.843 0.843 
0.384 1.324 1.324 
0.234 0.963 0.963 
0.299 0.777 0.777 
0.567 2.122 2.122 
0.267 1.729 1.729 
0.534 1.018 1.018 
0.418 1.653 1.653 
0.601 1.346 1.346 
0.234 1.039 1.039 
0.384 2.867 2.867 
0.250 0.700 0.700 
0.584 0.843 0.843 
0.200 1.641 1.641 
0.517 1.017 1.017 
0.535 0.734 0.734 
0.550 0.996 0.996 
0.234 1.597 1.597 
0.367 0.995 0.995 
0.301 0.689 0.689 
0.517 0.701 0.701 
0.383 0.755 0.755 
0.568 0.624 0.624 
0.284 0.919 0.919 
0.316 0.701 0.701 
0.266 0.744 0.744 
0.250 0.930 0.930 
0.550 1.729 1.729 
0.434 0.842 0.842 
0.417 0.799 0.799 
0.267 1.051 1.051 
0.551 0.766 0.766 
0.451 0.886 0.886 
0.350 1.773 1.773 
0.401 0.712 0.712 
0.367 0.580 0.580 
0.233 1.576 1.576 
0.301 0.854 0.854 
0.250 0.908 0.908 
0.283 0.996 0.996 
0.299 1.785 1.785 
0.368 0.843 0.843 
0.217 0.865 0.865 
0.568 1.171 1.171 
0.584 0.887 0.887 
0.400 0.645 0.645 
0.400 1.314 1.314 
0.334 0.788 0.788 
0.566 0.952 0.952 
0.350 0.810 0.810 
0.250 0.777 0.777 
0.517 0.743 0.743 
0.366 0.602 0.602 
0.300 1.411 1.411 
0.367 1.193 1.193 
0.249 0.766 0.766 
0.250 0.864 0.864 
0.584 0.897 0.897 
0.584 0.744 0.744 
0.434 1.302 1.302 
0.234 0.995 0.995 
0.300 0.733 0.733 
0.350 0.690 0.690 
0.534 0.832 0.832 
0.217 1.051 1.051 
0.217 2.111 2.111 
0.266 0.853 0.853 
0.467 0.689 0.689 
0.500 0.887 0.887 
0.467 1.773 1.773 
0.384 0.700 0.700 
0.418 0.833 0.833 
0.318 0.689 0.689 
0.501 0.612 0.612 
0.284 1.390 1.390 
0.484 0.799 0.799 
0.283 0.788 0.788 
0.350 1.553 1.553 
0.449 0.788 0.788 
0.517 0.842 0.842 
0.234 0.711 0.711 
0.568 0.919 0.919 
0.517 0.853 0.853 
0.401 0.613 0.613 
0.383 1.608 1.608 
0.383 1.247 1.247 
0.317 0.854 0.854 
0.401 1.499 1.499 
0.401 1.302 1.302 
0.534 0.908 0.908 
0.517 2.319 2.319 
0.467 0.962 0.962 
0.350 1.389 1.389 
0.533 0.832 0.832 
0.418 1.629 1.629 
0.350 1.116 1.116 
0.584 0.744 0.744 
0.550 1.674 1.674 
0.418 0.701 0.701 
0.451 0.733 0.733 
0.433 0.853 0.853 
0.284 1.947 1.947 
0.317 1.017 1.017 
0.384 1.051 1.051 
0.300 1.577 1.577 
0.534 0.842 0.842 
0.284 1.105 1.105 
0.300 1.762 1.762 
0.267 1.740 1.740 
0.300 0.942 0.942 
0.383 1.062 1.062 
0.333 1.039 1.039 
0.567 1.017 1.017 
0.384 1.061 1.061 
0.283 0.853 0.853 
0.567 1.028 1.028 
0.600 1.006 1.006 
0.384 0.897 0.897 
0.251 1.236 1.236 
0.300 1.193 1.193 
0.368 0.788 0.788 
0.434 0.777 0.777 
0.301 1.740 1.740 
0.450 0.777 0.777 
0.483 0.822 0.822 
0.284 1.642 1.642 
0.251 0.745 0.745 
0.317 0.864 0.864 
0.334 0.941 0.941 
0.367 0.864 0.864 
0.400 0.941 0.941 
0.234 0.962 0.962 
0.300 0.809 0.809 
0.517 0.613 0.613 
0.216 0.798 0.798 
0.567 0.657 0.657 
0.501 1.018 1.018 
0.400 1.411 1.411 
0.434 1.247 1.247 
0.300 1.554 1.554 
0.383 0.951 0.951 
0.584 1.466 1.466 
0.417 0.744 0.744 
0.417 0.787 0.787 
0.300 0.930 0.930 
0.400 0.765 0.765 
0.450 1.095 1.095 
0.467 0.656 0.656 
0.367 0.788 0.788 
0.351 0.690 0.690 
0.601 0.656 0.656 
0.217 0.788 0.788 
0.551 0.679 0.679 
0.568 0.810 0.810 
0.517 1.116 1.116 
0.233 0.897 0.897 
0.300 0.657 0.657 
0.334 0.799 0.799 
0.467 0.974 0.974 
0.251 0.645 0.645 
0.484 0.788 0.788 
0.250 1.215 1.215 
0.467 0.635 0.635 
0.399 1.795 1.795 
0.518 1.313 1.313 
0.484 1.072 1.072 
0.568 0.820 0.820 
0.567 0.711 0.711 
0.334 1.412 1.412 
0.483 0.930 0.930 
0.284 0.875 0.875 
0.217 1.291 1.291 
0.501 0.635 0.635 
0.402 0.766 0.766 
0.401 0.656 0.656 
0.567 0.831 0.831 
0.450 0.646 0.646 
0.451 1.116 1.116 
0.551 0.886 0.886 
0.533 0.700 0.700 
0.434 1.532 1.532 
0.284 0.689 0.689 
0.300 0.975 0.975 
0.550 0.777 0.777 
0.216 0.745 0.745 
<><><><><><><><> 
RT (mean):  1.07 
Consistency:  0.24 
Self Consistency:  0.86 
<><><><><><><><> 
End: 02-Oct-2014 12:40:31 
