<><><><><><><><> 
Begin: 02-Oct-2014 12:25:37 
Matlab version  8.2.0.701 (R2013b) 
Psychtoolbox version  3.0.11 
Subjid: s31 Run Number: 2 
<><><><><><><><> 
Columns info in data file: 
1. left indvd 2. # right indvd  
3. response (left - 1 :: right - 2) 4. RT  
<><><><><><><><> 
Columns info in (this) info file: 
1. Stimulus start time (from trial start) 2. Stimulus off-time(from stimulus start time) 
3. RT or max response duration, if no response (from stimulus start time) 
 
1.001 2.474 2.474 
0.534 1.980 1.980 
0.567 0.821 0.821 
0.250 0.635 0.635 
0.567 0.515 0.515 
0.450 1.051 1.051 
0.250 0.612 0.612 
0.317 0.613 0.613 
0.417 0.733 0.733 
0.583 0.601 0.601 
0.584 0.820 0.820 
0.267 0.646 0.646 
0.584 0.624 0.624 
0.584 0.570 0.570 
0.400 1.039 1.039 
0.517 0.624 0.624 
0.266 1.039 1.039 
0.367 0.908 0.908 
0.567 1.040 1.040 
0.517 0.646 0.646 
0.583 0.787 0.787 
0.467 0.821 0.821 
0.217 0.613 0.613 
0.534 1.116 1.116 
0.584 0.689 0.689 
0.467 0.909 0.909 
0.501 1.085 1.085 
0.501 0.930 0.930 
0.367 0.689 0.689 
0.468 0.525 0.525 
0.268 0.690 0.690 
0.484 0.908 0.908 
0.216 2.539 2.539 
0.317 0.930 0.930 
0.217 0.733 0.733 
0.234 0.711 0.711 
0.535 1.500 1.500 
0.485 0.919 0.919 
0.333 0.788 0.788 
0.584 0.733 0.733 
0.217 0.700 0.700 
0.384 0.886 0.886 
0.351 1.018 1.018 
0.517 0.646 0.646 
0.518 1.302 1.302 
0.284 0.722 0.722 
0.400 0.799 0.799 
0.384 0.941 0.941 
0.466 1.313 1.313 
0.484 0.700 0.700 
0.501 0.820 0.820 
0.318 0.745 0.745 
0.468 0.985 0.985 
0.467 0.733 0.733 
0.267 1.970 1.970 
0.250 1.215 1.215 
0.400 0.810 0.810 
0.584 0.744 0.744 
0.333 0.766 0.766 
0.434 0.733 0.733 
0.285 0.918 0.918 
0.502 0.712 0.712 
0.300 0.853 0.853 
0.400 0.777 0.777 
0.484 1.564 1.564 
0.567 0.733 0.733 
0.584 1.017 1.017 
0.417 0.624 0.624 
0.251 0.876 0.876 
0.266 0.843 0.843 
0.301 1.500 1.500 
0.535 1.225 1.225 
0.299 1.017 1.017 
0.534 0.975 0.975 
0.301 1.018 1.018 
0.568 1.664 1.664 
0.350 0.876 0.876 
0.284 0.755 0.755 
0.300 0.821 0.821 
0.450 1.489 1.489 
0.383 2.462 2.462 
0.350 1.127 1.127 
0.534 0.853 0.853 
0.434 0.745 0.745 
0.417 0.689 0.689 
0.567 0.744 0.744 
0.318 1.062 1.062 
0.501 0.667 0.667 
0.501 0.755 0.755 
0.349 0.711 0.711 
0.434 1.291 1.291 
0.234 0.743 0.743 
0.217 0.974 0.974 
0.418 0.822 0.822 
0.517 3.064 3.064 
0.584 1.544 1.544 
0.250 0.833 0.833 
0.434 0.635 0.635 
0.384 0.755 0.755 
0.201 0.974 0.974 
0.333 0.777 0.777 
0.266 0.799 0.799 
0.518 1.029 1.029 
0.333 1.565 1.565 
