<><><><><><><><> 
Begin: 02-Oct-2014 12:49:19 
Matlab version  8.2.0.701 (R2013b) 
Psychtoolbox version  3.0.11 
Subjid: s31 Run Number: 4 
<><><><><><><><> 
Columns info in data file: 
1. left indvd 2. # right indvd  
3. response (left - 1 :: right - 2) 4. RT  
<><><><><><><><> 
Columns info in (this) info file: 
1. Stimulus start time (from trial start) 2. Stimulus off-time(from stimulus start time) 
3. RT or max response duration, if no response (from stimulus start time) 
 
1.001 1.948 1.948 
0.533 0.809 0.809 
0.568 1.062 1.062 
0.250 0.766 0.766 
0.568 0.996 0.996 
0.451 1.029 1.029 
0.233 1.499 1.499 
0.318 1.225 1.225 
0.417 1.159 1.159 
0.583 2.462 2.462 
0.584 1.149 1.149 
0.268 0.777 0.777 
0.584 1.116 1.116 
0.584 0.657 0.657 
0.401 0.744 0.744 
0.517 0.689 0.689 
0.267 0.679 0.679 
0.366 0.754 0.754 
0.567 1.772 1.772 
0.517 1.028 1.028 
0.584 0.766 0.766 
0.467 2.177 2.177 
0.216 0.810 0.810 
0.550 0.854 0.854 
0.583 2.035 2.035 
0.467 0.810 0.810 
0.501 0.755 0.755 
0.501 0.809 0.809 
0.367 0.711 0.711 
0.467 0.711 0.711 
0.267 0.722 0.722 
0.484 0.623 0.623 
0.217 0.646 0.646 
0.317 0.821 0.821 
0.217 0.657 0.657 
0.234 0.624 0.624 
0.534 0.613 0.613 
0.484 0.854 0.854 
0.334 0.722 0.722 
0.584 1.423 1.423 
0.217 1.029 1.029 
0.384 0.854 0.854 
0.350 0.963 0.963 
0.516 0.821 0.821 
0.516 0.634 0.634 
0.283 0.766 0.766 
0.400 0.985 0.985 
0.384 2.561 2.561 
0.467 0.755 0.755 
0.484 0.974 0.974 
0.501 1.116 1.116 
0.317 0.777 0.777 
0.467 1.116 1.116 
0.468 1.751 1.751 
0.267 0.821 0.821 
0.250 0.886 0.886 
0.400 0.854 0.854 
0.584 0.940 0.940 
0.333 0.679 0.679 
0.433 0.940 0.940 
0.300 0.985 0.985 
0.501 0.951 0.951 
0.301 0.690 0.690 
0.401 0.942 0.942 
0.484 0.570 0.570 
0.566 0.787 0.787 
0.584 0.624 0.624 
0.416 1.346 1.346 
0.250 0.843 0.843 
0.267 0.755 0.755 
0.300 1.487 1.487 
0.533 1.018 1.018 
0.301 1.290 1.290 
0.533 1.050 1.050 
0.301 0.810 0.810 
0.567 0.799 0.799 
0.350 1.236 1.236 
0.284 1.642 1.642 
0.300 0.920 0.920 
0.451 1.138 1.138 
0.384 0.732 0.732 
0.350 0.864 0.864 
0.534 1.006 1.006 
0.434 2.220 2.220 
0.417 0.591 0.591 
0.568 0.646 0.646 
0.317 0.919 0.919 
0.500 1.192 1.192 
0.501 0.853 0.853 
0.351 2.079 2.079 
0.434 1.051 1.051 
0.234 0.722 0.722 
0.218 0.777 0.777 
0.417 0.711 0.711 
0.517 0.897 0.897 
0.583 0.832 0.832 
0.250 1.094 1.094 
0.435 0.888 0.888 
0.383 0.875 0.875 
0.201 0.810 0.810 
0.334 0.678 0.678 
0.267 1.193 1.193 
0.517 0.896 0.896 
0.333 0.678 0.678 
