<><><><><><><><> 
Begin: 10-Nov-2014 12:05:26 
0.417 1.608 1.608 
0.267 2.605 2.605 
0.451 2.146 2.146 
0.300 2.309 2.309 
0.467 2.362 2.362 
0.484 2.648 2.648 
0.501 3.994 4.859 
0.384 2.418 2.418 
0.234 2.079 2.079 
0.300 1.193 1.193 
0.567 1.160 1.160 
0.267 1.553 1.553 
0.534 1.542 1.542 
0.417 1.533 1.533 
0.601 1.500 1.500 
0.234 1.794 1.794 
0.384 2.463 2.463 
0.250 1.806 1.806 
0.584 1.674 1.674 
0.200 2.123 2.123 
0.517 1.215 1.215 
0.534 2.145 2.145 
0.551 1.422 1.422 
0.234 2.307 2.307 
0.367 1.533 1.533 
0.300 2.112 2.112 
0.517 1.729 1.729 
0.367 1.389 1.389 
0.567 1.171 1.171 
0.267 1.598 1.598 
0.300 1.432 1.432 
0.267 1.696 1.696 
0.250 1.587 1.587 
0.551 1.390 1.390 
0.434 1.291 1.291 
0.417 1.554 1.554 
0.267 1.445 1.445 
0.551 3.140 3.140 
0.450 2.188 2.188 
0.350 1.684 1.684 
0.401 1.696 1.696 
0.367 2.134 2.134 
0.234 2.878 2.878 
0.300 1.576 1.576 
0.250 2.878 2.878 
0.284 1.982 1.982 
0.300 1.949 1.949 
0.367 2.244 2.244 
0.217 2.199 2.199 
0.567 1.772 1.772 
0.584 2.122 2.122 
0.400 2.025 2.025 
0.400 1.597 1.597 
0.334 1.827 1.827 
0.567 1.981 1.981 
0.350 1.630 1.630 
0.250 2.331 2.331 
0.517 1.980 1.980 
0.350 1.685 1.685 
0.300 1.718 1.718 
0.367 1.466 1.466 
0.233 1.826 1.826 
0.250 2.112 2.112 
0.584 1.181 1.181 
0.584 1.608 1.608 
0.434 2.845 2.845 
0.234 1.904 1.904 
0.300 1.882 1.882 
0.350 1.816 1.816 
0.534 1.860 1.860 
0.200 1.970 1.970 
0.217 2.047 2.047 
0.267 1.883 1.883 
0.467 1.401 1.401 
0.501 2.210 2.210 
0.467 2.047 2.047 
0.384 1.695 1.695 
0.417 1.587 1.587 
0.317 1.598 1.598 
0.501 1.707 1.707 
0.284 2.002 2.002 
0.484 1.389 1.389 
0.267 2.155 2.155 
0.350 1.576 1.576 
0.451 1.237 1.237 
0.517 1.652 1.652 
0.234 2.605 2.605 
0.567 1.609 1.609 
0.517 1.904 1.904 
0.400 1.488 1.488 
0.384 2.035 2.035 
0.384 1.543 1.543 
0.317 3.217 3.217 
0.400 1.554 1.554 
0.400 1.752 1.752 
0.534 1.520 1.520 
0.517 2.484 2.484 
0.467 2.113 2.113 
0.350 2.277 2.277 
0.534 1.740 1.740 
0.417 1.893 1.893 
0.350 1.685 1.685 
0.584 1.794 1.794 
0.551 2.059 2.059 
0.417 2.003 2.003 
0.451 1.871 1.871 
0.434 1.531 1.531 
0.284 1.345 1.345 
0.317 1.554 1.554 
0.384 1.323 1.323 
0.300 2.233 2.233 
0.534 1.160 1.160 
0.284 1.992 1.992 
0.300 1.826 1.826 
0.267 1.892 1.892 
0.300 2.069 2.069 
0.384 1.652 1.652 
0.334 1.313 1.313 
0.567 2.078 2.078 
0.367 1.466 1.466 
0.284 1.324 1.324 
0.567 1.882 1.882 
0.601 2.341 2.341 
0.384 1.587 1.587 
0.250 1.630 1.630 
0.300 1.631 1.631 
0.367 2.668 2.668 
0.434 1.498 1.498 
0.300 1.958 1.958 
0.451 2.561 2.561 
0.484 1.203 1.203 
0.284 1.914 1.914 
0.250 1.357 1.357 
0.317 1.630 1.630 
0.334 2.331 2.331 
0.367 1.609 1.609 
0.400 1.794 1.794 
0.234 2.417 2.417 
0.300 2.320 2.320 
0.517 1.881 1.881 
0.217 2.024 2.024 
0.567 1.663 1.663 
0.501 1.947 1.947 
0.400 2.198 2.198 
0.434 1.926 1.926 
0.300 1.466 1.466 
0.384 2.177 2.177 
0.584 1.313 1.313 
0.417 1.325 1.325 
0.417 1.849 1.849 
0.300 1.959 1.959 
0.400 1.587 1.587 
0.451 1.871 1.871 
0.467 1.718 1.718 
0.367 1.926 1.926 
0.350 1.773 1.773 
0.601 1.269 1.269 
0.217 1.837 1.837 
0.551 2.124 2.124 
0.567 1.772 1.772 
0.517 1.598 1.598 
0.233 1.817 1.817 
0.300 2.210 2.210 
0.334 1.402 1.402 
0.467 1.806 1.806 
0.250 1.739 1.739 
0.484 1.871 1.871 
0.250 1.248 1.248 
0.467 1.663 1.663 
0.400 1.412 1.412 
0.517 1.203 1.203 
0.484 1.739 1.739 
0.567 1.149 1.149 
0.550 1.138 1.138 
0.334 1.751 1.751 
0.484 1.411 1.411 
0.284 1.990 1.990 
0.217 1.531 1.531 
0.501 1.324 1.324 
0.400 1.620 1.620 
0.400 1.346 1.346 
0.567 1.598 1.598 
0.451 1.969 1.969 
0.450 1.738 1.738 
0.551 1.970 1.970 
0.517 1.630 1.630 
0.434 1.783 1.783 
0.267 1.948 1.948 
0.300 1.411 1.411 
0.551 1.696 1.696 
0.217 1.456 1.456 
<><><><><><><><> 
RT (mean):  1.97 
Consistency:  0.02 
Self Consistency:  0.52 
<><><><><><><><> 
End: 10-Nov-2014 12:17:12 
