<><><><><><><><> 
Begin: 28-Nov-2014 13:42:06 
0.268 0.811 0.811 
0.266 0.678 0.678 
0.367 0.832 0.832 
0.234 0.701 0.701 
0.435 0.811 0.811 
0.384 1.512 1.512 
0.484 1.457 1.457 
0.484 1.030 1.030 
0.467 0.658 0.658 
0.217 1.457 1.457 
0.234 0.691 0.691 
0.334 0.690 0.690 
0.418 0.887 0.887 
0.467 0.657 0.657 
0.367 1.863 1.863 
0.533 0.844 0.844 
0.484 0.668 0.668 
0.584 0.877 0.877 
0.418 0.832 0.832 
0.334 0.691 0.691 
0.250 0.975 0.975 
0.450 1.884 1.884 
0.518 0.548 0.548 
0.367 1.884 1.884 
0.233 0.800 0.800 
0.317 0.482 0.482 
0.267 0.712 0.712 
0.317 0.799 0.799 
0.384 0.613 0.613 
0.417 0.624 0.624 
0.384 0.833 0.833 
0.550 0.493 0.493 
0.417 0.789 0.789 
0.584 1.106 1.106 
0.451 0.811 0.811 
0.585 0.712 0.712 
0.300 0.701 0.701 
0.467 0.679 0.679 
0.316 0.635 0.635 
0.467 0.909 0.909 
0.483 0.799 0.799 
0.233 1.139 1.139 
0.301 2.179 2.179 
0.284 2.169 2.169 
0.467 0.734 0.734 
0.534 0.756 0.756 
0.334 0.821 0.821 
0.517 0.570 0.570 
0.467 0.679 0.679 
0.200 0.777 0.777 
0.450 0.789 0.789 
0.351 0.657 0.657 
0.567 0.634 0.634 
0.201 0.942 0.942 
0.383 1.215 1.215 
0.367 0.789 0.789 
0.384 0.778 0.778 
0.517 0.887 0.887 
0.333 0.744 0.744 
0.518 0.766 0.766 
0.400 0.866 0.866 
0.217 0.592 0.592 
0.267 1.436 1.436 
0.485 0.690 0.690 
0.384 0.723 0.723 
0.268 0.943 0.943 
0.333 0.723 0.723 
0.450 0.230 0.230 
0.284 0.800 0.800 
0.501 0.931 0.931 
0.300 0.647 0.647 
0.567 0.614 0.614 
0.317 0.646 0.646 
0.517 0.625 0.625 
0.284 0.602 0.602 
0.317 2.455 2.455 
0.234 0.636 0.636 
0.433 1.699 1.699 
0.483 0.591 0.591 
0.417 0.011 0.011 
0.367 0.438 0.438 
0.467 1.029 1.029 
0.467 1.862 1.862 
0.467 0.778 0.778 
0.451 0.690 0.690 
0.584 0.647 0.647 
0.300 1.294 1.294 
0.484 0.986 0.986 
0.300 0.701 0.701 
0.251 0.756 0.756 
0.450 0.690 0.690 
0.383 0.569 0.569 
0.384 0.745 0.745 
0.467 1.808 1.808 
0.517 0.537 0.537 
0.350 0.493 0.493 
0.467 0.701 0.701 
0.367 0.482 0.482 
0.534 0.844 0.844 
0.534 0.680 0.680 
0.299 0.647 0.647 
0.450 1.369 1.369 
0.434 0.712 0.712 
0.416 2.203 2.203 
0.550 0.011 0.011 
0.301 1.096 1.096 
0.334 0.745 0.745 
0.251 2.836 2.836 
0.583 1.457 1.457 
0.467 1.348 1.348 
0.400 1.358 1.358 
0.451 0.920 0.920 
0.416 1.018 1.018 
0.467 0.931 0.931 
0.418 0.767 0.767 
0.485 1.435 1.435 
0.417 1.150 1.150 
0.601 0.811 0.811 
0.284 0.011 0.011 
0.250 0.657 0.657 
0.249 0.526 0.526 
0.233 0.602 0.602 
0.368 1.938 1.938 
0.384 1.019 1.019 
0.350 1.117 1.117 
0.501 0.887 0.887 
0.451 1.456 1.456 
0.517 1.850 1.850 
0.584 1.238 1.238 
0.584 1.052 1.052 
0.284 0.515 0.515 
0.251 1.008 1.008 
0.484 0.735 0.735 
0.234 1.555 1.555 
0.418 0.822 0.822 
0.416 0.613 0.613 
0.552 0.712 0.712 
0.400 0.844 0.844 
0.367 1.150 1.150 
0.467 1.588 1.588 
0.500 3.319 3.319 
0.417 0.931 0.931 
0.335 0.669 0.669 
0.267 1.500 1.500 
0.434 0.712 0.712 
0.300 1.293 1.293 
0.216 1.182 1.182 
0.500 1.545 1.545 
0.300 0.910 0.910 
0.383 0.777 0.777 
0.483 0.942 0.942 
0.350 0.636 0.636 
0.501 1.151 1.151 
0.367 3.581 3.581 
0.483 0.614 0.614 
0.485 1.084 1.084 
0.383 0.997 0.997 
0.216 0.624 0.624 
0.333 0.713 0.713 
0.367 0.679 0.679 
0.317 2.190 2.190 
0.284 0.844 0.844 
0.534 0.712 0.712 
0.368 1.161 1.161 
0.551 1.281 1.281 
0.367 2.518 2.518 
0.517 1.884 1.884 
0.367 1.238 1.238 
0.533 0.537 0.537 
0.501 0.822 0.822 
0.350 0.898 0.898 
0.283 0.898 0.898 
0.516 0.778 0.778 
0.584 0.504 0.504 
0.334 0.537 0.537 
0.468 0.482 0.482 
0.384 0.547 0.547 
0.533 0.668 0.668 
0.517 1.204 1.204 
0.267 0.854 0.854 
0.552 0.592 0.592 
0.601 0.548 0.548 
0.400 0.569 0.569 
0.551 0.514 0.514 
0.433 0.548 0.548 
0.267 0.646 0.646 
0.283 0.515 0.515 
0.366 0.843 0.843 
0.501 0.581 0.581 
0.534 0.668 0.668 
0.518 1.762 1.762 
<><><><><><><><> 
RT (mean):  0.91 
Consistency:  0.31 
Self Consistency:  0.79 
<><><><><><><><> 
End: 28-Nov-2014 13:48:53 
