<><><><><><><><> 
Begin: 28-Nov-2014 13:38:59 
0.267 0.011 0.011 
0.266 0.011 0.011 
0.366 0.011 0.011 
0.234 0.011 0.011 
0.434 0.011 0.011 
0.384 0.011 0.011 
0.485 0.011 0.011 
0.483 0.011 0.011 
0.451 0.011 0.011 
0.217 0.011 0.011 
0.234 0.011 0.011 
0.334 0.011 0.011 
0.418 0.011 0.011 
0.468 0.011 0.011 
0.367 0.011 0.011 
0.533 0.011 0.011 
0.484 0.011 0.011 
0.584 0.011 0.011 
0.417 0.011 0.011 
0.334 0.011 0.011 
0.250 0.011 0.011 
0.450 0.011 0.011 
0.517 0.011 0.011 
0.367 0.011 0.011 
0.234 0.011 0.011 
0.317 0.011 0.011 
0.267 0.011 0.011 
0.318 0.011 0.011 
0.384 0.011 0.011 
0.417 0.011 0.011 
0.384 0.011 0.011 
0.551 0.011 0.011 
0.416 0.011 0.011 
0.584 0.011 0.011 
0.450 0.011 0.011 
0.584 0.011 0.011 
0.301 0.011 0.011 
0.467 0.165 0.165 
0.318 0.153 0.153 
0.467 0.690 0.690 
0.484 0.011 0.011 
0.234 0.011 0.011 
0.301 0.899 0.899 
0.299 0.712 0.712 
0.468 0.449 0.449 
0.534 0.011 0.011 
0.334 0.011 0.011 
0.518 0.011 0.011 
0.467 0.011 0.011 
0.201 0.011 0.011 
0.450 0.011 0.011 
0.350 0.011 0.011 
0.567 0.011 0.011 
0.200 0.986 0.986 
0.383 0.920 0.920 
0.367 0.668 0.668 
0.383 0.011 0.011 
0.517 0.011 0.011 
0.333 0.011 0.011 
0.517 0.011 0.011 
0.383 0.011 0.011 
0.217 0.011 0.011 
0.267 0.011 0.011 
0.483 0.011 0.011 
0.384 0.876 0.876 
0.267 0.164 0.164 
0.334 0.011 0.011 
0.450 0.011 0.011 
0.283 0.011 0.011 
0.501 0.011 0.011 
0.300 0.011 0.011 
0.567 0.011 0.011 
0.317 0.011 0.011 
0.500 0.011 0.011 
0.284 0.844 0.844 
0.318 0.011 0.011 
0.233 0.011 0.011 
0.433 0.011 0.011 
0.468 0.011 0.011 
0.417 3.998 5.998 
0.368 0.230 0.230 
0.467 0.011 0.011 
0.467 0.011 0.011 
0.467 0.011 0.011 
0.451 0.011 0.011 
0.585 0.011 0.011 
0.284 0.011 0.011 
0.484 0.011 0.011 
0.300 0.011 0.011 
0.250 0.011 0.011 
0.451 0.011 0.011 
0.384 0.011 0.011 
0.384 0.011 0.011 
0.467 0.011 0.011 
0.517 0.011 0.011 
0.350 0.011 0.011 
0.466 0.011 0.011 
0.368 0.011 0.011 
0.534 0.011 0.011 
0.534 0.011 0.011 
0.300 0.011 0.011 
0.450 0.011 0.011 
0.433 0.011 0.011 
0.417 0.011 0.011 
0.550 0.011 0.011 
0.300 0.011 0.011 
0.334 0.011 0.011 
0.250 0.011 0.011 
0.583 0.011 0.011 
0.467 0.011 0.011 
0.400 0.011 0.011 
0.451 0.011 0.011 
0.417 0.011 0.011 
0.467 0.011 0.011 
0.418 0.011 0.011 
0.483 0.011 0.011 
0.417 0.011 0.011 
0.600 0.011 0.011 
0.283 0.011 0.011 
0.249 0.011 0.011 
0.250 0.011 0.011 
0.233 0.011 0.011 
0.368 0.011 0.011 
0.384 0.011 0.011 
0.350 0.011 0.011 
0.500 0.011 0.011 
0.450 0.011 0.011 
0.517 0.011 0.011 
0.568 0.011 0.011 
0.584 0.011 0.011 
0.283 0.011 0.011 
0.250 0.011 0.011 
0.484 0.011 0.011 
0.233 0.011 0.011 
0.417 0.011 0.011 
0.418 0.011 0.011 
0.551 0.011 0.011 
0.400 0.011 0.011 
0.367 0.011 0.011 
0.467 0.011 0.011 
0.501 0.011 0.011 
0.417 0.011 0.011 
0.334 0.011 0.011 
0.267 0.011 0.011 
0.435 0.011 0.011 
0.301 0.011 0.011 
0.216 0.011 0.011 
0.501 0.011 0.011 
0.300 0.011 0.011 
0.384 0.011 0.011 
0.484 0.011 0.011 
0.351 0.011 0.011 
0.501 0.011 0.011 
0.367 0.011 0.011 
0.483 0.011 0.011 
0.483 0.011 0.011 
0.383 0.011 0.011 
0.216 0.011 0.011 
0.334 0.011 0.011 
0.367 0.011 0.011 
0.317 0.011 0.011 
0.283 0.011 0.011 
0.534 0.011 0.011 
0.367 0.011 0.011 
0.551 0.921 0.921 
0.351 3.999 5.998 
0.517 0.997 0.997 
0.366 0.011 0.011 
0.518 0.011 0.011 
0.501 0.308 0.308 
0.350 0.011 0.011 
0.284 0.011 0.011 
0.517 0.153 0.153 
0.584 0.285 0.285 
0.334 0.099 0.099 
0.467 0.142 0.142 
0.383 0.011 0.011 
0.534 0.306 0.306 
0.517 0.011 0.011 
0.267 0.099 0.099 
0.551 0.274 0.274 
0.601 0.011 0.011 
0.401 0.011 0.011 
0.551 0.011 0.011 
0.434 0.011 0.011 
0.268 0.011 0.011 
0.283 0.011 0.011 
0.367 0.011 0.011 
0.501 0.011 0.011 
0.533 0.011 0.011 
0.518 0.011 0.011 
<><><><><><><><> 
RT (mean):  0.08 
Consistency:  -0.08 
Self Consistency:  0.08 
<><><><><><><><> 
End: 28-Nov-2014 13:41:39 
