49,60,2,1.1403
16,20,1,0.99769
46,56,1,1.0182
44,18,1,0.80957
28,45,2,0.82019
20,11,1,0.68976
23,34,1,0.8315
2,24,2,0.72221
56,47,1,0.80936
13,49,1,0.91918
48,17,1,0.91834
5,44,2,0.80984
21,48,2,0.84243
9,11,1,0.67973
41,12,2,0.70045
46,30,2,0.63502
52,20,2,0.84239
39,48,2,0.80917
13,14,2,0.83109
2,58,2,0.82068
24,50,2,0.84251
18,25,1,0.85304
35,46,1,1.2908
51,4,1,0.91858
37,34,1,1.0068
56,15,2,1.1927
5,47,2,1.0942
54,51,2,1.0392
23,21,1,1.0714
54,24,1,0.91903
20,26,1,0.87433
21,31,1,1.2034
43,22,2,0.96304
38,13,1,1.1043
42,25,1,0.91923
55,30,1,0.82067
15,43,1,0.88569
45,36,1,0.78771
8,54,1,1.0495
30,56,2,0.83127
10,39,1,0.95124
24,36,1,1.0295
32,39,2,0.80979
40,54,2,0.79836
8,25,1,0.70009
38,30,1,0.83135
39,49,2,0.96205
6,8,2,1.0512
27,38,2,0.85323
9,50,2,0.89657
46,14,2,1.0284
18,40,1,0.87528
59,13,2,1.0063
57,22,1,0.8193
24,42,2,0.82067
36,58,2,1.061
43,57,2,0.79938
38,21,1,0.83162
48,35,2,1.0721
39,26,1,0.84234
7,28,1,0.87558
51,21,1,0.82148
23,56,2,1.019
12,22,2,0.88611
28,36,1,0.83089
13,5,1,1.1704
54,52,1,1.0941
24,25,2,0.88561
35,40,2,1.1154
59,28,1,1.0496
56,20,1,1.0061
49,4,2,0.86463
21,14,2,1.1593
5,45,2,0.95238
49,10,2,0.88572
47,50,2,1.2036
23,25,1,1.2473
24,46,2,1.0178
56,58,2,1.3452
50,22,1,1.0063
49,46,2,0.87491
9,55,2,1.3782
17,40,1,1.2144
55,48,1,1.499
13,12,2,1.0384
56,37,1,1.0164
11,16,2,0.84262
17,46,2,0.83102
13,53,1,1.1809
39,44,2,0.88648
8,50,1,0.93
33,15,2,0.77769
54,6,1,1.2254
42,5,1,1.0727
30,35,2,1.0501
51,49,1,0.79816
38,37,1,0.94056
11,22,2,2.1771
44,38,1,1.0175
36,54,2,0.7873
42,50,1,1.2909
18,37,2,0.89649
4,46,2,1.2252
22,23,2,0.99577
46,3,2,1.2911
20,36,2,0.908
50,29,1,1.1056
13,20,1,1.3446
21,37,2,1.1063
53,10,1,0.84292
11,19,2,0.83143
9,2,1,1.1156
53,52,1,0.99651
12,4,2,0.9848
58,25,1,0.96233
