<><><><><><><><> 
Begin: 24-Sep-2014 12:16:08 
Matlab version  8.2.0.701 (R2013b) 
Psychtoolbox version  3.0.11 - Flavor: beta - Corresponds to SVN Revision 4591
For more info visit:
https 
Subjid: s18 Run Number: 6 
<><><><><><><><> 
Columns info in data file: 
1. left indvd 2. # right indvd  
3. response (left - 1 :: right - 2) 4. RT  
<><><><><><><><> 
Columns info in (this) info file: 
1. Stimulus start time (from trial start) 2. Stimulus off-time(from stimulus start time) 
3. RT or max response duration, if no response (from stimulus start time) 
 
1.002 1.912 1.912 
0.533 1.291 1.291 
0.567 1.389 1.389 
0.250 1.193 1.193 
0.567 2.440 2.440 
0.450 0.919 0.919 
0.234 1.127 1.127 
0.317 1.390 1.390 
0.417 1.576 1.576 
0.584 1.640 1.640 
0.584 0.810 0.810 
0.267 1.149 1.149 
0.585 0.723 0.723 
0.583 1.795 1.795 
0.400 0.787 0.787 
0.517 0.953 0.953 
0.267 1.061 1.061 
0.367 1.422 1.422 
0.567 1.216 1.216 
0.518 1.521 1.521 
0.584 1.324 1.324 
0.468 1.838 1.838 
0.217 1.279 1.279 
0.550 1.641 1.641 
0.583 0.941 0.941 
0.467 1.160 1.160 
0.501 1.192 1.192 
0.501 0.953 0.953 
0.367 1.445 1.445 
0.467 1.444 1.444 
0.267 1.947 1.947 
0.484 1.510 1.510 
0.217 1.236 1.236 
0.317 1.204 1.204 
0.217 1.017 1.017 
0.233 1.006 1.006 
0.534 1.106 1.106 
0.484 1.849 1.849 
0.334 0.995 0.995 
0.584 0.777 0.777 
0.217 1.531 1.531 
0.384 1.116 1.116 
0.351 0.973 0.973 
0.516 1.072 1.072 
0.517 1.346 1.346 
0.284 0.995 0.995 
0.400 1.368 1.368 
0.385 2.211 2.211 
0.466 1.806 1.806 
0.483 1.379 1.379 
0.499 1.597 1.597 
0.317 1.214 1.214 
0.467 1.455 1.455 
0.467 1.860 1.860 
0.267 1.182 1.182 
0.250 1.258 1.258 
0.400 0.865 0.865 
0.583 1.695 1.695 
0.333 1.346 1.346 
0.433 0.898 0.898 
0.300 0.973 0.973 
0.500 0.941 0.941 
0.300 0.985 0.985 
0.401 1.006 1.006 
0.484 0.853 0.853 
0.567 2.275 2.275 
0.583 0.777 0.777 
0.418 0.985 0.985 
0.263 1.467 1.467 
0.267 1.433 1.433 
0.300 1.030 1.030 
0.534 0.952 0.952 
0.301 1.586 1.586 
0.533 1.160 1.160 
0.301 1.138 1.138 
0.568 1.565 1.565 
0.349 0.941 0.941 
0.284 1.356 1.356 
0.301 2.417 2.417 
0.451 1.153 1.153 
0.384 0.887 0.887 
0.350 0.919 0.919 
0.533 1.007 1.007 
0.434 1.674 1.674 
0.417 2.395 2.395 
0.567 1.247 1.247 
0.316 2.310 2.310 
0.500 2.089 2.089 
0.501 1.029 1.029 
0.350 1.478 1.478 
0.434 1.094 1.094 
0.234 1.127 1.127 
0.217 0.974 0.974 
0.418 0.865 0.865 
0.517 0.985 0.985 
0.584 1.246 1.246 
0.250 1.192 1.192 
0.433 1.357 1.357 
0.384 1.028 1.028 
0.216 0.920 0.920 
0.334 1.029 1.029 
0.267 1.116 1.116 
0.518 0.919 0.919 
0.333 2.024 2.024 
0.417 1.171 1.171 
0.267 1.028 1.028 
0.449 1.400 1.400 
0.301 1.040 1.040 
0.467 3.305 3.305 
0.484 0.865 0.865 
0.500 1.017 1.017 
0.383 0.743 0.743 
0.235 1.084 1.084 
0.300 1.958 1.958 
0.568 0.964 0.964 
0.266 1.499 1.499 
0.533 1.433 1.433 
0.417 0.908 0.908 
0.601 1.269 1.269 
0.233 1.544 1.544 
0.383 1.926 1.926 
0.251 1.117 1.117 
0.585 1.412 1.412 
0.200 1.412 1.412 
0.517 0.766 0.766 
0.534 1.434 1.434 
0.551 0.941 0.941 
0.234 1.072 1.072 
0.367 0.996 0.996 
0.300 1.093 1.093 
0.523 1.214 1.214 
0.383 1.029 1.029 
0.567 1.137 1.137 
0.268 0.974 0.974 
0.301 1.138 1.138 
0.266 0.951 0.951 
0.250 1.061 1.061 
0.550 1.160 1.160 
0.434 1.510 1.510 
0.417 1.073 1.073 
0.266 1.128 1.128 
0.551 2.015 2.015 
0.450 1.761 1.761 
0.349 1.609 1.609 
0.400 1.969 1.969 
0.367 0.985 0.985 
0.233 1.564 1.564 
0.300 1.148 1.148 
0.250 2.091 2.091 
0.283 1.182 1.182 
0.300 1.335 1.335 
0.368 1.784 1.784 
0.217 1.477 1.477 
0.567 1.313 1.313 
0.584 1.041 1.041 
0.400 0.896 0.896 
0.399 1.050 1.050 
0.334 1.237 1.237 
0.567 1.017 1.017 
0.350 1.368 1.368 
0.250 0.996 0.996 
0.517 0.678 0.678 
0.366 1.280 1.280 
0.301 1.225 1.225 
0.368 1.181 1.181 
0.234 1.093 1.093 
0.250 0.974 0.974 
0.584 0.886 0.886 
0.584 0.952 0.952 
0.433 1.236 1.236 
0.233 1.161 1.161 
0.300 1.270 1.270 
0.350 1.237 1.237 
0.533 1.391 1.391 
0.216 1.228 1.228 
0.217 0.985 0.985 
0.268 1.270 1.270 
0.467 1.204 1.204 
0.500 0.931 0.931 
0.467 1.018 1.018 
0.385 1.203 1.203 
0.417 2.517 2.517 
0.318 1.094 1.094 
0.501 1.171 1.171 
0.284 1.138 1.138 
0.484 1.073 1.073 
0.283 1.522 1.522 
0.351 0.821 0.821 
0.450 1.488 1.488 
0.517 1.061 1.061 
0.234 2.397 2.397 
0.583 0.799 0.799 
0.517 1.073 1.073 
0.399 1.019 1.019 
0.383 1.028 1.028 
0.384 1.040 1.040 
0.317 0.821 0.821 
0.400 0.940 0.940 
0.401 2.012 2.012 
0.534 1.893 1.893 
0.517 2.089 2.089 
0.467 0.985 0.985 
0.351 0.821 0.821 
0.533 0.953 0.953 
0.417 2.323 2.323 
0.350 0.876 0.876 
0.584 1.576 1.576 
0.551 2.320 2.320 
0.418 2.680 2.680 
0.450 1.422 1.422 
0.434 1.487 1.487 
0.285 1.270 1.270 
0.318 0.820 0.820 
0.383 1.784 1.784 
0.300 1.193 1.193 
0.533 1.510 1.510 
0.284 0.931 0.931 
0.300 0.908 0.908 
0.283 0.931 0.931 
0.300 1.183 1.183 
0.384 1.597 1.597 
0.334 1.414 1.414 
0.567 1.620 1.620 
0.367 1.346 1.346 
0.283 1.226 1.226 
0.568 1.072 1.072 
0.600 1.564 1.564 
0.384 2.146 2.146 
0.250 1.937 1.937 
0.300 1.105 1.105 
0.367 1.455 1.455 
0.434 2.592 2.592 
0.301 1.379 1.379 
0.450 1.673 1.673 
0.484 1.487 1.487 
0.285 1.411 1.411 
0.250 0.952 0.952 
0.317 1.203 1.203 
0.334 0.973 0.973 
0.367 0.962 0.962 
0.400 0.963 0.963 
0.234 1.028 1.028 
0.300 1.598 1.598 
0.517 0.919 0.919 
0.216 2.846 2.846 
0.567 2.003 2.003 
0.500 0.985 0.985 
0.400 0.777 0.777 
0.434 1.477 1.477 
0.299 1.389 1.389 
0.383 2.025 2.025 
0.584 1.160 1.160 
0.417 1.575 1.575 
0.417 0.776 0.776 
0.300 1.127 1.127 
0.400 2.495 2.495 
0.450 0.930 0.930 
0.467 1.040 1.040 
0.366 0.656 0.656 
0.350 3.720 3.720 
0.601 1.346 1.346 
0.217 0.722 0.722 
0.550 0.503 0.503 
0.567 0.996 0.996 
0.517 0.875 0.875 
0.234 1.105 1.105 
0.301 0.876 0.876 
0.334 1.050 1.050 
0.468 0.963 0.963 
0.251 1.006 1.006 
0.500 1.587 1.587 
0.250 1.576 1.576 
0.468 1.138 1.138 
0.400 0.952 0.952 
0.517 0.974 0.974 
0.484 1.269 1.269 
0.567 1.324 1.324 
0.551 1.205 1.205 
0.335 0.974 0.974 
