1,108,2,6,0.76406
1,62,2,5,0.57936
0,63,2,7,0.55634
1,35,1,3,0.62285
1,6,1,2,0.51254
1,95,2,2,0.79041
1,37,1,2,0.57869
0,118,2,7,0.70212
1,70,2,6,0.60129
1,101,2,6,0.54563
1,38,1,3,0.6682
0,68,2,6,0.72269
1,58,1,2,0.61221
0,116,2,6,0.71251
1,84,2,2,0.59015
1,96,2,2,0.45637
0,119,2,6,0.80114
0,96,2,6,0.64587
1,89,2,5,1.125
1,14,1,2,1.1912
0,67,2,7,0.86864
0,28,1,3,1.2583
0,79,2,5,1.236
1,117,2,5,0.99056
0,12,1,4,1.0802
0,67,2,3,0.90253
1,53,1,3,0.64578
1,79,2,6,0.83466
1,57,1,2,1.4371
1,25,1,2,0.72419
0,72,2,6,1.2355
0,9,1,3,1.0472
1,112,2,6,1.5266
1,87,2,4,1.3254
0,63,2,5,1.0686
0,61,2,5,1.1473
0,8,1,2,0.97893
1,26,1,3,1.1682
0,109,2,6,1.2702
1,76,2,6,0.79058
1,102,2,6,0.57894
1,119,2,7,0.99138
0,49,1,3,1.0904
0,32,1,3,0.8687
1,92,2,2,0.72432
0,88,2,6,0.83543
0,46,1,2,1.1371
1,11,1,4,1.6607
1,59,1,3,0.94756
1,36,1,2,0.94631
0,27,1,1,2.3075
1,15,1,1,1.4369
0,44,1,1,0.81254
0,66,2,7,0.84586
1,120,2,7,2.0473
0,25,1,3,1.3021
0,93,2,7,0.9914
1,64,2,6,1.0691
0,68,2,5,1.0573
0,48,1,2,0.7906
0,22,1,3,0.86886
0,34,1,1,0.7572
1,75,2,7,1.1256
1,33,1,3,0.79084
1,3,1,3,1.0239
1,91,2,6,1.0131
1,78,2,6,0.85779
0,18,1,2,0.87987
0,82,2,3,1.1816
0,7,1,1,1.0917
1,29,1,1,0.91326
0,46,1,1,0.71259
1,114,2,3,1.0032
0,60,1,2,1.5377
1,2,1,2,0.70065
0,45,1,2,0.71293
0,81,2,7,0.91338
1,36,1,3,1.0808
0,38,1,6,0.85784
0,113,2,5,2.2939
0,26,1,2,0.9475
0,11,1,6,0.7684
0,80,2,6,0.67863
0,115,2,5,1.0261
1,89,2,3,0.77912
0,50,1,2,0.77995
0,61,2,6,0.81387
1,118,2,6,1.2153
0,13,1,3,1.1017
1,98,2,6,1.4267
0,54,1,2,1.0916
0,15,1,2,0.74587
0,95,2,6,1.1687
0,23,1,2,0.71327
0,20,1,2,0.6012
1,47,1,2,0.66809
1,35,1,2,0.53499
0,14,1,2,0.56801
0,53,1,2,0.53467
0,107,2,7,0.68899
1,10,1,2,0.58975
1,108,2,7,0.69054
0,8,1,2,0.84654
1,43,1,1,0.77981
1,54,1,1,0.85723
0,77,2,6,0.69118
1,73,2,6,0.72463
1,99,2,7,0.54596
0,102,2,7,0.60147
0,1,1,2,0.85581
1,76,2,6,1.1146
1,105,2,5,1.0363
1,81,2,6,0.95832
0,52,1,2,0.92392
0,30,1,3,0.90205
0,44,1,2,0.64673
0,84,2,6,1.2469
1,66,2,7,1.1253
0,18,1,3,1.0026
0,12,1,4,1.2355
1,94,2,5,1.1819
1,97,2,6,1.4023
1,34,1,4,1.0471
0,78,2,6,0.91315
0,2,1,4,1.2703
0,65,2,6,1.1577
1,71,2,3,1.2807
1,17,1,3,0.74493
1,90,2,5,0.92514
1,74,2,5,0.74594
1,111,2,5,1.2909
1,49,1,3,1.1807
1,82,2,2,0.95788
1,77,2,7,1.0469
0,56,1,2,0.72396
1,1,1,2,0.74564
1,58,1,1,0.7236
0,85,2,7,1.2922
0,116,2,6,0.7464
0,98,2,6,0.73498
1,4,1,2,1.3245
0,115,2,6,0.77858
1,40,1,2,1.0575
1,64,2,6,0.66817
1,51,1,1,1.259
0,21,1,6,0.90182
1,100,2,4,1.5023
1,94,2,5,1.2034
0,6,1,2,1.024
0,45,1,1,0.91337
1,101,2,3,1.225
0,9,1,2,0.99098
0,74,2,6,1.1042
0,106,2,5,2.0279
1,70,2,3,0.82374
1,27,1,3,3.9009
0,7,1,2,0.6905
0,19,1,2,0.63399
1,5,1,2,0.65633
1,50,1,2,0.67895
0,28,1,3,1.8603
0,69,2,3,1.8497
0,30,1,2,0.95762
0,111,2,5,1.2267
0,13,1,2,1.5578
0,105,2,5,1.1922
1,43,1,3,1.1701
0,29,1,3,1.0808
1,19,1,1,0.89054
0,22,1,2,0.79131
1,16,1,2,1.0244
0,24,1,2,0.75747
0,21,1,2,0.51192
1,117,2,6,0.67917
1,23,1,2,1.1029
0,97,2,6,0.935
1,113,2,5,2.0251
1,103,2,5,0.67911
0,56,1,2,0.67983
0,59,1,1,0.75758
0,5,1,2,0.69038
0,55,1,1,0.82367
0,52,1,1,0.82369
1,65,2,6,0.8123
0,112,2,6,0.90161
1,104,2,6,0.84623
0,106,2,6,0.70134
0,99,2,2,0.7463
0,72,2,6,1.4927
1,69,2,3,1.6813
0,103,2,5,1.3474
0,42,1,2,0.99077
1,17,1,3,1.4465
0,24,1,3,1.29
1,10,1,2,1.1233
1,4,1,2,1.024
0,80,2,6,1.6017
0,107,2,6,0.82375
0,41,1,2,1.1456
0,109,2,5,0.90151
0,104,2,5,0.91299
1,48,1,2,0.76728
1,16,1,2,0.76862
1,92,2,6,1.1252
1,55,1,1,0.81349
1,62,2,6,0.81303
1,42,1,2,1.0139
1,110,2,6,0.91426
1,60,1,2,0.74669
0,39,1,1,0.83529
0,51,1,1,0.72437
1,33,1,2,0.82435
1,90,2,5,1.3155
0,86,2,5,1.3153
1,3,1,3,1.2811
1,37,1,3,1.2348
0,83,2,6,0.82409
0,71,2,6,0.85672
1,57,1,2,0.61275
1,87,2,4,1.9926
1,88,2,6,0.83387
1,91,2,6,0.90166
1,93,2,7,0.94597
1,47,1,2,0.85713
0,32,1,2,0.86944
1,114,2,6,0.93601
1,20,1,2,0.62404
0,73,2,6,0.94728
0,75,2,6,0.91481
1,40,1,2,0.76827
0,110,2,5,1.0252
0,41,1,3,1.0246
1,85,2,6,1.1356
1,31,1,2,1.0472
1,100,2,4,1.0018
1,83,2,6,1.0578
0,120,2,6,1.6365
1,39,1,3,0.89059
0,31,1,3,1.1124
1,86,2,5,1.4376
