<><><><><><><><> 
Begin: 06-Oct-2014 15:12:06 
0.418 1.784 1.784 
0.266 1.957 1.957 
0.450 0.907 0.907 
0.300 1.040 1.040 
0.467 0.667 0.667 
0.484 0.820 0.820 
0.501 0.919 0.919 
0.384 0.809 0.809 
0.233 0.863 0.863 
0.300 0.941 0.941 
0.567 1.279 1.279 
0.267 1.795 1.795 
0.534 0.995 0.995 
0.417 0.766 0.766 
0.601 0.853 0.853 
0.234 1.028 1.028 
0.384 1.324 1.324 
0.250 1.302 1.302 
0.584 1.016 1.016 
0.201 1.356 1.356 
0.517 1.366 1.366 
0.534 2.143 2.143 
0.551 1.706 1.706 
0.234 1.246 1.246 
0.367 1.138 1.138 
0.300 1.170 1.170 
0.518 0.810 0.810 
0.368 0.711 0.711 
0.567 0.602 0.602 
0.283 1.290 1.290 
0.300 1.061 1.061 
0.267 1.291 1.291 
0.250 0.952 0.952 
0.551 1.017 1.017 
0.435 1.005 1.005 
0.417 1.347 1.347 
0.266 1.183 1.183 
0.550 1.248 1.248 
0.450 1.379 1.379 
0.350 1.335 1.335 
0.401 1.541 1.541 
0.367 1.138 1.138 
0.234 1.302 1.302 
0.291 1.323 1.323 
0.250 1.104 1.104 
0.283 1.017 1.017 
0.301 0.875 0.875 
0.367 0.777 0.777 
0.217 1.553 1.553 
0.567 1.148 1.148 
0.583 1.137 1.137 
0.400 1.345 1.345 
0.400 1.432 1.432 
0.334 1.575 1.575 
0.567 1.006 1.006 
0.350 0.995 0.995 
0.250 1.760 1.760 
0.517 1.532 1.532 
0.366 0.809 0.809 
0.300 1.541 1.541 
0.367 1.236 1.236 
0.249 1.926 1.926 
0.250 1.412 1.412 
0.584 0.887 0.887 
0.583 2.155 2.155 
0.433 1.531 1.531 
0.233 1.946 1.946 
0.300 1.815 1.815 
0.350 2.221 2.221 
0.534 2.102 2.102 
0.201 2.285 2.285 
0.217 1.214 1.214 
0.266 1.378 1.378 
0.468 1.859 1.859 
0.500 2.526 2.526 
0.466 1.509 1.509 
0.384 3.653 3.653 
0.418 1.160 1.160 
0.317 1.805 1.805 
0.501 2.145 2.145 
0.284 2.613 2.613 
0.483 1.925 1.925 
0.283 1.641 1.641 
0.350 1.170 1.170 
0.449 0.864 0.864 
0.518 0.798 0.798 
0.233 0.908 0.908 
0.568 0.842 0.842 
0.517 0.744 0.744 
0.400 0.787 0.787 
0.383 1.312 1.312 
0.383 0.875 0.875 
0.317 0.863 0.863 
0.400 1.018 1.018 
0.400 0.820 0.820 
0.533 0.766 0.766 
0.518 0.875 0.875 
0.467 0.809 0.809 
0.350 0.766 0.766 
0.534 0.667 0.667 
0.417 2.329 2.329 
0.350 1.366 1.366 
0.584 0.743 0.743 
0.551 1.388 1.388 
0.418 0.885 0.885 
0.449 1.444 1.444 
0.434 0.809 0.809 
0.284 0.809 0.809 
0.317 0.897 0.897 
0.383 0.645 0.645 
0.300 2.743 2.743 
0.534 1.236 1.236 
0.285 1.389 1.389 
0.300 0.995 0.995 
0.267 0.919 0.919 
0.300 1.116 1.116 
0.383 0.941 0.941 
0.334 0.723 0.723 
0.567 0.995 0.995 
0.384 0.984 0.984 
0.283 1.399 1.399 
0.567 2.669 2.669 
0.601 0.962 0.962 
0.384 1.094 1.094 
0.251 1.400 1.400 
0.299 1.390 1.390 
0.367 1.345 1.345 
0.434 1.214 1.214 
0.301 1.027 1.027 
0.450 0.996 0.996 
0.484 1.619 1.619 
0.284 0.940 0.940 
0.250 1.049 1.049 
0.317 1.160 1.160 
0.334 1.094 1.094 
0.367 0.853 0.853 
0.400 1.028 1.028 
0.234 1.257 1.257 
0.300 1.073 1.073 
0.516 0.930 0.930 
0.216 1.062 1.062 
0.568 1.334 1.334 
0.500 0.897 0.897 
0.403 0.918 0.918 
0.434 0.919 0.919 
0.300 1.082 1.082 
0.383 1.017 1.017 
0.583 1.062 1.062 
0.417 0.919 0.919 
0.417 1.039 1.039 
0.300 1.039 1.039 
0.400 1.695 1.695 
0.450 0.962 0.962 
0.470 0.996 0.996 
0.367 1.083 1.083 
0.350 1.619 1.619 
0.601 0.941 0.941 
0.217 1.192 1.192 
0.551 0.766 0.766 
0.567 1.335 1.335 
0.517 1.202 1.202 
0.235 1.061 1.061 
0.300 1.640 1.640 
0.333 1.302 1.302 
0.468 0.908 0.908 
0.250 1.279 1.279 
0.500 0.952 0.952 
0.250 1.158 1.158 
0.467 1.083 1.083 
0.398 1.564 1.564 
0.518 1.137 1.137 
0.485 0.930 0.930 
0.567 1.006 1.006 
0.552 0.821 0.821 
0.334 1.542 1.542 
0.483 0.974 0.974 
0.283 1.160 1.160 
0.217 1.313 1.313 
0.500 1.137 1.137 
0.400 1.291 1.291 
0.400 1.094 1.094 
0.567 0.896 0.896 
0.450 1.137 1.137 
0.451 0.819 0.819 
0.550 0.930 0.930 
0.518 1.007 1.007 
0.434 0.940 0.940 
0.284 0.821 0.821 
0.300 0.821 0.821 
0.551 0.984 0.984 
0.217 1.345 1.345 
<><><><><><><><> 
RT (mean):  1.23 
Consistency:  0.04 
Self Consistency:  0.77 
<><><><><><><><> 
End: 06-Oct-2014 15:20:15 
