<><><><><><><><> 
Begin: 06-Oct-2014 14:57:24 
Matlab version  8.2.0.701 (R2013b) 
Psychtoolbox version  3.0.11 
Subjid: s22 Run Number: 5 
<><><><><><><><> 
Columns info in data file: 
1. left indvd 2. # right indvd  
3. response (left - 1 :: right - 2) 4. RT  
<><><><><><><><> 
Columns info in (this) info file: 
1. Stimulus start time (from trial start) 2. Stimulus off-time(from stimulus start time) 
3. RT or max response duration, if no response (from stimulus start time) 
 
1.002 1.782 1.782 
0.534 1.422 1.422 
0.567 1.356 1.356 
0.251 0.951 0.951 
0.567 1.258 1.258 
0.450 1.116 1.116 
0.234 1.553 1.553 
0.318 1.193 1.193 
0.418 1.565 1.565 
0.584 1.259 1.259 
0.584 1.466 1.466 
0.267 1.816 1.816 
0.585 1.279 1.279 
0.583 1.039 1.039 
0.401 1.685 1.685 
0.517 1.520 1.520 
0.267 0.996 0.996 
0.367 0.952 0.952 
0.568 0.733 0.733 
0.518 0.831 0.831 
0.585 1.038 1.038 
0.467 0.876 0.876 
0.217 0.974 0.974 
0.550 0.875 0.875 
0.583 1.107 1.107 
0.468 0.955 0.955 
0.501 1.028 1.028 
0.501 0.975 0.975 
0.367 0.898 0.898 
0.467 1.346 1.346 
0.267 1.182 1.182 
0.484 0.732 0.732 
0.216 1.203 1.203 
0.316 1.236 1.236 
0.216 1.346 1.346 
0.234 1.947 1.947 
0.534 1.116 1.116 
0.483 1.455 1.455 
0.333 1.236 1.236 
0.584 1.104 1.104 
0.216 1.487 1.487 
0.384 1.171 1.171 
0.350 1.061 1.061 
0.517 0.897 0.897 
0.517 0.799 0.799 
0.283 1.105 1.105 
0.400 1.477 1.477 
0.383 1.148 1.148 
0.467 1.082 1.082 
0.484 0.963 0.963 
0.500 1.072 1.072 
0.317 1.270 1.270 
0.467 1.095 1.095 
0.467 0.909 0.909 
0.267 1.039 1.039 
0.250 1.247 1.247 
0.400 0.962 0.962 
0.584 1.783 1.783 
0.334 2.451 2.451 
0.434 1.619 1.619 
0.284 1.313 1.313 
0.501 1.127 1.127 
0.301 0.876 0.876 
0.401 0.876 0.876 
0.484 1.204 1.204 
0.567 0.985 0.985 
0.585 1.204 1.204 
0.417 1.204 1.204 
0.250 1.095 1.095 
0.268 0.886 0.886 
0.301 0.940 0.940 
0.533 1.279 1.279 
0.300 1.510 1.510 
0.534 2.242 2.242 
0.301 1.215 1.215 
0.567 1.028 1.028 
0.350 0.996 0.996 
0.283 1.061 1.061 
0.301 1.476 1.476 
0.450 1.062 1.062 
0.400 0.952 0.952 
0.350 1.225 1.225 
0.533 0.962 0.962 
0.434 1.400 1.400 
0.417 0.864 0.864 
0.567 1.390 1.390 
0.316 0.809 0.809 
0.500 0.833 0.833 
0.501 1.249 1.249 
0.350 0.908 0.908 
0.433 1.270 1.270 
0.234 1.138 1.138 
0.217 1.182 1.182 
0.417 0.809 0.809 
0.517 1.269 1.269 
0.584 0.853 0.853 
0.250 0.886 0.886 
0.434 0.952 0.952 
0.384 1.182 1.182 
0.201 1.958 1.958 
0.334 1.892 1.892 
0.267 2.395 2.395 
0.517 2.089 2.089 
0.334 1.368 1.368 
