<><><><><><><><> 
Begin: 06-Oct-2014 14:19:41 
0.418 1.574 1.574 
0.268 1.061 1.061 
0.451 1.379 1.379 
0.300 1.040 1.040 
0.468 1.521 1.521 
0.484 1.355 1.355 
0.501 1.094 1.094 
0.385 1.225 1.225 
0.234 1.236 1.236 
0.300 1.423 1.423 
0.567 1.345 1.345 
0.267 1.367 1.367 
0.534 1.410 1.410 
0.418 2.617 2.617 
0.601 1.882 1.882 
0.233 1.248 1.248 
0.384 1.915 1.915 
0.250 1.280 1.280 
0.584 1.731 1.731 
0.200 1.664 1.664 
0.517 1.456 1.456 
0.535 0.963 0.963 
0.550 0.941 0.941 
0.234 1.269 1.269 
0.367 1.171 1.171 
0.300 1.083 1.083 
0.516 1.312 1.312 
0.383 1.345 1.345 
0.567 1.827 1.827 
0.267 1.367 1.367 
0.301 1.400 1.400 
0.267 1.335 1.335 
0.250 1.389 1.389 
0.551 1.302 1.302 
0.434 1.345 1.345 
0.418 1.937 1.937 
0.267 3.291 3.291 
0.550 0.962 0.962 
0.450 1.794 1.794 
0.349 1.324 1.324 
0.401 1.652 1.652 
0.367 1.979 1.979 
0.233 1.640 1.640 
0.301 1.673 1.673 
0.251 1.476 1.476 
0.284 1.947 1.947 
0.300 1.401 1.401 
0.367 1.302 1.302 
0.217 2.549 2.549 
0.568 1.510 1.510 
0.584 1.292 1.292 
0.401 1.498 1.498 
0.400 1.498 1.498 
0.334 2.134 2.134 
0.567 1.411 1.411 
0.350 1.542 1.542 
0.249 1.499 1.499 
0.517 1.072 1.072 
0.351 2.045 2.045 
0.299 1.947 1.947 
0.368 1.039 1.039 
0.233 0.940 0.940 
0.250 1.411 1.411 
0.584 1.149 1.149 
0.584 1.509 1.509 
0.434 0.865 0.865 
0.234 1.258 1.258 
0.300 1.247 1.247 
0.350 1.510 1.510 
0.535 1.192 1.192 
0.201 1.476 1.476 
0.217 2.494 2.494 
0.267 1.520 1.520 
0.467 1.466 1.466 
0.501 1.192 1.192 
0.467 1.071 1.071 
0.384 1.203 1.203 
0.417 1.116 1.116 
0.318 1.116 1.116 
0.501 1.334 1.334 
0.284 1.084 1.084 
0.483 1.083 1.083 
0.284 1.389 1.389 
0.350 1.017 1.017 
0.451 0.951 0.951 
0.517 1.171 1.171 
0.234 1.794 1.794 
0.568 1.258 1.258 
0.517 1.159 1.159 
0.400 1.608 1.608 
0.383 1.465 1.465 
0.383 1.902 1.902 
0.317 1.432 1.432 
0.400 1.214 1.214 
0.400 1.466 1.466 
0.534 1.105 1.105 
0.516 2.012 2.012 
0.467 1.236 1.236 
0.350 1.859 1.859 
0.533 2.133 2.133 
0.417 1.145 1.145 
0.350 1.454 1.454 
0.584 0.919 0.919 
0.551 2.428 2.428 
0.417 1.499 1.499 
0.451 1.620 1.620 
0.433 1.554 1.554 
0.284 1.378 1.378 
0.317 1.389 1.389 
0.384 1.323 1.323 
0.300 1.379 1.379 
0.533 1.334 1.334 
0.284 1.346 1.346 
0.300 1.761 1.761 
0.267 3.073 3.073 
0.300 1.498 1.498 
0.384 1.871 1.871 
0.334 1.619 1.619 
0.568 1.640 1.640 
0.367 1.509 1.509 
0.283 0.941 0.941 
0.568 0.843 0.843 
0.600 1.073 1.073 
0.384 1.324 1.324 
0.251 1.400 1.400 
0.301 1.410 1.410 
0.368 1.247 1.247 
0.434 1.881 1.881 
0.300 1.519 1.519 
0.450 1.148 1.148 
0.484 1.072 1.072 
0.285 1.148 1.148 
0.250 0.985 0.985 
0.317 1.215 1.215 
0.333 1.487 1.487 
0.368 1.433 1.433 
0.400 1.290 1.290 
0.234 1.641 1.641 
0.317 2.056 2.056 
0.517 2.177 2.177 
0.217 1.608 1.608 
0.567 1.455 1.455 
0.500 1.359 1.359 
0.400 1.486 1.486 
0.434 1.478 1.478 
0.300 1.848 1.848 
0.383 1.772 1.772 
0.584 1.902 1.902 
0.418 1.357 1.357 
0.417 1.127 1.127 
0.300 1.432 1.432 
0.400 2.133 2.133 
0.450 2.417 2.417 
0.467 1.641 1.641 
0.367 1.455 1.455 
0.350 1.324 1.324 
0.600 1.279 1.279 
0.216 1.857 1.857 
0.550 1.204 1.204 
0.568 1.554 1.554 
0.517 1.695 1.695 
0.250 2.418 2.418 
0.301 0.941 0.941 
0.335 2.056 2.056 
0.467 2.080 2.080 
0.250 1.093 1.093 
0.484 1.564 1.564 
0.250 0.831 0.831 
0.467 1.269 1.269 
0.400 3.991 5.995 
0.517 1.488 1.488 
0.483 1.925 1.925 
0.568 1.412 1.412 
0.567 1.838 1.838 
0.334 2.056 2.056 
0.484 0.940 0.940 
0.284 0.952 0.952 
0.216 1.050 1.050 
0.501 0.874 0.874 
0.400 0.810 0.810 
0.400 0.832 0.832 
0.567 0.864 0.864 
0.449 0.809 0.809 
0.450 0.701 0.701 
0.551 1.105 1.105 
0.517 0.941 0.941 
0.433 0.952 0.952 
0.267 1.400 1.400 
0.301 1.378 1.378 
0.551 1.016 1.016 
0.217 1.280 1.280 
<><><><><><><><> 
RT (mean):  1.43 
Consistency:  0.05 
Self Consistency:  0.74 
<><><><><><><><> 
End: 06-Oct-2014 14:28:54 
