<><><><><><><><> 
Begin: 01-Oct-2014 11:49:01 
0.416 1.531 1.531 
0.267 1.018 1.018 
0.450 1.553 1.553 
0.300 1.127 1.127 
0.467 1.477 1.477 
0.484 1.597 1.597 
0.501 1.389 1.389 
0.383 2.451 2.451 
0.234 1.445 1.445 
0.300 3.992 4.234 
0.568 1.510 1.510 
0.267 1.969 1.969 
0.534 1.466 1.466 
0.418 2.145 2.145 
0.601 1.213 1.213 
0.234 1.532 1.532 
0.384 1.335 1.335 
0.250 1.947 1.947 
0.585 2.067 2.067 
0.200 1.835 1.835 
0.518 1.389 1.389 
0.534 2.275 2.275 
0.551 1.105 1.105 
0.233 1.925 1.925 
0.501 2.341 2.341 
0.299 0.776 0.776 
0.518 2.692 2.692 
0.367 2.024 2.024 
0.567 1.160 1.160 
0.267 1.771 1.771 
0.301 1.279 1.279 
0.267 1.510 1.510 
0.251 1.148 1.148 
0.550 1.302 1.302 
0.434 2.780 2.780 
0.417 1.522 1.522 
0.267 1.423 1.423 
0.551 1.052 1.052 
0.451 2.439 2.439 
0.349 3.501 3.501 
0.400 0.963 0.963 
0.368 1.138 1.138 
0.234 2.802 2.802 
0.300 3.402 3.402 
0.251 1.542 1.542 
0.283 1.040 1.040 
0.300 2.122 2.122 
0.366 1.280 1.280 
0.217 2.002 2.002 
0.567 0.963 0.963 
0.584 0.842 0.842 
0.401 2.604 2.604 
0.400 1.017 1.017 
0.335 0.920 0.920 
0.567 2.265 2.265 
0.350 0.919 0.919 
0.251 2.056 2.056 
0.517 2.691 2.691 
0.351 1.837 1.837 
0.300 2.603 2.603 
0.367 2.057 2.057 
0.234 1.017 1.017 
0.250 0.995 0.995 
0.584 1.718 1.718 
0.585 3.009 3.009 
0.434 1.115 1.115 
0.234 2.450 2.450 
0.301 1.991 1.991 
0.350 1.072 1.072 
0.534 3.424 3.424 
0.215 1.543 1.543 
0.217 2.812 2.812 
0.267 1.347 1.347 
0.467 2.067 2.067 
0.500 1.925 1.925 
0.467 1.586 1.586 
0.384 3.130 3.130 
0.417 1.903 1.903 
0.317 1.673 1.673 
0.502 2.341 2.341 
0.284 1.641 1.641 
0.483 1.563 1.563 
0.283 2.745 2.745 
0.351 2.416 2.416 
0.451 1.247 1.247 
0.517 2.919 2.919 
0.233 1.193 1.193 
0.568 2.034 2.034 
0.517 1.345 1.345 
0.400 2.046 2.046 
0.384 3.752 3.752 
0.383 2.287 2.287 
0.317 1.138 1.138 
0.400 1.214 1.214 
0.401 2.068 2.068 
0.534 1.149 1.149 
0.517 1.805 1.805 
0.467 2.121 2.121 
0.351 1.958 1.958 
0.533 1.226 1.226 
0.418 1.574 1.574 
0.350 1.203 1.203 
0.583 1.006 1.006 
0.551 1.017 1.017 
0.417 1.105 1.105 
0.451 0.995 0.995 
0.434 1.061 1.061 
0.284 1.795 1.795 
0.318 0.973 0.973 
0.384 1.095 1.095 
0.300 1.654 1.654 
0.534 0.897 0.897 
0.283 0.919 0.919 
0.300 0.909 0.909 
0.267 2.265 2.265 
0.300 1.772 1.772 
0.384 1.959 1.959 
0.334 0.712 0.712 
0.567 1.312 1.312 
0.367 1.051 1.051 
0.283 0.930 0.930 
0.567 1.597 1.597 
0.600 0.875 0.875 
0.383 1.717 1.717 
0.250 1.258 1.258 
0.300 2.505 2.505 
0.367 1.225 1.225 
0.435 1.487 1.487 
0.300 1.127 1.127 
0.450 3.511 3.511 
0.484 3.149 3.149 
0.284 2.266 2.266 
0.251 1.357 1.357 
0.317 1.489 1.489 
0.334 2.329 2.329 
0.367 2.890 2.890 
0.401 2.581 2.581 
0.234 1.204 1.204 
0.301 0.919 0.919 
0.517 1.826 1.826 
0.217 1.029 1.029 
0.567 1.204 1.204 
0.500 1.139 1.139 
0.401 1.084 1.084 
0.433 1.367 1.367 
0.300 0.875 0.875 
0.383 0.777 0.777 
0.585 0.853 0.853 
0.417 0.875 0.875 
0.417 1.203 1.203 
0.300 1.488 1.488 
0.400 1.007 1.007 
0.451 1.642 1.642 
0.467 0.886 0.886 
0.367 1.006 1.006 
0.350 2.700 2.700 
0.602 0.974 0.974 
0.217 0.787 0.787 
0.550 1.456 1.456 
0.568 1.740 1.740 
0.517 1.575 1.575 
0.249 2.888 2.888 
0.301 1.302 1.302 
0.333 1.214 1.214 
0.467 1.247 1.247 
0.250 0.963 0.963 
0.484 1.587 1.587 
0.250 3.445 3.445 
0.467 1.609 1.609 
0.400 1.411 1.411 
0.517 1.160 1.160 
0.484 1.684 1.684 
0.568 1.247 1.247 
0.550 2.746 2.746 
0.334 0.907 0.907 
0.484 1.248 1.248 
0.283 3.358 3.358 
0.217 1.520 1.520 
0.501 2.287 2.287 
0.401 1.105 1.105 
0.400 1.345 1.345 
0.567 1.323 1.323 
0.449 3.272 3.272 
0.451 3.992 5.995 
0.551 1.718 1.718 
0.517 1.532 1.532 
0.433 0.951 0.951 
0.284 1.149 1.149 
0.301 1.662 1.662 
0.550 1.607 1.607 
0.217 0.962 0.962 
<><><><><><><><> 
RT (mean):  1.70 
Consistency:  0.01 
Self Consistency:  0.71 
<><><><><><><><> 
End: 01-Oct-2014 11:59:34 
