<><><><><><><><> 
Begin: 01-Oct-2014 11:38:52 
0.417 1.869 1.869 
0.268 3.420 3.420 
0.450 2.253 2.253 
0.301 1.355 1.355 
0.467 1.224 1.224 
0.483 1.202 1.202 
0.501 1.906 1.906 
0.384 1.399 1.399 
0.234 1.278 1.278 
0.300 1.192 1.192 
0.568 1.203 1.203 
0.267 2.163 2.163 
0.535 1.082 1.082 
0.417 2.404 2.404 
0.601 0.995 0.995 
0.233 3.051 3.051 
0.383 1.902 1.902 
0.250 3.989 5.994 
0.584 2.361 2.361 
0.200 0.983 0.983 
0.517 1.125 1.125 
0.534 1.203 1.203 
0.551 1.268 1.268 
0.234 1.279 1.279 
0.367 1.290 1.290 
0.301 1.093 1.093 
0.517 1.377 1.377 
0.384 1.159 1.159 
0.567 1.311 1.311 
0.267 1.279 1.279 
0.300 1.016 1.016 
0.267 2.163 2.163 
0.250 2.012 2.012 
0.551 1.126 1.126 
0.434 1.716 1.716 
0.417 1.192 1.192 
0.267 1.803 1.803 
0.551 1.137 1.137 
0.450 1.792 1.792 
0.350 1.322 1.322 
0.401 0.995 0.995 
0.367 0.983 0.983 
0.234 1.158 1.158 
0.300 1.158 1.158 
0.250 0.908 0.908 
0.283 0.962 0.962 
0.300 0.798 0.798 
0.367 1.748 1.748 
0.216 1.115 1.115 
0.566 1.148 1.148 
0.585 0.853 0.853 
0.400 0.930 0.930 
0.402 1.279 1.279 
0.334 1.103 1.103 
0.567 1.323 1.323 
0.350 0.885 0.885 
0.250 0.951 0.951 
0.518 1.726 1.726 
0.366 2.404 2.404 
0.300 0.831 0.831 
0.367 0.962 0.962 
0.234 2.054 2.054 
0.250 2.120 2.120 
0.584 0.983 0.983 
0.584 0.863 0.863 
0.434 1.214 1.214 
0.233 1.749 1.749 
0.300 1.946 1.946 
0.350 1.421 1.421 
0.534 1.180 1.180 
0.216 2.874 2.874 
0.217 0.798 0.798 
0.267 2.654 2.654 
0.467 2.459 2.459 
0.501 1.770 1.770 
0.467 1.421 1.421 
0.384 1.595 1.595 
0.417 1.082 1.082 
0.316 1.017 1.017 
0.500 1.146 1.146 
0.284 0.995 0.995 
0.484 1.114 1.114 
0.284 1.529 1.529 
0.350 1.508 1.508 
0.451 1.104 1.104 
0.517 2.545 2.545 
0.233 2.284 2.284 
0.567 1.148 1.148 
0.517 1.181 1.181 
0.400 1.333 1.333 
0.383 1.969 1.969 
0.384 1.028 1.028 
0.333 1.454 1.454 
0.400 0.907 0.907 
0.400 1.694 1.694 
0.534 1.116 1.116 
0.517 1.027 1.027 
0.467 1.804 1.804 
0.350 1.333 1.333 
0.534 1.125 1.125 
0.417 1.213 1.213 
0.350 1.093 1.093 
0.583 1.213 1.213 
0.550 0.819 0.819 
0.417 1.257 1.257 
0.450 1.432 1.432 
0.434 2.961 2.961 
0.285 2.819 2.819 
0.317 2.403 2.403 
0.384 1.377 1.377 
0.299 1.607 1.607 
0.535 1.389 1.389 
0.284 1.562 1.562 
0.300 0.830 0.830 
0.267 0.863 0.863 
0.299 1.704 1.704 
0.384 1.136 1.136 
0.334 1.169 1.169 
0.567 0.754 0.754 
0.383 0.831 0.831 
0.284 0.929 0.929 
0.567 0.874 0.874 
0.601 1.836 1.836 
0.384 0.721 0.721 
0.250 0.787 0.787 
0.300 1.476 1.476 
0.367 1.038 1.038 
0.434 1.038 1.038 
0.300 1.945 1.945 
0.450 1.004 1.004 
0.484 0.963 0.963 
0.284 1.082 1.082 
0.249 1.355 1.355 
0.317 1.344 1.344 
0.334 1.005 1.005 
0.367 2.917 2.917 
0.399 1.084 1.084 
0.234 2.306 2.306 
0.300 2.492 2.492 
0.517 1.541 1.541 
0.217 2.186 2.186 
0.567 2.251 2.251 
0.501 2.710 2.710 
0.400 0.962 0.962 
0.434 1.706 1.706 
0.300 2.743 2.743 
0.383 1.650 1.650 
0.584 1.289 1.289 
0.417 1.071 1.071 
0.417 1.651 1.651 
0.300 1.137 1.137 
0.400 1.214 1.214 
0.451 0.951 0.951 
0.467 2.241 2.241 
0.367 2.470 2.470 
0.350 2.022 2.022 
0.601 1.224 1.224 
0.216 1.508 1.508 
0.551 3.039 3.039 
0.567 2.010 2.010 
0.517 1.039 1.039 
0.234 2.764 2.764 
0.300 1.497 1.497 
0.333 3.780 3.780 
0.467 2.143 2.143 
0.250 1.213 1.213 
0.484 1.300 1.300 
0.250 2.295 2.295 
0.467 1.847 1.847 
0.400 2.318 2.318 
0.517 1.869 1.869 
0.484 1.039 1.039 
0.567 1.923 1.923 
0.567 1.357 1.357 
0.334 0.831 0.831 
0.484 3.441 3.441 
0.284 1.345 1.345 
0.217 2.546 2.546 
0.501 1.410 1.410 
0.402 3.137 3.137 
0.400 1.858 1.858 
0.567 2.820 2.820 
0.452 1.398 1.398 
0.450 3.278 3.278 
0.551 2.066 2.066 
0.518 1.082 1.082 
0.434 1.027 1.027 
0.284 1.148 1.148 
0.300 1.082 1.082 
0.551 1.520 1.520 
0.217 1.946 1.946 
<><><><><><><><> 
RT (mean):  1.56 
Consistency:  0.02 
Self Consistency:  1.00 
<><><><><><><><> 
End: 01-Oct-2014 11:48:45 
