<><><><><><><><> 
Begin: 01-Oct-2014 12:37:22 
0.417 2.362 2.362 
0.266 1.160 1.160 
0.449 0.799 0.799 
0.300 2.484 2.484 
0.468 1.224 1.224 
0.484 1.128 1.128 
0.501 1.509 1.509 
0.383 2.101 2.101 
0.234 1.587 1.587 
0.300 1.051 1.051 
0.568 1.346 1.346 
0.267 2.145 2.145 
0.534 2.560 2.560 
0.418 2.265 2.265 
0.601 1.214 1.214 
0.233 1.258 1.258 
0.384 2.855 2.855 
0.250 2.143 2.143 
0.584 1.269 1.269 
0.201 2.276 2.276 
0.517 1.651 1.651 
0.534 1.619 1.619 
0.551 2.922 2.922 
0.234 1.106 1.106 
0.367 1.028 1.028 
0.300 2.165 2.165 
0.517 1.028 1.028 
0.367 1.367 1.367 
0.567 1.061 1.061 
0.268 1.061 1.061 
0.301 3.457 3.457 
0.267 1.017 1.017 
0.250 0.908 0.908 
0.551 0.974 0.974 
0.433 1.061 1.061 
0.417 2.505 2.505 
0.266 3.992 4.257 
0.550 1.281 1.281 
0.451 1.160 1.160 
0.350 1.040 1.040 
0.400 1.148 1.148 
0.366 0.963 0.963 
0.233 1.311 1.311 
0.300 1.531 1.531 
0.250 0.810 0.810 
0.283 1.050 1.050 
0.300 0.952 0.952 
0.368 1.192 1.192 
0.217 1.138 1.138 
0.567 1.882 1.882 
0.584 0.886 0.886 
0.400 1.193 1.193 
0.400 0.973 0.973 
0.333 1.084 1.084 
0.567 0.907 0.907 
0.351 1.411 1.411 
0.250 1.225 1.225 
0.517 1.510 1.510 
0.366 0.929 0.929 
0.300 0.952 0.952 
0.367 1.007 1.007 
0.234 0.011 0.011 
0.250 3.162 3.162 
0.583 1.618 1.618 
0.584 1.761 1.761 
0.434 0.700 0.700 
0.234 1.150 1.150 
0.300 0.908 0.908 
0.350 1.325 1.325 
0.534 0.820 0.820 
0.201 1.280 1.280 
0.217 2.417 2.417 
0.266 1.248 1.248 
0.467 2.590 2.590 
0.501 1.106 1.106 
0.467 2.899 2.899 
0.384 1.477 1.477 
0.417 1.018 1.018 
0.317 0.973 0.973 
0.501 1.126 1.126 
0.284 1.487 1.487 
0.484 0.985 0.985 
0.284 3.272 3.272 
0.350 1.785 1.785 
0.451 0.941 0.941 
0.517 1.073 1.073 
0.233 1.357 1.357 
0.568 2.100 2.100 
0.517 1.433 1.433 
0.401 2.822 2.822 
0.384 1.477 1.477 
0.384 1.672 1.672 
0.318 0.863 0.863 
0.400 0.962 0.962 
0.400 1.881 1.881 
0.534 0.984 0.984 
0.518 1.061 1.061 
0.467 3.150 3.150 
0.351 1.084 1.084 
0.534 1.225 1.225 
0.417 1.411 1.411 
0.349 1.620 1.620 
0.584 1.487 1.487 
0.552 1.597 1.597 
0.417 1.160 1.160 
0.450 1.236 1.236 
0.434 0.940 0.940 
0.283 2.056 2.056 
0.317 1.574 1.574 
0.383 1.630 1.630 
0.301 2.188 2.188 
0.534 1.094 1.094 
0.283 0.930 0.930 
0.300 3.992 4.114 
0.266 3.500 3.500 
0.300 1.936 1.936 
0.384 1.039 1.039 
0.333 1.193 1.193 
0.567 1.892 1.892 
0.383 1.859 1.859 
0.284 1.038 1.038 
0.568 1.509 1.509 
0.600 1.729 1.729 
0.383 1.215 1.215 
0.251 1.039 1.039 
0.300 0.962 0.962 
0.367 1.565 1.565 
0.433 1.148 1.148 
0.300 1.379 1.379 
0.450 0.975 0.975 
0.484 0.962 0.962 
0.284 1.028 1.028 
0.250 1.061 1.061 
0.317 1.170 1.170 
0.334 1.039 1.039 
0.367 0.996 0.996 
0.400 1.204 1.204 
0.233 2.559 2.559 
0.300 3.196 3.196 
0.517 2.659 2.659 
0.217 1.095 1.095 
0.567 2.187 2.187 
0.500 0.908 0.908 
0.401 2.057 2.057 
0.434 1.281 1.281 
0.300 1.904 1.904 
0.384 0.985 0.985 
0.584 1.874 1.874 
0.417 2.331 2.331 
0.417 1.159 1.159 
0.300 2.298 2.298 
0.400 1.991 1.991 
0.450 2.429 2.429 
0.468 2.112 2.112 
0.367 0.974 0.974 
0.350 0.887 0.887 
0.600 1.105 1.105 
0.218 2.331 2.331 
0.550 1.477 1.477 
0.567 1.061 1.061 
0.517 1.115 1.115 
0.234 1.192 1.192 
0.300 1.280 1.280 
0.334 1.586 1.586 
0.467 1.083 1.083 
0.250 1.389 1.389 
0.484 3.962 3.962 
0.249 1.094 1.094 
0.467 1.312 1.312 
0.400 1.510 1.510 
0.517 1.017 1.017 
0.484 3.020 3.020 
0.567 2.002 2.002 
0.567 0.875 0.875 
0.334 1.149 1.149 
0.483 1.389 1.389 
0.284 1.335 1.335 
0.217 0.908 0.908 
0.500 1.039 1.039 
0.401 1.280 1.280 
0.400 1.224 1.224 
0.567 1.836 1.836 
0.451 1.607 1.607 
0.451 1.050 1.050 
0.551 1.334 1.334 
0.518 1.072 1.072 
0.435 1.761 1.761 
0.283 1.094 1.094 
0.300 2.626 2.626 
0.550 1.588 1.588 
0.217 1.228 1.228 
<><><><><><><><> 
RT (mean):  1.51 
Consistency:  0.40 
Self Consistency:  0.90 
<><><><><><><><> 
End: 01-Oct-2014 12:46:55 
