<><><><><><><><> 
Begin: 20-Oct-2014 14:50:14 
0.418 1.313 1.313 
0.267 1.665 1.665 
0.450 1.095 1.095 
0.300 1.707 1.707 
0.467 1.718 1.718 
0.484 1.225 1.225 
0.500 1.334 1.334 
0.384 1.302 1.302 
0.233 1.510 1.510 
0.300 1.412 1.412 
0.567 1.094 1.094 
0.267 1.466 1.466 
0.533 1.521 1.521 
0.417 2.363 2.363 
0.601 1.324 1.324 
0.235 1.247 1.247 
0.384 0.930 0.930 
0.249 3.248 3.248 
0.584 1.379 1.379 
0.200 1.839 1.839 
0.517 1.236 1.236 
0.534 2.988 2.988 
0.551 0.809 0.809 
0.234 1.084 1.084 
0.367 1.488 1.488 
0.300 1.915 1.915 
0.517 1.554 1.554 
0.368 1.553 1.553 
0.567 1.499 1.499 
0.268 1.828 1.828 
0.301 1.685 1.685 
0.267 1.325 1.325 
0.250 1.226 1.226 
0.551 2.210 2.210 
0.433 1.620 1.620 
0.417 1.762 1.762 
0.267 1.369 1.369 
0.550 2.035 2.035 
0.451 1.369 1.369 
0.349 1.401 1.401 
0.401 1.335 1.335 
0.367 1.389 1.389 
0.234 1.062 1.062 
0.300 1.335 1.335 
0.251 1.401 1.401 
0.284 3.983 5.991 
0.301 2.209 2.209 
0.367 1.050 1.050 
0.218 1.334 1.334 
0.567 3.986 5.995 
0.585 1.664 1.664 
0.400 0.777 0.777 
0.400 0.985 0.985 
0.334 1.905 1.905 
0.567 0.744 0.744 
0.350 1.225 1.225 
0.250 2.113 2.113 
0.518 0.963 0.963 
0.351 0.853 0.853 
0.300 1.182 1.182 
0.368 1.445 1.445 
0.233 1.138 1.138 
0.250 0.821 0.821 
0.585 0.799 0.799 
0.583 1.247 1.247 
0.434 0.963 0.963 
0.233 0.864 0.864 
0.300 1.192 1.192 
0.350 1.225 1.225 
0.534 1.083 1.083 
0.201 1.052 1.052 
0.218 1.105 1.105 
0.268 1.039 1.039 
0.467 0.832 0.832 
0.500 1.708 1.708 
0.467 1.752 1.752 
0.384 0.985 0.985 
0.418 0.831 0.831 
0.316 0.995 0.995 
0.501 1.073 1.073 
0.283 2.615 2.615 
0.484 3.579 3.579 
0.283 1.105 1.105 
0.350 1.028 1.028 
0.450 1.061 1.061 
0.517 1.062 1.062 
0.234 1.455 1.455 
0.568 1.357 1.357 
0.517 1.509 1.509 
0.400 1.247 1.247 
0.383 1.084 1.084 
0.384 1.500 1.500 
0.318 3.567 3.567 
0.401 1.401 1.401 
0.401 1.248 1.248 
0.534 1.072 1.072 
0.516 1.084 1.084 
0.467 1.663 1.663 
0.350 1.194 1.194 
0.533 1.007 1.007 
0.417 3.731 3.731 
0.350 1.170 1.170 
0.584 0.657 0.657 
0.551 1.247 1.247 
0.417 0.854 0.854 
0.451 1.084 1.084 
0.434 0.996 0.996 
0.285 1.335 1.335 
0.318 4.005 4.568 
0.383 1.981 1.981 
0.300 1.073 1.073 
0.533 1.347 1.347 
0.284 1.467 1.467 
0.300 1.105 1.105 
0.267 0.669 0.669 
0.300 1.182 1.182 
0.383 1.257 1.257 
0.334 0.985 0.985 
0.567 1.161 1.161 
0.366 4.005 6.002 
0.284 3.676 3.676 
0.568 3.197 3.197 
0.600 3.217 3.217 
0.384 3.413 3.413 
0.250 1.860 1.860 
0.299 1.072 1.072 
0.368 0.799 0.799 
0.434 0.964 0.964 
0.301 1.204 1.204 
0.451 0.842 0.842 
0.484 0.974 0.974 
0.284 1.050 1.050 
0.250 1.094 1.094 
0.317 0.919 0.919 
0.334 0.898 0.898 
0.366 0.841 0.841 
0.400 0.875 0.875 
0.233 1.203 1.203 
0.300 0.941 0.941 
0.517 0.865 0.865 
0.217 0.974 0.974 
0.567 1.182 1.182 
0.500 0.886 0.886 
0.401 1.269 1.269 
0.434 1.029 1.029 
0.299 1.488 1.488 
0.384 1.017 1.017 
0.584 2.909 2.909 
0.417 1.083 1.083 
0.417 1.422 1.422 
0.300 3.995 4.191 
0.400 1.194 1.194 
0.450 1.117 1.117 
0.467 1.148 1.148 
0.367 0.798 0.798 
0.350 1.313 1.313 
0.601 1.850 1.850 
0.216 1.105 1.105 
0.552 1.892 1.892 
0.568 1.238 1.238 
0.517 3.994 4.092 
0.234 1.522 1.522 
0.300 3.611 3.611 
0.334 3.043 3.043 
0.468 1.270 1.270 
0.251 4.006 6.001 
0.484 2.319 2.319 
0.250 1.171 1.171 
0.467 1.225 1.225 
0.400 1.828 1.828 
0.517 1.072 1.072 
0.484 0.744 0.744 
0.567 1.356 1.356 
0.567 1.117 1.117 
0.334 0.734 0.734 
0.484 1.269 1.269 
0.284 1.730 1.730 
0.216 1.106 1.106 
0.501 2.747 2.747 
0.401 1.456 1.456 
0.400 1.324 1.324 
0.566 0.744 0.744 
0.451 1.117 1.117 
0.450 2.001 2.001 
0.551 1.324 1.324 
0.533 1.029 1.029 
0.433 0.985 0.985 
0.284 1.149 1.149 
0.300 1.171 1.171 
0.550 1.302 1.302 
0.217 1.106 1.106 
<><><><><><><><> 
RT (mean):  1.46 
Consistency:  -0.13 
Self Consistency:  0.67 
<><><><><><><><> 
End: 20-Oct-2014 15:00:13 
