<><><><><><><><> 
Begin: 20-Oct-2014 15:02:22 
Matlab version  8.2.0.701 (R2013b) 
Psychtoolbox version  3.0.11 
Subjid: s32 Run Number: 6 
<><><><><><><><> 
Columns info in data file: 
1. left indvd 2. # right indvd  
3. response (left - 1 :: right - 2) 4. RT  
<><><><><><><><> 
Columns info in (this) info file: 
1. Stimulus start time (from trial start) 2. Stimulus off-time(from stimulus start time) 
3. RT or max response duration, if no response (from stimulus start time) 
 
1.002 2.680 2.680 
0.533 3.994 5.986 
0.568 1.806 1.806 
0.249 2.976 2.976 
0.568 3.993 4.639 
0.450 1.925 1.925 
0.234 4.006 4.929 
0.317 2.781 2.781 
0.417 3.994 4.146 
0.583 1.137 1.137 
0.584 3.917 3.917 
0.267 1.356 1.356 
0.585 1.106 1.106 
0.585 1.269 1.269 
0.401 1.116 1.116 
0.518 3.720 3.720 
0.266 2.298 2.298 
0.368 1.707 1.707 
0.568 1.115 1.115 
0.517 2.298 2.298 
0.584 1.400 1.400 
0.467 1.663 1.663 
0.217 3.994 5.997 
0.550 2.288 2.288 
0.567 0.930 0.930 
0.468 1.270 1.270 
0.501 3.995 5.996 
0.501 2.582 2.582 
0.367 3.983 4.053 
0.467 1.510 1.510 
0.266 3.699 3.699 
0.484 1.391 1.391 
0.217 3.031 3.031 
0.317 3.283 3.283 
0.217 2.135 2.135 
0.234 4.004 5.411 
0.534 1.542 1.542 
0.484 3.992 4.442 
0.333 3.995 5.986 
0.583 3.993 4.978 
0.217 2.078 2.078 
0.383 3.994 5.459 
0.350 1.532 1.532 
0.501 1.073 1.073 
0.517 1.893 1.893 
0.284 3.896 3.896 
0.400 1.215 1.215 
0.384 1.237 1.237 
0.467 1.587 1.587 
0.483 3.119 3.119 
0.501 1.499 1.499 
0.317 1.160 1.160 
0.467 1.083 1.083 
0.468 1.531 1.531 
0.266 0.897 0.897 
0.250 1.248 1.248 
0.401 1.651 1.651 
0.584 3.644 3.644 
0.333 1.916 1.916 
0.433 2.243 2.243 
0.300 3.075 3.075 
0.500 1.499 1.499 
0.300 3.930 3.930 
0.400 1.269 1.269 
0.484 1.587 1.587 
0.567 1.181 1.181 
0.584 2.232 2.232 
0.416 3.995 5.997 
0.251 2.024 2.024 
0.267 1.467 1.467 
0.300 1.137 1.137 
0.534 1.291 1.291 
0.300 3.994 5.996 
0.533 3.992 4.596 
0.301 1.390 1.390 
0.567 1.433 1.433 
0.350 3.304 3.304 
0.285 3.994 5.995 
0.300 1.532 1.532 
0.450 3.995 4.289 
0.400 3.983 4.381 
0.350 1.728 1.728 
0.534 1.050 1.050 
0.434 3.029 3.029 
0.418 2.407 2.407 
0.568 1.729 1.729 
0.316 1.214 1.214 
0.501 4.004 6.001 
0.500 3.994 5.996 
0.350 3.994 5.996 
0.434 3.992 5.985 
0.234 2.101 2.101 
0.217 1.051 1.051 
0.417 1.247 1.247 
0.517 1.105 1.105 
0.584 3.611 3.611 
0.251 2.561 2.561 
0.434 0.767 0.767 
0.384 1.258 1.258 
0.201 1.193 1.193 
0.334 1.182 1.182 
0.267 2.024 2.024 
0.517 0.897 0.897 
0.333 1.072 1.072 
