1,114,2,6,2.4896
1,9,1,2,1.4134
0,108,2,7,1.6325
1,1,1,1,1.5993
1,64,2,7,0.83244
1,66,2,6,1.4672
1,111,2,5,0.84311
0,68,2,7,1.3799
1,118,2,5,1.2606
1,74,2,6,1.3476
1,44,1,2,1.3473
0,83,2,5,1.7308
1,26,1,3,1.1502
0,22,1,1,1.2377
1,27,1,1,0.77784
1,47,1,3,1.0731
0,24,1,4,2.2565
0,104,2,7,1.3913
1,35,1,2,1.6865
1,19,1,1,0.85412
0,119,2,6,1.1065
0,57,1,2,1.0847
0,58,1,1,1.3581
1,36,1,1,0.91968
0,25,1,3,1.347
0,85,2,4,1.7636
1,7,1,3,1.8508
1,25,1,4,1.654
1,38,1,1,1.3583
1,30,1,1,0.71151
0,114,2,6,1.4129
0,17,1,4,1.7745
1,34,1,3,1.4785
1,22,1,2,1.2156
0,31,1,1,0.9204
0,53,1,1,1.0184
0,50,1,1,1.0077
1,86,2,4,1.5559
0,31,1,3,1.6096
1,42,1,2,1.5008
1,47,1,1,0.79942
1,21,1,2,1.1276
0,26,1,3,1.0843
0,72,2,7,1.4343
1,105,2,7,1.259
0,51,1,1,0.93075
0,12,1,2,1.3031
1,14,1,1,1.2925
1,21,1,3,1.0188
1,113,2,5,1.6872
0,41,1,4,2.224
1,10,1,3,2.0591
0,105,2,7,1.468
0,16,1,2,2.784
1,116,2,6,0.97517
0,4,1,2,0.99705
0,9,1,2,1.3254
1,59,1,1,0.83287
0,34,1,3,1.3468
0,101,2,7,1.7196
0,28,1,4,1.7861
0,97,2,6,1.3144
1,69,2,6,1.2375
1,54,1,1,1.6648
1,5,1,1,1.2708
1,49,1,3,1.3912
1,113,2,5,1.1835
0,115,2,6,1.085
0,83,2,7,0.96389
0,17,1,4,1.512
1,73,2,7,1.139
0,14,1,3,1.1609
1,60,1,1,1.3699
0,108,2,7,1.0845
1,10,1,1,0.95303
0,52,1,3,1.5117
0,59,1,2,1.2924
1,102,2,7,0.88683
0,97,2,6,1.8293
0,24,1,3,2.8152
0,115,2,7,1.3365
0,71,2,7,0.93101
0,37,1,1,1.1503
0,71,2,6,1.1724
1,101,2,5,1.7743
0,39,1,1,1.238
0,88,2,7,1.1719
1,100,2,4,1.5335
0,88,2,5,1.5441
1,103,2,6,1.2154
0,65,2,7,0.76709
0,87,2,4,1.6318
0,94,2,6,1.5887
0,57,1,1,0.84284
0,3,1,1,1.3477
1,120,2,5,1.5328
1,81,2,7,1.1391
0,80,2,6,0.98553
0,41,1,3,1.051
0,116,2,2,0.974
1,79,2,6,1.6759
1,28,1,2,2.5843
0,90,2,4,1.6983
1,112,2,6,1.4019
1,43,1,1,1.1828
0,55,1,1,0.73405
1,11,1,4,2.4417
1,73,2,6,1.2484
0,65,2,5,2.5956
0,95,2,4,2.1355
1,109,2,6,2.7493
1,15,1,1,0.94322
1,67,2,7,1.4572
0,70,2,7,0.89814
0,80,2,6,1.3146
0,18,1,1,1.7195
0,51,1,2,0.86583
1,77,2,6,1.2161
0,35,1,2,1.227
0,56,1,2,1.3359
1,120,2,4,1.8841
1,43,1,1,1.0844
1,68,2,7,0.95302
0,92,2,6,0.99656
0,117,2,4,1.6546
0,84,2,5,1.599
1,76,2,7,0.94195
1,67,2,5,1.2269
1,107,2,7,0.75571
1,2,1,2,1.0629
1,89,2,6,0.89829
1,92,2,3,1.5228
1,61,2,7,1.2158
1,33,1,1,0.93192
0,63,2,7,1.0418
1,29,1,6,0.84361
1,2,1,3,1.5885
0,109,2,5,1.5553
0,13,1,1,1.0403
0,111,2,6,0.84307
1,52,1,2,0.96352
0,23,1,1,1.3256
1,5,1,2,1.2048
1,1,1,1,0.84354
1,48,1,3,1.5881
0,27,1,3,1.8404
1,44,1,2,0.76678
1,93,2,6,1.9932
0,112,2,5,1.194
0,36,1,1,0.73346
1,64,2,7,0.86541
0,87,2,5,1.643
0,117,2,3,2.8913
0,70,2,7,2.2132
1,58,1,1,0.64612
1,75,2,3,1.4347
0,38,1,2,1.3805
0,45,1,3,1.1063
1,84,2,5,2.0259
1,54,1,1,1.2816
0,93,2,7,0.73397
0,96,2,5,1.4131
0,102,2,7,0.67956
0,4,1,1,0.71191
0,32,1,1,0.75552
0,99,2,4,1.4464
1,6,1,2,1.1715
0,63,2,6,1.2374
1,76,2,4,1.6099
0,94,2,7,1.3468
1,78,2,6,1.4998
0,46,1,1,0.77814
0,99,2,3,1.7407
1,95,2,5,1.7519
1,77,2,5,1.4674
0,45,1,1,0.69001
1,3,1,1,0.79977
1,119,2,6,1.0184
0,53,1,2,1.0081
0,13,1,1,1.27
0,16,1,1,1.0629
0,110,2,5,1.3573
0,100,2,4,1.4679
1,98,2,3,1.5014
0,103,2,5,1.3585
1,48,1,1,0.95268
0,96,2,5,2.1022
0,72,2,7,0.81092
0,69,2,5,2.0377
1,50,1,1,1.1393
0,89,2,5,1.0846
0,7,1,1,0.99676
1,91,2,6,1.2383
0,18,1,2,1.391
1,82,2,3,1.4243
1,81,2,7,1.0627
0,55,1,1,1.1501
0,29,1,4,1.5662
0,33,1,2,2.782
0,78,2,7,1.5774
0,32,1,3,1.8724
1,19,1,2,2.1143
1,11,1,4,1.786
1,37,1,1,1.4136
1,91,2,5,1.4565
1,79,2,6,1.4238
1,42,1,2,1.49
1,74,2,7,0.77779
1,49,1,3,1.5773
0,66,2,7,0.85454
0,8,1,2,1.0299
1,62,2,6,1.3585
1,15,1,3,1.5886
0,107,2,5,1.6986
1,40,1,3,1.4129
1,20,1,2,0.8431
0,46,1,1,0.95281
0,20,1,3,1.6424
1,40,1,2,1.4245
1,104,2,6,1.1063
1,106,2,7,0.72299
1,12,1,3,1.0514
1,85,2,3,1.3695
1,118,2,7,0.88773
0,61,2,7,0.67949
1,30,1,1,0.94159
1,106,2,5,2.7489
0,98,2,4,1.522
0,23,1,3,1.2481
1,6,1,2,0.7998
0,90,2,3,2.42
0,39,1,2,1.4134
1,62,2,6,1.479
1,82,2,5,1.7201
1,56,1,2,1.7199
1,60,1,1,1.665
0,75,2,5,1.5007
1,86,2,3,1.556
0,110,2,7,0.99642
1,8,1,1,0.97447
