<><><><><><><><> 
Begin: 03-Oct-2014 10:41:28 
0.417 0.896 0.896 
0.267 0.875 0.875 
0.450 1.061 1.061 
0.300 0.986 0.986 
0.467 0.613 0.613 
0.484 1.652 1.652 
0.502 0.733 0.733 
0.383 1.849 1.849 
0.233 1.073 1.073 
0.300 1.577 1.577 
0.567 2.998 2.998 
0.268 2.101 2.101 
0.535 1.094 1.094 
0.417 2.013 2.013 
0.601 2.856 2.856 
0.233 1.455 1.455 
0.384 1.696 1.696 
0.251 1.981 1.981 
0.584 3.205 3.205 
0.201 1.345 1.345 
0.517 3.358 3.358 
0.534 0.810 0.810 
0.551 1.433 1.433 
0.234 0.745 0.745 
0.367 0.908 0.908 
0.300 0.886 0.886 
0.518 0.864 0.864 
0.368 1.039 1.039 
0.567 1.597 1.597 
0.267 2.505 2.505 
0.301 1.236 1.236 
0.267 1.640 1.640 
0.251 1.160 1.160 
0.551 2.614 2.614 
0.434 0.930 0.930 
0.417 1.105 1.105 
0.267 0.897 0.897 
0.551 0.909 0.909 
0.451 1.116 1.116 
0.350 1.007 1.007 
0.401 1.608 1.608 
0.367 1.860 1.860 
0.234 1.444 1.444 
0.300 0.865 0.865 
0.250 2.002 2.002 
0.284 2.004 2.004 
0.301 1.424 1.424 
0.368 0.831 0.831 
0.217 1.018 1.018 
0.567 1.061 1.061 
0.583 1.061 1.061 
0.400 1.115 1.115 
0.401 1.378 1.378 
0.334 2.987 2.987 
0.567 3.697 3.697 
0.350 0.962 0.962 
0.251 1.948 1.948 
0.517 1.718 1.718 
0.366 1.467 1.467 
0.301 0.941 0.941 
0.367 0.952 0.952 
0.235 2.997 2.997 
0.250 1.422 1.422 
0.584 1.772 1.772 
0.584 1.345 1.345 
0.434 1.138 1.138 
0.234 2.232 2.232 
0.300 1.302 1.302 
0.350 2.823 2.823 
0.534 1.269 1.269 
0.201 3.031 3.031 
0.216 1.017 1.017 
0.284 1.247 1.247 
0.467 1.050 1.050 
0.500 1.017 1.017 
0.467 0.886 0.886 
0.383 0.876 0.876 
0.418 1.028 1.028 
0.317 1.148 1.148 
0.501 0.963 0.963 
0.284 1.127 1.127 
0.484 0.995 0.995 
0.284 0.864 0.864 
0.351 0.623 0.623 
0.450 0.820 0.820 
0.518 1.805 1.805 
0.234 0.963 0.963 
0.568 2.878 2.878 
0.518 1.204 1.204 
0.400 1.040 1.040 
0.384 1.378 1.378 
0.384 1.237 1.237 
0.317 1.007 1.007 
0.400 3.524 3.524 
0.400 1.280 1.280 
0.534 0.777 0.777 
0.518 1.028 1.028 
0.467 1.576 1.576 
0.350 1.303 1.303 
0.534 2.944 2.944 
0.417 1.455 1.455 
0.350 1.039 1.039 
0.584 1.105 1.105 
0.550 0.995 0.995 
0.418 0.842 0.842 
0.450 0.744 0.744 
0.434 0.995 0.995 
0.283 1.422 1.422 
0.317 0.787 0.787 
0.383 2.079 2.079 
0.300 1.477 1.477 
0.534 1.018 1.018 
0.284 0.931 0.931 
0.300 0.864 0.864 
0.283 1.006 1.006 
0.300 0.918 0.918 
0.383 1.083 1.083 
0.334 0.963 0.963 
0.567 1.301 1.301 
0.367 0.701 0.701 
0.283 0.929 0.929 
0.568 0.766 0.766 
0.600 1.193 1.193 
0.383 1.149 1.149 
0.250 0.788 0.788 
0.300 0.897 0.897 
0.368 1.838 1.838 
0.434 0.898 0.898 
0.300 1.970 1.970 
0.450 1.128 1.128 
0.484 0.963 0.963 
0.284 1.664 1.664 
0.250 3.993 4.432 
0.317 0.853 0.853 
0.335 0.995 0.995 
0.367 1.281 1.281 
0.400 1.937 1.937 
0.234 2.539 2.539 
0.301 0.810 0.810 
0.517 0.765 0.765 
0.216 3.666 3.666 
0.568 0.657 0.657 
0.500 0.864 0.864 
0.401 2.265 2.265 
0.433 0.875 0.875 
0.300 2.232 2.232 
0.384 1.390 1.390 
0.584 0.886 0.886 
0.417 1.969 1.969 
0.417 0.635 0.635 
0.300 0.985 0.985 
0.400 1.477 1.477 
0.450 1.576 1.576 
0.466 1.653 1.653 
0.367 1.610 1.610 
0.350 2.024 2.024 
0.601 1.171 1.171 
0.217 1.072 1.072 
0.550 0.645 0.645 
0.568 3.993 4.377 
0.518 1.182 1.182 
0.250 1.291 1.291 
0.301 0.995 0.995 
0.334 2.550 2.550 
0.468 1.138 1.138 
0.250 1.204 1.204 
0.484 0.678 0.678 
0.250 0.909 0.909 
0.467 1.969 1.969 
0.400 1.488 1.488 
0.517 1.116 1.116 
0.484 0.744 0.744 
0.567 0.995 0.995 
0.552 0.734 0.734 
0.333 1.061 1.061 
0.484 0.733 0.733 
0.284 1.204 1.204 
0.216 0.602 0.602 
0.501 0.645 0.645 
0.400 0.798 0.798 
0.400 0.570 0.570 
0.568 0.865 0.865 
0.451 0.482 0.482 
0.451 1.039 1.039 
0.550 0.722 0.722 
0.517 0.788 0.788 
0.434 0.919 0.919 
0.267 0.756 0.756 
0.301 0.963 0.963 
0.552 1.991 1.991 
0.217 0.831 0.831 
<><><><><><><><> 
RT (mean):  1.36 
Consistency:  0.12 
Self Consistency:  0.85 
<><><><><><><><> 
End: 03-Oct-2014 10:50:17 
