<><><><><><><><> 
Begin: 03-Oct-2014 10:05:05 
0.416 1.759 1.759 
0.267 0.678 0.678 
0.451 1.388 1.388 
0.300 1.759 1.759 
0.467 0.907 0.907 
0.483 1.596 1.596 
0.501 1.082 1.082 
0.383 1.203 1.203 
0.234 1.312 1.312 
0.299 1.191 1.191 
0.567 2.035 2.035 
0.267 1.639 1.639 
0.534 3.246 3.246 
0.417 3.213 3.213 
0.601 3.990 4.683 
0.234 2.263 2.263 
0.384 3.990 5.994 
0.250 2.689 2.689 
0.584 4.000 4.016 
0.200 1.694 1.694 
0.517 3.987 5.962 
0.534 0.918 0.918 
0.551 1.388 1.388 
0.234 0.831 0.831 
0.367 1.170 1.170 
0.300 0.808 0.808 
0.516 1.312 1.312 
0.384 1.279 1.279 
0.566 1.015 1.015 
0.267 0.918 0.918 
0.300 1.334 1.334 
0.267 2.416 2.416 
0.250 0.896 0.896 
0.551 1.355 1.355 
0.434 1.235 1.235 
0.417 0.940 0.940 
0.267 0.853 0.853 
0.551 0.864 0.864 
0.451 2.044 2.044 
0.350 1.050 1.050 
0.400 1.705 1.705 
0.366 2.832 2.832 
0.233 1.693 1.693 
0.300 0.984 0.984 
0.250 1.311 1.311 
0.284 0.753 0.753 
0.300 1.235 1.235 
0.367 1.410 1.410 
0.217 1.422 1.422 
0.568 1.158 1.158 
0.584 0.766 0.766 
0.400 0.907 0.907 
0.401 0.831 0.831 
0.334 1.739 1.739 
0.567 1.115 1.115 
0.350 2.034 2.034 
0.250 1.213 1.213 
0.517 0.842 0.842 
0.350 1.322 1.322 
0.300 0.908 0.908 
0.367 1.158 1.158 
0.233 1.190 1.190 
0.250 1.629 1.629 
0.584 1.016 1.016 
0.584 1.880 1.880 
0.434 1.463 1.463 
0.234 2.054 2.054 
0.300 2.602 2.602 
0.350 1.191 1.191 
0.534 0.711 0.711 
0.200 1.585 1.585 
0.217 0.929 0.929 
0.267 0.896 0.896 
0.467 0.787 0.787 
0.501 0.755 0.755 
0.467 0.830 0.830 
0.384 0.918 0.918 
0.418 1.094 1.094 
0.316 1.356 1.356 
0.501 0.841 0.841 
0.284 1.640 1.640 
0.484 1.464 1.464 
0.284 1.321 1.321 
0.350 1.639 1.639 
0.451 1.060 1.060 
0.517 3.039 3.039 
0.234 1.082 1.082 
0.567 4.003 4.108 
0.517 1.496 1.496 
0.401 1.093 1.093 
0.383 1.727 1.727 
0.384 1.050 1.050 
0.334 0.886 0.886 
0.401 0.995 0.995 
0.401 0.951 0.951 
0.534 0.885 0.885 
0.518 1.148 1.148 
0.466 1.136 1.136 
0.350 1.694 1.694 
0.534 3.072 3.072 
0.416 2.624 2.624 
0.350 1.027 1.027 
0.584 1.234 1.234 
0.551 1.552 1.552 
0.417 1.924 1.924 
0.450 2.918 2.918 
0.434 1.443 1.443 
0.284 0.996 0.996 
0.317 0.984 0.984 
0.384 2.229 2.229 
0.300 2.371 2.371 
0.534 1.683 1.683 
0.284 3.256 3.256 
0.299 1.695 1.695 
0.267 1.027 1.027 
0.300 0.940 0.940 
0.384 0.885 0.885 
0.334 1.115 1.115 
0.567 1.618 1.618 
0.367 1.268 1.268 
0.284 1.563 1.563 
0.568 2.470 2.470 
0.601 3.989 4.026 
0.384 3.061 3.061 
0.250 2.842 2.842 
0.300 2.480 2.480 
0.368 1.126 1.126 
0.434 0.896 0.896 
0.300 1.377 1.377 
0.450 1.225 1.225 
0.483 2.777 2.777 
0.284 1.684 1.684 
0.250 1.530 1.530 
0.317 1.388 1.388 
0.334 1.421 1.421 
0.367 1.005 1.005 
0.400 1.005 1.005 
0.234 0.011 0.011 
0.300 1.049 1.049 
0.517 0.852 0.852 
0.216 1.257 1.257 
0.567 1.225 1.225 
0.501 2.492 2.492 
0.400 1.268 1.268 
0.434 0.973 0.973 
0.300 0.787 0.787 
0.383 1.301 1.301 
0.584 2.077 2.077 
0.417 1.159 1.159 
0.417 1.049 1.049 
0.300 1.005 1.005 
0.401 1.083 1.083 
0.451 0.809 0.809 
0.467 1.586 1.586 
0.367 1.268 1.268 
0.350 0.896 0.896 
0.601 1.749 1.749 
0.216 1.988 1.988 
0.550 1.716 1.716 
0.567 2.034 2.034 
0.517 2.044 2.044 
0.234 4.001 4.638 
0.300 2.032 2.032 
0.334 0.984 0.984 
0.468 1.651 1.651 
0.250 1.049 1.049 
0.484 1.312 1.312 
0.250 1.279 1.279 
0.467 2.065 2.065 
0.400 1.640 1.640 
0.517 1.367 1.367 
0.484 1.268 1.268 
0.567 2.022 2.022 
0.551 3.520 3.520 
0.334 3.246 3.246 
0.484 1.300 1.300 
0.284 1.781 1.781 
0.217 3.988 4.517 
0.500 2.044 2.044 
0.400 1.202 1.202 
0.400 1.016 1.016 
0.567 2.241 2.241 
0.451 3.749 3.749 
0.450 1.432 1.432 
0.551 1.192 1.192 
0.518 2.929 2.929 
0.434 1.125 1.125 
0.267 1.585 1.585 
0.300 0.961 0.961 
0.551 1.257 1.257 
0.216 1.006 1.006 
<><><><><><><><> 
RT (mean):  1.50 
Consistency:  0.13 
Self Consistency:  1.00 
<><><><><><><><> 
End: 03-Oct-2014 10:14:44 
