<><><><><><><><> 
Begin: 01-Oct-2014 10:07:53 
0.417 1.576 1.576 
0.267 1.377 1.377 
0.451 1.061 1.061 
0.301 1.279 1.279 
0.467 2.525 2.525 
0.484 1.203 1.203 
0.501 1.125 1.125 
0.384 1.868 1.868 
0.234 1.322 1.322 
0.300 1.191 1.191 
0.566 1.213 1.213 
0.266 1.705 1.705 
0.534 1.322 1.322 
0.416 1.137 1.137 
0.600 1.301 1.301 
0.233 1.432 1.432 
0.383 1.454 1.454 
0.249 1.846 1.846 
0.584 1.924 1.924 
0.200 1.322 1.322 
0.517 1.245 1.245 
0.534 0.941 0.941 
0.551 1.092 1.092 
0.234 1.650 1.650 
0.367 1.027 1.027 
0.301 1.224 1.224 
0.517 0.962 0.962 
0.384 1.389 1.389 
0.567 0.994 0.994 
0.283 1.617 1.617 
0.301 0.930 0.930 
0.267 1.661 1.661 
0.250 1.540 1.540 
0.550 1.072 1.072 
0.434 1.136 1.136 
0.417 1.488 1.488 
0.267 1.257 1.257 
0.551 1.039 1.039 
0.450 1.278 1.278 
0.350 0.886 0.886 
0.400 1.093 1.093 
0.367 1.366 1.366 
0.234 1.541 1.541 
0.300 1.302 1.302 
0.250 1.070 1.070 
0.284 1.213 1.213 
0.300 1.606 1.606 
0.367 1.312 1.312 
0.217 1.093 1.093 
0.567 1.486 1.486 
0.584 1.278 1.278 
0.399 1.826 1.826 
0.399 1.684 1.684 
0.334 1.945 1.945 
0.566 1.465 1.465 
0.350 2.022 2.022 
0.250 1.082 1.082 
0.517 1.125 1.125 
0.351 1.093 1.093 
0.299 1.093 1.093 
0.367 1.247 1.247 
0.234 1.683 1.683 
0.250 1.541 1.541 
0.584 1.268 1.268 
0.584 0.995 0.995 
0.433 1.531 1.531 
0.234 1.245 1.245 
0.300 1.325 1.325 
0.349 1.291 1.291 
0.534 1.508 1.508 
0.200 1.104 1.104 
0.217 1.628 1.628 
0.267 1.344 1.344 
0.467 1.334 1.334 
0.501 1.290 1.290 
0.467 1.093 1.093 
0.383 1.378 1.378 
0.418 1.399 1.399 
0.317 0.962 0.962 
0.501 1.105 1.105 
0.283 1.137 1.137 
0.484 0.962 0.962 
0.283 1.343 1.343 
0.350 1.388 1.388 
0.450 1.235 1.235 
0.517 1.137 1.137 
0.234 1.388 1.388 
0.567 1.749 1.749 
0.516 0.984 0.984 
0.400 1.213 1.213 
0.384 1.170 1.170 
0.384 1.049 1.049 
0.334 1.192 1.192 
0.400 1.694 1.694 
0.399 2.425 2.425 
0.534 1.355 1.355 
0.517 1.312 1.312 
0.467 1.202 1.202 
0.350 1.071 1.071 
0.534 0.984 0.984 
0.417 1.082 1.082 
0.350 1.277 1.277 
0.584 0.885 0.885 
0.551 1.191 1.191 
0.417 0.995 0.995 
0.451 1.071 1.071 
0.434 1.661 1.661 
0.284 1.038 1.038 
0.317 1.485 1.485 
0.384 1.192 1.192 
0.300 1.016 1.016 
0.534 1.257 1.257 
0.284 1.257 1.257 
0.300 1.168 1.168 
0.267 1.038 1.038 
0.300 1.060 1.060 
0.384 1.399 1.399 
0.334 1.158 1.158 
0.567 1.005 1.005 
0.367 1.214 1.214 
0.284 0.962 0.962 
0.567 1.070 1.070 
0.601 0.994 0.994 
0.384 1.749 1.749 
0.250 1.727 1.727 
0.300 1.212 1.212 
0.367 1.279 1.279 
0.434 1.159 1.159 
0.301 1.017 1.017 
0.450 1.497 1.497 
0.484 1.191 1.191 
0.283 1.137 1.137 
0.250 1.179 1.179 
0.316 1.781 1.781 
0.334 0.984 0.984 
0.367 1.333 1.333 
0.400 2.033 2.033 
0.234 1.180 1.180 
0.301 1.311 1.311 
0.517 1.017 1.017 
0.217 1.049 1.049 
0.567 0.940 0.940 
0.501 1.104 1.104 
0.400 1.115 1.115 
0.434 1.212 1.212 
0.300 0.939 0.939 
0.384 1.269 1.269 
0.584 1.540 1.540 
0.417 0.962 0.962 
0.417 1.006 1.006 
0.300 1.551 1.551 
0.400 1.082 1.082 
0.450 1.137 1.137 
0.467 1.214 1.214 
0.367 1.061 1.061 
0.349 1.421 1.421 
0.601 1.147 1.147 
0.217 2.109 2.109 
0.551 1.486 1.486 
0.567 0.896 0.896 
0.517 1.628 1.628 
0.234 0.973 0.973 
0.300 1.017 1.017 
0.334 1.038 1.038 
0.467 1.213 1.213 
0.251 1.191 1.191 
0.484 1.158 1.158 
0.250 0.885 0.885 
0.468 1.017 1.017 
0.400 1.366 1.366 
0.517 1.170 1.170 
0.483 1.519 1.519 
0.567 1.092 1.092 
0.567 0.908 0.908 
0.334 1.563 1.563 
0.484 1.748 1.748 
0.284 1.170 1.170 
0.217 1.726 1.726 
0.500 1.356 1.356 
0.400 1.465 1.465 
0.400 1.300 1.300 
0.567 1.213 1.213 
0.450 1.060 1.060 
0.451 0.995 0.995 
0.551 1.355 1.355 
0.517 1.781 1.781 
0.434 1.388 1.388 
0.284 1.235 1.235 
0.300 1.125 1.125 
0.551 1.159 1.159 
0.217 1.093 1.093 
<><><><><><><><> 
RT (mean):  1.30 
Consistency:  0.29 
Self Consistency:  1.00 
<><><><><><><><> 
End: 01-Oct-2014 10:16:27 
