<><><><><><><><> 
Begin: 27-Sep-2014 11:10:22 
Matlab version  8.2.0.701 (R2013b) 
Psychtoolbox version  3.0.11 
Subjid: s42 Run Number: 4 
<><><><><><><><> 
Columns info in data file: 
1. left indvd 2. # right indvd  
3. response (left - 1 :: right - 2) 4. RT  
<><><><><><><><> 
Columns info in (this) info file: 
1. Stimulus start time (from trial start) 2. Stimulus off-time(from stimulus start time) 
3. RT or max response duration, if no response (from stimulus start time) 
 
1.001 3.524 3.524 
0.534 2.486 2.486 
0.567 1.347 1.347 
0.250 2.858 2.858 
0.567 2.704 2.704 
0.450 1.413 1.413 
0.234 1.238 1.238 
0.316 1.205 1.205 
0.416 3.087 3.087 
0.584 1.390 1.390 
0.584 3.569 3.569 
0.267 2.869 2.869 
0.585 1.304 1.304 
0.585 3.997 5.997 
0.400 1.423 1.423 
0.518 2.346 2.346 
0.267 1.675 1.675 
0.367 1.610 1.610 
0.567 1.917 1.917 
0.517 2.464 2.464 
0.584 3.132 3.132 
0.468 2.858 2.858 
0.217 1.599 1.599 
0.534 1.357 1.357 
0.584 1.182 1.182 
0.468 1.413 1.413 
0.501 1.544 1.544 
0.501 1.237 1.237 
0.367 2.618 2.618 
0.467 2.179 2.179 
0.266 2.540 2.540 
0.483 2.715 2.715 
0.217 2.419 2.419 
0.316 2.672 2.672 
0.217 2.026 2.026 
0.234 1.610 1.610 
0.533 1.226 1.226 
0.483 1.435 1.435 
0.334 1.983 1.983 
0.584 1.840 1.840 
0.217 3.110 3.110 
0.383 2.398 2.398 
0.350 2.365 2.365 
0.517 1.446 1.446 
0.518 1.347 1.347 
0.283 1.095 1.095 
0.401 2.759 2.759 
0.383 1.708 1.708 
0.467 1.435 1.435 
0.485 2.780 2.780 
0.500 1.029 1.029 
0.316 2.421 2.421 
0.468 1.139 1.139 
0.467 0.985 0.985 
0.266 2.574 2.574 
0.250 2.464 2.464 
0.400 3.844 3.844 
0.584 1.358 1.358 
0.333 3.998 5.998 
0.434 1.905 1.905 
0.300 1.927 1.927 
0.501 1.282 1.282 
0.300 1.161 1.161 
0.400 2.168 2.168 
0.483 1.609 1.609 
0.551 1.808 1.808 
0.583 1.325 1.325 
0.417 3.044 3.044 
0.250 1.916 1.916 
0.267 1.894 1.894 
0.300 3.998 5.999 
0.534 2.748 2.748 
0.300 1.226 1.226 
0.534 3.987 4.103 
0.301 1.194 1.194 
0.567 1.325 1.325 
0.350 1.062 1.062 
0.284 2.047 2.047 
0.300 3.996 5.998 
0.451 1.741 1.741 
0.384 1.095 1.095 
0.350 2.518 2.518 
0.534 1.292 1.292 
0.434 2.124 2.124 
0.416 1.479 1.479 
0.567 1.325 1.325 
0.317 1.490 1.490 
0.501 2.957 2.957 
0.501 2.070 2.070 
0.350 1.358 1.358 
0.434 3.986 5.987 
0.233 2.946 2.946 
0.217 2.409 2.409 
0.418 2.255 2.255 
0.517 1.204 1.204 
0.584 1.653 1.653 
0.249 1.369 1.369 
0.434 1.873 1.873 
0.383 2.004 2.004 
0.200 3.997 6.001 
0.333 1.306 1.306 
0.267 1.085 1.085 
0.518 1.260 1.260 
0.333 2.354 2.354 
