<><><><><><><><> 
Begin: 27-Sep-2014 10:53:41 
Matlab version  8.2.0.701 (R2013b) 
Psychtoolbox version  3.0.11 
Subjid: s42 Run Number: 3 
<><><><><><><><> 
Columns info in data file: 
1. left indvd 2. # right indvd  
3. response (left - 1 :: right - 2) 4. RT  
<><><><><><><><> 
Columns info in (this) info file: 
1. Stimulus start time (from trial start) 2. Stimulus off-time(from stimulus start time) 
3. RT or max response duration, if no response (from stimulus start time) 
 
1.000 2.660 2.660 
0.533 1.861 1.861 
0.567 1.752 1.752 
0.251 1.478 1.478 
0.567 1.226 1.226 
0.451 1.128 1.128 
0.234 1.533 1.533 
0.317 3.996 4.158 
0.417 1.489 1.489 
0.584 2.561 2.561 
0.584 1.741 1.741 
0.267 1.905 1.905 
0.584 1.960 1.960 
0.584 1.775 1.775 
0.401 1.828 1.828 
0.518 2.289 2.289 
0.266 2.562 2.562 
0.367 1.215 1.215 
0.567 1.532 1.532 
0.517 3.076 3.076 
0.583 1.686 1.686 
0.467 2.759 2.759 
0.218 2.552 2.552 
0.550 2.912 2.912 
0.583 1.961 1.961 
0.467 2.423 2.423 
0.502 1.478 1.478 
0.501 2.048 2.048 
0.367 2.059 2.059 
0.468 1.762 1.762 
0.268 3.974 3.974 
0.484 1.468 1.468 
0.216 1.970 1.970 
0.317 1.620 1.620 
0.217 1.883 1.883 
0.234 1.544 1.544 
0.534 1.587 1.587 
0.483 1.610 1.610 
0.334 1.719 1.719 
0.584 2.245 2.245 
0.217 2.223 2.223 
0.383 2.091 2.091 
0.350 1.565 1.565 
0.516 3.360 3.360 
0.518 1.281 1.281 
0.283 3.986 4.081 
0.400 3.286 3.286 
0.384 1.709 1.709 
0.467 1.555 1.555 
0.483 1.446 1.446 
0.500 1.796 1.796 
0.317 2.627 2.627 
0.468 3.459 3.459 
0.467 2.255 2.255 
0.267 3.996 4.016 
0.250 1.982 1.982 
0.400 2.288 2.288 
0.584 1.457 1.457 
0.334 3.996 5.997 
0.434 1.676 1.676 
0.285 1.489 1.489 
0.501 1.762 1.762 
0.300 1.511 1.511 
0.400 2.233 2.233 
0.485 1.599 1.599 
0.551 1.368 1.368 
0.585 2.200 2.200 
0.418 1.577 1.577 
0.251 2.912 2.912 
0.266 1.456 1.456 
0.300 1.937 1.937 
0.533 3.273 3.273 
0.300 1.424 1.424 
0.533 2.157 2.157 
0.300 1.479 1.479 
0.567 2.354 2.354 
0.350 2.017 2.017 
0.284 1.249 1.249 
0.300 1.096 1.096 
0.451 1.358 1.358 
0.384 2.793 2.793 
0.350 1.084 1.084 
0.533 2.048 2.048 
0.433 1.380 1.380 
0.417 1.249 1.249 
0.567 1.883 1.883 
0.317 3.307 3.307 
0.501 1.413 1.413 
0.502 1.785 1.785 
0.350 1.282 1.282 
0.434 1.347 1.347 
0.234 1.675 1.675 
0.217 1.600 1.600 
0.417 1.325 1.325 
0.517 1.128 1.128 
0.584 1.490 1.490 
0.251 1.183 1.183 
0.434 1.402 1.402 
0.384 1.260 1.260 
0.200 1.402 1.402 
0.334 3.274 3.274 
0.266 1.216 1.216 
0.517 1.238 1.238 
0.334 1.282 1.282 
