<><><><><><><><> 
Begin: 27-Sep-2014 10:41:48 
Matlab version  8.2.0.701 (R2013b) 
Psychtoolbox version  3.0.11 
Subjid: s42 Run Number: 2 
<><><><><><><><> 
Columns info in data file: 
1. left indvd 2. # right indvd  
3. response (left - 1 :: right - 2) 4. RT  
<><><><><><><><> 
Columns info in (this) info file: 
1. Stimulus start time (from trial start) 2. Stimulus off-time(from stimulus start time) 
3. RT or max response duration, if no response (from stimulus start time) 
 
1.001 3.113 3.113 
0.533 0.942 0.942 
0.567 1.489 1.489 
0.250 0.920 0.920 
0.567 0.876 0.876 
0.450 0.919 0.919 
0.249 0.996 0.996 
0.317 0.931 0.931 
0.417 1.171 1.171 
0.584 1.731 1.731 
0.584 0.964 0.964 
0.267 1.325 1.325 
0.584 1.336 1.336 
0.584 0.898 0.898 
0.400 1.817 1.817 
0.517 3.997 5.998 
0.267 2.222 2.222 
0.367 2.058 2.058 
0.567 1.533 1.533 
0.518 1.117 1.117 
0.585 1.533 1.533 
0.468 1.041 1.041 
0.217 1.938 1.938 
0.550 1.357 1.357 
0.583 0.931 0.931 
0.468 1.807 1.807 
0.501 1.347 1.347 
0.500 1.270 1.270 
0.367 1.128 1.128 
0.467 1.347 1.347 
0.267 2.003 2.003 
0.484 0.920 0.920 
0.217 1.302 1.302 
0.317 1.708 1.708 
0.217 1.139 1.139 
0.233 1.523 1.523 
0.533 1.226 1.226 
0.484 1.512 1.512 
0.334 0.832 0.832 
0.585 1.095 1.095 
0.217 1.337 1.337 
0.383 1.785 1.785 
0.350 0.930 0.930 
0.500 1.226 1.226 
0.517 1.041 1.041 
0.284 1.434 1.434 
0.401 1.303 1.303 
0.384 1.281 1.281 
0.467 1.216 1.216 
0.483 1.686 1.686 
0.501 1.919 1.919 
0.317 1.117 1.117 
0.468 1.402 1.402 
0.467 3.349 3.349 
0.266 0.909 0.909 
0.250 1.151 1.151 
0.401 0.946 0.946 
0.583 1.187 1.187 
0.334 1.030 1.030 
0.434 1.150 1.150 
0.299 1.085 1.085 
0.501 1.314 1.314 
0.301 1.446 1.446 
0.401 1.282 1.282 
0.483 1.906 1.906 
0.550 1.138 1.138 
0.584 1.281 1.281 
0.417 1.291 1.291 
0.250 2.169 2.169 
0.267 1.917 1.917 
0.300 1.139 1.139 
0.534 1.762 1.762 
0.300 1.161 1.161 
0.534 2.398 2.398 
0.300 0.931 0.931 
0.568 1.796 1.796 
0.350 2.408 2.408 
0.284 2.026 2.026 
0.300 1.205 1.205 
0.451 1.161 1.161 
0.400 2.146 2.146 
0.350 1.215 1.215 
0.534 2.463 2.463 
0.434 1.424 1.424 
0.417 1.424 1.424 
0.567 1.391 1.391 
0.318 1.391 1.391 
0.500 1.884 1.884 
0.500 1.062 1.062 
0.350 1.347 1.347 
0.434 1.018 1.018 
0.233 0.985 0.985 
0.218 1.413 1.413 
0.417 1.435 1.435 
0.517 2.518 2.518 
0.583 2.036 2.036 
0.250 1.270 1.270 
0.434 1.260 1.260 
0.384 1.785 1.785 
0.201 1.304 1.304 
0.334 1.489 1.489 
0.267 1.938 1.938 
0.518 1.292 1.292 
0.333 1.259 1.259 
