<><><><><><><><> 
Begin: 27-Sep-2014 11:45:38 
Matlab version  8.2.0.701 (R2013b) 
Psychtoolbox version  3.0.11 
Subjid: s42 Run Number: 6 
<><><><><><><><> 
Columns info in data file: 
1. left indvd 2. # right indvd  
3. response (left - 1 :: right - 2) 4. RT  
<><><><><><><><> 
Columns info in (this) info file: 
1. Stimulus start time (from trial start) 2. Stimulus off-time(from stimulus start time) 
3. RT or max response duration, if no response (from stimulus start time) 
 
1.001 3.873 3.873 
0.533 1.654 1.654 
0.568 2.387 2.387 
0.250 2.168 2.168 
0.568 2.168 2.168 
0.450 3.547 3.547 
0.234 2.311 2.311 
0.318 1.084 1.084 
0.423 1.971 1.971 
0.583 1.412 1.412 
0.583 1.741 1.741 
0.266 1.325 1.325 
0.584 1.226 1.226 
0.584 1.741 1.741 
0.400 1.840 1.840 
0.517 1.555 1.555 
0.267 1.161 1.161 
0.367 1.729 1.729 
0.567 1.424 1.424 
0.517 3.999 5.997 
0.584 1.664 1.664 
0.467 1.664 1.664 
0.217 0.941 0.941 
0.550 1.413 1.413 
0.584 1.970 1.970 
0.467 1.161 1.161 
0.500 1.511 1.511 
0.500 1.260 1.260 
0.367 1.412 1.412 
0.467 1.018 1.018 
0.266 1.181 1.181 
0.483 1.357 1.357 
0.216 3.995 4.026 
0.317 0.832 0.832 
0.217 1.030 1.030 
0.249 1.149 1.149 
0.534 1.380 1.380 
0.484 2.058 2.058 
0.334 1.062 1.062 
0.584 1.851 1.851 
0.216 1.194 1.194 
0.384 1.127 1.127 
0.350 2.573 2.573 
0.501 1.664 1.664 
0.517 0.996 0.996 
0.283 1.510 1.510 
0.400 2.365 2.365 
0.384 1.315 1.315 
0.467 1.456 1.456 
0.484 1.018 1.018 
0.500 1.138 1.138 
0.317 1.347 1.347 
0.467 1.697 1.697 
0.467 1.018 1.018 
0.267 2.869 2.869 
0.250 1.248 1.248 
0.400 2.474 2.474 
0.584 1.083 1.083 
0.335 1.927 1.927 
0.434 1.094 1.094 
0.300 1.128 1.128 
0.500 1.259 1.259 
0.300 1.117 1.117 
0.400 1.369 1.369 
0.485 0.985 0.985 
0.552 1.467 1.467 
0.584 1.117 1.117 
0.417 1.094 1.094 
0.250 1.916 1.916 
0.266 2.299 2.299 
0.300 1.063 1.063 
0.533 1.106 1.106 
0.300 1.347 1.347 
0.534 1.883 1.883 
0.300 1.369 1.369 
0.567 1.073 1.073 
0.350 1.073 1.073 
0.283 1.128 1.128 
0.301 1.084 1.084 
0.451 1.106 1.106 
0.385 2.683 2.683 
0.350 1.643 1.643 
0.534 1.642 1.642 
0.434 2.530 2.530 
0.417 1.751 1.751 
0.567 1.271 1.271 
0.317 0.876 0.876 
0.500 1.138 1.138 
0.501 2.475 2.475 
0.350 1.029 1.029 
0.434 1.468 1.468 
0.234 1.292 1.292 
0.217 1.873 1.873 
0.417 2.069 2.069 
0.517 1.040 1.040 
0.582 2.069 2.069 
0.250 1.260 1.260 
0.433 2.135 2.135 
0.384 1.719 1.719 
0.201 1.423 1.423 
0.334 3.999 5.997 
0.268 2.003 2.003 
0.517 3.109 3.109 
0.333 3.986 5.994 
