<><><><><><><><> 
Begin: 27-Sep-2014 10:32:12 
Matlab version  8.2.0.701 (R2013b) 
Psychtoolbox version  3.0.11 
Subjid: s42 Run Number: 1 
<><><><><><><><> 
Columns info in data file: 
1. left indvd 2. # right indvd  
3. response (left - 1 :: right - 2) 4. RT  
<><><><><><><><> 
Columns info in (this) info file: 
1. Stimulus start time (from trial start) 2. Stimulus off-time(from stimulus start time) 
3. RT or max response duration, if no response (from stimulus start time) 
 
1.004 3.795 3.795 
0.532 1.203 1.203 
0.567 1.433 1.433 
0.250 2.494 2.494 
0.567 1.794 1.794 
0.451 2.046 2.046 
0.249 1.585 1.585 
0.316 1.675 1.675 
0.417 2.145 2.145 
0.584 1.565 1.565 
0.584 2.385 2.385 
0.268 1.849 1.849 
0.584 1.629 1.629 
0.585 1.455 1.455 
0.399 1.500 1.500 
0.517 1.356 1.356 
0.267 1.422 1.422 
0.367 1.685 1.685 
0.567 1.313 1.313 
0.517 3.994 5.998 
0.584 1.531 1.531 
0.467 1.182 1.182 
0.218 1.281 1.281 
0.534 1.302 1.302 
0.584 1.116 1.116 
0.467 1.192 1.192 
0.500 1.401 1.401 
0.500 1.969 1.969 
0.366 1.608 1.608 
0.467 1.400 1.400 
0.267 1.783 1.783 
0.485 1.181 1.181 
0.217 1.423 1.423 
0.318 1.532 1.532 
0.217 1.105 1.105 
0.234 1.138 1.138 
0.534 1.280 1.280 
0.483 1.881 1.881 
0.334 1.236 1.236 
0.584 0.854 0.854 
0.217 1.389 1.389 
0.384 1.565 1.565 
0.350 2.144 2.144 
0.516 1.740 1.740 
0.517 1.674 1.674 
0.283 1.159 1.159 
0.400 1.510 1.510 
0.384 1.203 1.203 
0.467 2.145 2.145 
0.484 1.685 1.685 
0.500 2.100 2.100 
0.316 1.324 1.324 
0.468 1.127 1.127 
0.467 1.303 1.303 
0.267 1.095 1.095 
0.250 2.045 2.045 
0.401 1.160 1.160 
0.583 0.985 0.985 
0.334 1.181 1.181 
0.434 1.882 1.882 
0.283 1.181 1.181 
0.501 1.192 1.192 
0.299 1.214 1.214 
0.400 1.050 1.050 
0.484 0.996 0.996 
0.567 0.997 0.997 
0.584 0.995 0.995 
0.416 1.127 1.127 
0.250 1.828 1.828 
0.267 1.203 1.203 
0.299 2.154 2.154 
0.534 1.750 1.750 
0.299 1.563 1.563 
0.534 1.817 1.817 
0.300 1.597 1.597 
0.567 1.039 1.039 
0.350 1.269 1.269 
0.284 1.421 1.421 
0.300 1.477 1.477 
0.451 1.204 1.204 
0.384 1.257 1.257 
0.350 1.072 1.072 
0.534 1.804 1.804 
0.434 1.039 1.039 
0.417 1.411 1.411 
0.568 1.302 1.302 
0.317 1.148 1.148 
0.500 1.105 1.105 
0.500 1.651 1.651 
0.351 1.325 1.325 
0.433 1.641 1.641 
0.234 1.192 1.192 
0.216 1.762 1.762 
0.417 1.620 1.620 
0.517 1.170 1.170 
0.584 1.313 1.313 
0.250 0.919 0.919 
0.434 1.991 1.991 
0.384 0.930 0.930 
0.201 0.788 0.788 
0.334 1.389 1.389 
0.267 1.914 1.914 
0.517 1.498 1.498 
0.334 0.974 0.974 
