<><><><><><><><> 
Begin: 12-Nov-2014 14:05:58 
0.416 2.536 2.536 
0.267 2.120 2.120 
0.450 2.185 2.185 
0.301 1.333 1.333 
0.466 1.803 1.803 
0.483 1.071 1.071 
0.500 2.416 2.416 
0.384 1.300 1.300 
0.234 1.060 1.060 
0.300 1.246 1.246 
0.567 1.202 1.202 
0.266 1.693 1.693 
0.534 1.049 1.049 
0.417 1.212 1.212 
0.601 1.267 1.267 
0.234 1.606 1.606 
0.384 2.992 2.992 
0.250 2.918 2.918 
0.584 1.432 1.432 
0.200 1.824 1.824 
0.517 2.349 2.349 
0.534 1.465 1.465 
0.550 2.065 2.065 
0.234 1.913 1.913 
0.367 2.109 2.109 
0.300 1.792 1.792 
0.517 1.038 1.038 
0.384 1.519 1.519 
0.567 1.224 1.224 
0.284 1.605 1.605 
0.300 2.885 2.885 
0.267 1.268 1.268 
0.250 1.180 1.180 
0.551 2.109 2.109 
0.434 2.426 2.426 
0.417 2.677 2.677 
0.266 1.257 1.257 
0.551 1.169 1.169 
0.450 1.453 1.453 
0.350 2.492 2.492 
0.401 1.387 1.387 
0.367 1.661 1.661 
0.234 1.323 1.323 
0.300 2.787 2.787 
0.250 1.311 1.311 
0.284 2.187 2.187 
0.300 1.771 1.771 
0.367 1.300 1.300 
0.216 1.650 1.650 
0.567 3.562 3.562 
0.584 1.978 1.978 
0.400 1.551 1.551 
0.400 1.836 1.836 
0.334 1.682 1.682 
0.567 1.115 1.115 
0.349 1.475 1.475 
0.250 1.082 1.082 
0.516 1.072 1.072 
0.366 1.629 1.629 
0.300 2.219 2.219 
0.367 1.126 1.126 
0.249 1.955 1.955 
0.250 1.759 1.759 
0.584 1.857 1.857 
0.585 3.682 3.682 
0.434 1.289 1.289 
0.234 2.066 2.066 
0.300 3.102 3.102 
0.350 1.475 1.475 
0.534 2.939 2.939 
0.201 2.240 2.240 
0.216 2.470 2.470 
0.266 3.211 3.211 
0.467 1.814 1.814 
0.501 1.256 1.256 
0.467 1.879 1.879 
0.384 2.611 2.611 
0.417 1.760 1.760 
0.317 2.349 2.349 
0.500 2.720 2.720 
0.283 2.228 2.228 
0.484 3.102 3.102 
0.284 1.497 1.497 
0.350 1.651 1.651 
0.451 3.158 3.158 
0.517 1.641 1.641 
0.234 1.607 1.607 
0.567 1.540 1.540 
0.517 2.229 2.229 
0.400 1.967 1.967 
0.384 2.032 2.032 
0.384 2.491 2.491 
0.334 1.125 1.125 
0.400 1.911 1.911 
0.401 2.317 2.317 
0.534 1.727 1.727 
0.517 1.454 1.454 
0.467 1.212 1.212 
0.350 1.563 1.563 
0.534 3.594 3.594 
0.417 1.661 1.661 
0.350 1.946 1.946 
0.584 1.006 1.006 
0.551 3.038 3.038 
0.417 0.896 0.896 
0.451 3.179 3.179 
0.434 2.066 2.066 
0.283 1.410 1.410 
0.318 1.726 1.726 
0.384 2.272 2.272 
0.300 2.448 2.448 
0.534 1.594 1.594 
0.284 1.508 1.508 
0.301 2.163 2.163 
0.267 1.595 1.595 
0.300 2.949 2.949 
0.383 2.644 2.644 
0.334 1.791 1.791 
0.567 1.039 1.039 
0.367 1.836 1.836 
0.284 1.541 1.541 
0.567 1.388 1.388 
0.600 1.474 1.474 
0.383 1.846 1.846 
0.250 1.540 1.540 
0.300 1.639 1.639 
0.366 1.278 1.278 
0.434 1.345 1.345 
0.300 1.344 1.344 
0.450 1.934 1.934 
0.484 3.049 3.049 
0.283 2.304 2.304 
0.250 1.551 1.551 
0.317 1.432 1.432 
0.333 1.856 1.856 
0.367 1.225 1.225 
0.400 1.092 1.092 
0.234 1.682 1.682 
0.300 1.355 1.355 
0.517 1.835 1.835 
0.217 3.093 3.093 
0.567 1.453 1.453 
0.501 2.054 2.054 
0.400 1.082 1.082 
0.433 2.306 2.306 
0.300 2.196 2.196 
0.384 1.202 1.202 
0.584 0.852 0.852 
0.418 3.802 3.802 
0.416 1.268 1.268 
0.300 2.873 2.873 
0.400 1.059 1.059 
0.451 1.311 1.311 
0.467 1.672 1.672 
0.367 1.401 1.401 
0.350 3.979 3.979 
0.600 3.169 3.169 
0.217 1.202 1.202 
0.551 1.956 1.956 
0.567 0.919 0.919 
0.517 2.382 2.382 
0.234 1.016 1.016 
0.300 1.017 1.017 
0.334 2.042 2.042 
0.468 1.704 1.704 
0.249 2.053 2.053 
0.484 1.147 1.147 
0.250 1.793 1.793 
0.466 1.431 1.431 
0.402 2.240 2.240 
0.517 3.365 3.365 
0.484 1.639 1.639 
0.568 1.792 1.792 
0.567 1.912 1.912 
0.334 2.241 2.241 
0.483 3.836 3.836 
0.284 1.400 1.400 
0.217 1.705 1.705 
0.501 1.836 1.836 
0.400 2.010 2.010 
0.400 1.924 1.924 
0.567 2.274 2.274 
0.450 1.398 1.398 
0.450 2.186 2.186 
0.550 1.497 1.497 
0.517 1.650 1.650 
0.434 1.693 1.693 
0.267 4.008 4.174 
0.300 2.437 2.437 
0.551 2.490 2.490 
0.217 1.530 1.530 
<><><><><><><><> 
RT (mean):  1.86 
Consistency:  0.17 
Self Consistency:  1.00 
<><><><><><><><> 
End: 12-Nov-2014 14:17:18 
