<><><><><><><><> 
Begin: 12-Nov-2014 14:34:27 
0.417 1.685 1.685 
0.267 1.619 1.619 
0.450 1.389 1.389 
0.301 0.886 0.886 
0.467 1.520 1.520 
0.484 1.411 1.411 
0.501 1.619 1.619 
0.384 1.148 1.148 
0.233 1.575 1.575 
0.300 1.914 1.914 
0.567 2.188 2.188 
0.267 2.012 2.012 
0.534 1.729 1.729 
0.418 1.181 1.181 
0.601 1.280 1.280 
0.234 1.487 1.487 
0.384 1.860 1.860 
0.250 1.543 1.543 
0.584 1.149 1.149 
0.201 2.636 2.636 
0.517 1.312 1.312 
0.534 1.302 1.302 
0.551 1.137 1.137 
0.234 0.765 0.765 
0.367 1.586 1.586 
0.301 1.083 1.083 
0.517 1.443 1.443 
0.384 3.990 5.985 
0.567 1.345 1.345 
0.284 2.012 2.012 
0.300 1.816 1.816 
0.267 1.084 1.084 
0.250 0.777 0.777 
0.551 1.149 1.149 
0.434 1.139 1.139 
0.417 1.095 1.095 
0.267 1.138 1.138 
0.551 0.973 0.973 
0.451 1.028 1.028 
0.350 1.061 1.061 
0.401 1.149 1.149 
0.366 1.138 1.138 
0.234 1.619 1.619 
0.300 1.586 1.586 
0.251 1.083 1.083 
0.284 1.455 1.455 
0.301 1.641 1.641 
0.368 1.805 1.805 
0.216 1.235 1.235 
0.567 1.958 1.958 
0.583 1.663 1.663 
0.400 1.279 1.279 
0.400 1.007 1.007 
0.334 1.640 1.640 
0.567 1.630 1.630 
0.350 1.346 1.346 
0.250 1.225 1.225 
0.518 0.810 0.810 
0.350 1.510 1.510 
0.301 1.051 1.051 
0.368 1.849 1.849 
0.233 1.247 1.247 
0.250 1.739 1.739 
0.583 2.145 2.145 
0.585 1.422 1.422 
0.434 2.210 2.210 
0.233 0.908 0.908 
0.300 1.150 1.150 
0.350 3.172 3.172 
0.533 1.434 1.434 
0.200 1.882 1.882 
0.217 1.050 1.050 
0.284 1.400 1.400 
0.468 1.171 1.171 
0.501 1.192 1.192 
0.467 1.346 1.346 
0.384 1.652 1.652 
0.418 1.445 1.445 
0.317 3.031 3.031 
0.501 3.283 3.283 
0.284 1.039 1.039 
0.483 1.750 1.750 
0.284 1.401 1.401 
0.351 0.897 0.897 
0.450 1.390 1.390 
0.517 2.637 2.637 
0.235 1.454 1.454 
0.567 1.062 1.062 
0.517 1.203 1.203 
0.401 1.028 1.028 
0.384 1.214 1.214 
0.384 0.985 0.985 
0.333 1.258 1.258 
0.400 1.937 1.937 
0.400 0.973 0.973 
0.534 1.247 1.247 
0.517 1.236 1.236 
0.466 1.236 1.236 
0.350 0.853 0.853 
0.533 0.964 0.964 
0.417 1.762 1.762 
0.350 1.072 1.072 
0.584 1.706 1.706 
0.551 1.225 1.225 
0.417 1.258 1.258 
0.451 1.116 1.116 
0.434 1.050 1.050 
0.283 1.237 1.237 
0.318 1.171 1.171 
0.383 1.007 1.007 
0.300 1.019 1.019 
0.534 1.697 1.697 
0.284 1.718 1.718 
0.300 1.664 1.664 
0.267 1.291 1.291 
0.300 1.291 1.291 
0.384 0.930 0.930 
0.333 1.017 1.017 
0.567 0.733 0.733 
0.384 1.127 1.127 
0.283 1.368 1.368 
0.566 2.440 2.440 
0.600 1.797 1.797 
0.383 2.450 2.450 
0.249 2.319 2.319 
0.300 1.608 1.608 
0.367 2.089 2.089 
0.433 1.433 1.433 
0.300 1.258 1.258 
0.450 1.083 1.083 
0.484 1.827 1.827 
0.285 1.062 1.062 
0.251 1.225 1.225 
0.317 2.451 2.451 
0.334 2.756 2.756 
0.367 2.932 2.932 
0.400 1.861 1.861 
0.234 1.116 1.116 
0.300 2.953 2.953 
0.518 1.543 1.543 
0.217 0.941 0.941 
0.567 1.050 1.050 
0.501 1.641 1.641 
0.400 1.619 1.619 
0.433 1.301 1.301 
0.300 1.510 1.510 
0.384 1.344 1.344 
0.585 1.861 1.861 
0.418 0.952 0.952 
0.417 0.754 0.754 
0.301 0.984 0.984 
0.401 1.051 1.051 
0.451 1.280 1.280 
0.466 0.996 0.996 
0.367 1.334 1.334 
0.351 1.017 1.017 
0.601 1.248 1.248 
0.216 1.236 1.236 
0.551 1.181 1.181 
0.567 0.855 0.855 
0.517 1.566 1.566 
0.250 1.127 1.127 
0.300 1.149 1.149 
0.333 1.926 1.926 
0.467 2.253 2.253 
0.250 1.171 1.171 
0.484 1.358 1.358 
0.250 2.056 2.056 
0.467 1.848 1.848 
0.400 1.390 1.390 
0.518 1.608 1.608 
0.484 1.913 1.913 
0.567 1.017 1.017 
0.566 0.864 0.864 
0.334 1.662 1.662 
0.484 2.363 2.363 
0.284 1.948 1.948 
0.217 1.258 1.258 
0.500 0.853 0.853 
0.400 1.553 1.553 
0.400 1.400 1.400 
0.567 1.269 1.269 
0.450 0.875 0.875 
0.450 1.707 1.707 
0.551 1.454 1.454 
0.533 1.171 1.171 
0.433 0.963 0.963 
0.284 1.487 1.487 
0.300 1.520 1.520 
0.550 1.105 1.105 
0.217 1.061 1.061 
<><><><><><><><> 
RT (mean):  1.47 
Consistency:  -0.09 
Self Consistency:  0.71 
<><><><><><><><> 
End: 12-Nov-2014 14:43:51 
