<><><><><><><><> 
Begin: 06-Oct-2014 08:37:20 
0.418 2.593 2.593 
0.267 3.053 3.053 
0.450 1.159 1.159 
0.301 1.992 1.992 
0.467 3.991 4.486 
0.483 3.993 4.584 
0.500 2.658 2.658 
0.384 1.531 1.531 
0.234 1.652 1.652 
0.300 1.508 1.508 
0.568 1.531 1.531 
0.267 1.815 1.815 
0.534 2.800 2.800 
0.417 1.651 1.651 
0.601 3.292 3.292 
0.234 3.993 4.234 
0.383 1.291 1.291 
0.250 1.204 1.204 
0.584 1.018 1.018 
0.201 1.302 1.302 
0.517 2.811 2.811 
0.534 1.542 1.542 
0.552 0.799 0.799 
0.234 1.214 1.214 
0.367 1.860 1.860 
0.300 1.696 1.696 
0.518 4.003 4.382 
0.383 1.214 1.214 
0.567 1.433 1.433 
0.267 4.002 4.432 
0.301 2.888 2.888 
0.267 1.126 1.126 
0.250 1.521 1.521 
0.550 3.137 3.137 
0.434 1.554 1.554 
0.417 1.039 1.039 
0.267 1.477 1.477 
0.550 1.630 1.630 
0.450 3.621 3.621 
0.350 1.236 1.236 
0.401 1.083 1.083 
0.367 1.739 1.739 
0.234 2.002 2.002 
0.300 3.805 3.805 
0.250 1.969 1.969 
0.283 2.341 2.341 
0.300 1.313 1.313 
0.368 1.575 1.575 
0.217 3.458 3.458 
0.568 0.679 0.679 
0.584 0.722 0.722 
0.400 2.406 2.406 
0.400 1.433 1.433 
0.333 2.889 2.889 
0.567 1.784 1.784 
0.351 1.444 1.444 
0.250 2.351 2.351 
0.517 1.663 1.663 
0.366 2.593 2.593 
0.301 3.707 3.707 
0.366 1.083 1.083 
0.234 0.886 0.886 
0.249 1.302 1.302 
0.584 0.930 0.930 
0.584 3.228 3.228 
0.433 2.417 2.417 
0.233 2.286 2.286 
0.300 2.746 2.746 
0.350 2.942 2.942 
0.533 0.908 0.908 
0.216 1.171 1.171 
0.216 1.225 1.225 
0.267 1.827 1.827 
0.467 1.543 1.543 
0.501 1.116 1.116 
0.467 0.963 0.963 
0.383 0.765 0.765 
0.418 1.423 1.423 
0.317 3.074 3.074 
0.501 1.302 1.302 
0.284 3.992 4.332 
0.483 3.566 3.566 
0.283 1.446 1.446 
0.350 0.908 0.908 
0.450 2.099 2.099 
0.517 3.991 4.376 
0.233 2.264 2.264 
0.568 1.466 1.466 
0.517 1.990 1.990 
0.401 1.455 1.455 
0.383 0.809 0.809 
0.384 2.910 2.910 
0.318 2.174 2.174 
0.400 1.313 1.313 
0.401 1.859 1.859 
0.533 1.444 1.444 
0.518 2.418 2.418 
0.467 3.991 4.825 
0.350 1.794 1.794 
0.533 3.020 3.020 
0.418 1.859 1.859 
0.349 3.455 3.455 
0.584 3.916 3.916 
0.551 1.881 1.881 
0.418 3.456 3.456 
0.451 1.323 1.323 
0.433 2.112 2.112 
0.284 2.067 2.067 
0.318 1.476 1.476 
0.383 1.619 1.619 
0.300 1.543 1.543 
0.534 1.050 1.050 
0.284 1.750 1.750 
0.300 1.586 1.586 
0.267 1.301 1.301 
0.300 3.392 3.392 
0.383 3.860 3.860 
0.334 2.286 2.286 
0.568 2.253 2.253 
0.383 0.886 0.886 
0.283 2.395 2.395 
0.567 1.444 1.444 
0.601 2.516 2.516 
0.384 2.133 2.133 
0.250 1.313 1.313 
0.301 0.996 0.996 
0.368 2.002 2.002 
0.433 3.577 3.577 
0.300 1.871 1.871 
0.449 3.292 3.292 
0.484 1.586 1.586 
0.285 2.800 2.800 
0.251 1.411 1.411 
0.318 0.963 0.963 
0.335 2.068 2.068 
0.368 1.696 1.696 
0.400 1.072 1.072 
0.234 1.182 1.182 
0.301 1.017 1.017 
0.517 0.995 0.995 
0.216 0.996 0.996 
0.567 1.214 1.214 
0.501 0.886 0.886 
0.400 3.992 4.387 
0.434 0.973 0.973 
0.300 1.334 1.334 
0.383 1.761 1.761 
0.584 1.902 1.902 
0.418 4.003 4.163 
0.417 1.433 1.433 
0.300 2.474 2.474 
0.401 0.854 0.854 
0.450 0.897 0.897 
0.467 2.341 2.341 
0.367 0.667 0.667 
0.351 2.222 2.222 
0.602 1.029 1.029 
0.216 1.324 1.324 
0.550 1.248 1.248 
0.567 1.629 1.629 
0.517 0.821 0.821 
0.250 1.171 1.171 
0.301 3.347 3.347 
0.334 2.243 2.243 
0.468 1.312 1.312 
0.250 2.570 2.570 
0.484 0.700 0.700 
0.251 1.052 1.052 
0.467 1.290 1.290 
0.401 0.833 0.833 
0.518 1.488 1.488 
0.483 0.810 0.810 
0.567 0.951 0.951 
0.567 1.640 1.640 
0.334 1.281 1.281 
0.484 0.821 0.821 
0.283 1.040 1.040 
0.217 1.335 1.335 
0.501 3.992 4.826 
0.400 0.876 0.876 
0.399 1.871 1.871 
0.568 1.828 1.828 
0.451 1.302 1.302 
0.450 1.499 1.499 
0.551 3.774 3.774 
0.533 1.356 1.356 
0.435 0.985 0.985 
0.284 1.498 1.498 
0.301 1.697 1.697 
0.551 3.500 3.500 
0.217 1.488 1.488 
<><><><><><><><> 
RT (mean):  1.89 
Consistency:  0.13 
Self Consistency:  0.79 
<><><><><><><><> 
End: 06-Oct-2014 08:48:50 
