0,118,2,6,0.5952
0,40,1,2,0.62371
0,26,1,2,0.54739
1,15,1,2,0.9739
0,76,2,6,0.79925
1,45,1,2,0.49246
1,28,1,3,1.0613
0,94,2,6,0.85334
0,19,1,2,0.74447
1,2,1,2,0.4923
0,27,1,2,0.50313
0,34,1,2,0.49231
1,101,2,6,0.58013
1,117,2,6,0.99622
1,4,1,2,0.99565
1,21,1,1,0.86519
0,6,1,1,0.93015
0,20,1,1,0.48143
1,42,1,1,0.61293
1,79,2,6,0.73336
1,37,1,1,0.55785
1,22,1,3,1.2029
0,88,2,6,1.3017
0,103,2,7,0.87506
0,47,1,1,0.70039
1,32,1,2,1.1274
0,89,2,4,1.6734
1,100,2,4,0.96359
0,96,2,6,1.0516
0,114,2,6,0.76658
0,101,2,5,1.8931
0,120,2,6,0.9952
1,75,2,7,0.65632
1,80,2,7,0.50391
1,110,2,6,0.73285
0,57,1,2,0.9736
0,34,1,1,0.73299
0,91,2,5,1.1163
0,70,2,7,0.90881
0,46,1,1,0.53598
1,85,2,7,0.54724
0,21,1,1,0.54711
1,13,1,1,0.84208
1,92,2,7,0.72197
0,107,2,7,0.54729
0,60,1,7,0.5583
0,108,2,7,0.52549
0,71,2,7,0.59141
1,99,2,4,1.3133
0,120,2,5,1.1047
1,62,2,7,0.98506
0,74,2,6,0.77758
1,16,1,2,1.1161
1,83,2,6,0.67832
0,43,1,1,0.62388
1,14,1,1,0.63516
1,115,2,7,0.51458
1,39,1,1,0.50332
0,14,1,1,0.59085
1,54,1,1,0.44889
0,38,1,1,0.43826
1,65,2,6,0.49224
0,80,2,1,0.50364
1,64,2,7,0.60216
0,3,1,1,0.78785
0,95,2,1,1.0287
0,71,2,6,1.5639
0,63,2,6,0.60231
1,109,2,5,1.04
0,98,2,5,1.2035
0,20,1,3,1.3019
1,79,2,5,0.54685
0,67,2,5,0.79845
1,36,1,3,0.99529
0,82,2,6,1.291
0,84,2,5,0.61333
0,51,1,1,0.66758
1,87,2,6,0.67836
0,111,2,6,0.5793
0,60,1,1,0.80927
0,70,2,6,0.56874
1,64,2,7,0.94094
0,96,2,7,0.6343
0,113,2,4,1.2686
1,114,2,6,0.86393
1,69,2,4,1.149
0,16,1,2,1.3464
1,39,1,2,0.4823
0,90,2,4,1.2814
1,118,2,6,0.92001
1,23,1,2,0.66809
1,105,2,6,0.65655
0,113,2,6,1.6637
1,75,2,7,1.0725
0,94,2,7,0.722
0,25,1,2,0.87505
0,18,1,1,0.77621
1,86,2,6,1.4112
1,93,2,7,0.63437
0,5,1,1,0.75466
1,41,1,2,0.79911
1,58,1,2,0.62406
1,97,2,4,1.8396
1,68,2,6,1.4549
0,90,2,4,0.95205
1,17,1,3,1.2147
1,33,1,2,0.86429
1,87,2,4,1.2913
1,7,1,2,0.96251
1,33,1,1,0.832
0,24,1,5,1.3455
1,62,2,5,0.59028
1,103,2,5,0.83149
1,102,2,7,0.66713
0,77,2,7,0.78767
1,8,1,1,0.57978
0,6,1,1,0.82025
0,26,1,7,0.54665
1,1,1,1,1.3566
0,105,2,7,0.75489
0,107,2,7,0.76624
0,111,2,7,0.52519
0,29,1,3,1.2483
0,52,1,4,1.4553
1,91,2,7,0.76618
1,44,1,1,0.63414
1,30,1,2,0.88645
1,8,1,2,0.80945
0,116,2,6,0.84223
1,112,2,5,1.1814
0,42,1,3,0.77675
0,10,1,2,0.85366
0,61,2,5,0.51435
1,7,1,3,0.63506
0,53,1,1,1.0395
1,25,1,4,0.98448
1,18,1,3,0.87579
0,19,1,2,0.86416
1,83,2,6,0.96209
1,85,2,6,0.44898
0,93,2,6,0.42677
0,44,1,1,0.63415
0,55,1,1,0.90833
1,38,1,6,0.53625
1,56,1,1,0.64541
1,2,1,1,0.75487
1,32,1,1,0.74501
0,98,2,7,0.88673
1,72,2,7,0.78808
1,68,2,7,0.77663
1,92,2,6,0.88617
1,66,2,6,0.86494
1,17,1,6,0.51436
1,23,1,4,1.0507
1,22,1,4,0.76618
1,35,1,2,1.0074
1,116,2,4,0.89774
0,45,1,1,0.79871
0,56,1,1,0.51472
0,119,2,4,0.87548
1,57,1,1,0.77726
1,59,1,3,1.2472
1,63,2,6,0.96287
1,36,1,2,0.90755
0,10,1,2,1.259
0,86,2,6,1.0612
1,50,1,1,0.72197
0,31,1,1,0.60175
0,99,2,6,0.83162
1,11,1,7,0.98441
0,109,2,7,0.98449
0,53,1,1,1.0507
0,48,1,1,1.0397
0,89,2,5,0.92997
1,77,2,6,0.63462
0,4,1,1,0.99583
1,81,2,6,0.83206
0,49,1,4,1.248
0,27,1,3,1.1049
0,117,2,5,1.0498
1,35,1,1,0.96254
1,13,1,1,0.55862
0,110,2,7,1.0939
0,78,2,7,0.6564
1,55,1,1,0.56899
1,12,1,1,0.5799
0,69,2,7,0.75439
0,59,1,3,1.0939
1,104,2,7,1.1054
0,81,2,7,0.51501
0,73,2,7,0.52485
0,48,1,1,0.56881
1,95,2,6,1.9141
0,5,1,1,0.94053
0,76,2,7,0.65676
0,9,1,1,0.59067
0,37,1,1,0.60216
0,66,2,7,0.45971
1,30,1,1,1.072
1,47,1,1,0.75488
1,104,2,7,0.61284
1,102,2,7,0.76672
0,24,1,3,1.0064
0,11,1,3,0.55834
1,3,1,3,0.84431
1,58,1,3,0.75614
1,51,1,2,0.6353
1,108,2,5,1.2263
0,112,2,6,1.1379
1,43,1,2,1.7737
1,41,1,1,0.70003
0,52,1,1,0.68954
0,115,2,6,1.0178
0,12,1,1,0.8425
1,1,1,1,0.69977
1,72,2,7,0.5258
0,49,1,1,0.55813
0,97,2,7,0.58053
0,15,1,1,0.51491
1,84,2,7,0.6783
0,82,2,5,1.312
0,9,1,1,0.94143
1,73,2,7,0.7657
0,31,1,1,0.62408
1,28,1,1,0.5146
1,50,1,1,0.55772
0,40,1,1,0.43801
