<><><><><><><><> 
Begin: 01-Oct-2014 08:47:21 
0.418 1.029 1.029 
0.267 1.259 1.259 
0.450 1.641 1.641 
0.300 1.467 1.467 
0.468 1.762 1.762 
0.483 1.127 1.127 
0.501 1.970 1.970 
0.383 2.931 2.931 
0.234 2.659 2.659 
0.300 2.265 2.265 
0.568 1.608 1.608 
0.267 2.015 2.015 
0.533 1.215 1.215 
0.417 2.001 2.001 
0.601 1.949 1.949 
0.234 2.046 2.046 
0.384 1.619 1.619 
0.251 1.138 1.138 
0.583 2.418 2.418 
0.201 1.991 1.991 
0.517 1.959 1.959 
0.534 2.166 2.166 
0.552 1.750 1.750 
0.233 1.324 1.324 
0.367 1.763 1.763 
0.301 1.248 1.248 
0.517 1.193 1.193 
0.367 1.532 1.532 
0.567 1.532 1.532 
0.267 1.739 1.739 
0.316 1.828 1.828 
0.267 1.160 1.160 
0.250 1.697 1.697 
0.551 1.270 1.270 
0.434 1.696 1.696 
0.417 1.335 1.335 
0.266 1.762 1.762 
0.550 1.521 1.521 
0.450 1.816 1.816 
0.350 1.204 1.204 
0.401 1.138 1.138 
0.368 2.429 2.429 
0.233 1.204 1.204 
0.301 1.302 1.302 
0.250 1.248 1.248 
0.283 2.045 2.045 
0.301 1.971 1.971 
0.367 1.948 1.948 
0.218 1.401 1.401 
0.567 2.693 2.693 
0.583 1.806 1.806 
0.401 1.369 1.369 
0.400 1.915 1.915 
0.333 2.101 2.101 
0.568 2.101 2.101 
0.351 1.040 1.040 
0.251 2.090 2.090 
0.517 1.948 1.948 
0.350 1.477 1.477 
0.301 1.674 1.674 
0.368 2.124 2.124 
0.235 2.659 2.659 
0.250 2.955 2.955 
0.583 1.805 1.805 
0.584 1.685 1.685 
0.433 1.456 1.456 
0.234 1.926 1.926 
0.299 1.763 1.763 
0.350 2.332 2.332 
0.534 2.779 2.779 
0.216 2.079 2.079 
0.216 1.237 1.237 
0.267 2.145 2.145 
0.467 1.466 1.466 
0.500 1.620 1.620 
0.467 1.541 1.541 
0.384 1.982 1.982 
0.417 2.265 2.265 
0.318 2.091 2.091 
0.500 0.864 0.864 
0.283 2.166 2.166 
0.483 2.419 2.419 
0.283 1.105 1.105 
0.350 1.335 1.335 
0.450 2.078 2.078 
0.518 1.378 1.378 
0.234 1.870 1.870 
0.567 1.280 1.280 
0.517 2.965 2.965 
0.401 1.718 1.718 
0.383 1.291 1.291 
0.384 1.181 1.181 
0.317 1.347 1.347 
0.400 2.145 2.145 
0.400 1.171 1.171 
0.533 1.467 1.467 
0.517 2.024 2.024 
0.466 1.510 1.510 
0.350 1.663 1.663 
0.534 1.882 1.882 
0.417 2.637 2.637 
0.350 2.572 2.572 
0.584 2.331 2.331 
0.551 1.719 1.719 
0.417 1.521 1.521 
0.451 1.630 1.630 
0.434 1.292 1.292 
0.284 1.466 1.466 
0.318 0.963 0.963 
0.385 2.648 2.648 
0.300 2.036 2.036 
0.535 1.816 1.816 
0.284 1.378 1.378 
0.300 2.386 2.386 
0.267 1.762 1.762 
0.300 2.200 2.200 
0.384 1.160 1.160 
0.334 2.966 2.966 
0.567 1.893 1.893 
0.368 1.478 1.478 
0.283 1.347 1.347 
0.567 1.293 1.293 
0.600 1.423 1.423 
0.384 1.051 1.051 
0.250 1.290 1.290 
0.301 1.773 1.773 
0.367 1.313 1.313 
0.434 1.313 1.313 
0.301 1.765 1.765 
0.450 1.248 1.248 
0.485 2.211 2.211 
0.284 2.386 2.386 
0.250 1.554 1.554 
0.317 1.225 1.225 
0.334 2.648 2.648 
0.367 2.669 2.669 
0.401 1.444 1.444 
0.234 1.390 1.390 
0.317 1.445 1.445 
0.517 2.166 2.166 
0.217 1.619 1.619 
0.567 3.325 3.325 
0.500 1.620 1.620 
0.399 1.892 1.892 
0.433 3.993 4.158 
0.301 1.337 1.337 
0.384 1.785 1.785 
0.584 1.413 1.413 
0.417 1.778 1.778 
0.417 1.335 1.335 
0.300 1.357 1.357 
0.399 1.718 1.718 
0.451 1.925 1.925 
0.468 1.280 1.280 
0.367 1.051 1.051 
0.351 1.872 1.872 
0.601 1.763 1.763 
0.216 1.554 1.554 
0.551 1.346 1.346 
0.568 1.117 1.117 
0.518 1.236 1.236 
0.234 1.280 1.280 
0.300 1.500 1.500 
0.334 1.651 1.651 
0.468 1.105 1.105 
0.251 1.553 1.553 
0.484 2.047 2.047 
0.250 2.278 2.278 
0.467 1.303 1.303 
0.399 1.608 1.608 
0.518 2.276 2.276 
0.484 1.083 1.083 
0.568 1.084 1.084 
0.551 1.280 1.280 
0.334 0.930 0.930 
0.483 1.465 1.465 
0.284 1.543 1.543 
0.218 1.631 1.631 
0.500 1.498 1.498 
0.400 1.259 1.259 
0.400 1.686 1.686 
0.567 1.083 1.083 
0.451 2.058 2.058 
0.450 1.291 1.291 
0.551 1.904 1.904 
0.517 1.259 1.259 
0.433 1.949 1.949 
0.284 1.160 1.160 
0.301 1.401 1.401 
0.551 1.816 1.816 
0.217 1.116 1.116 
<><><><><><><><> 
RT (mean):  1.65 
Consistency:  0.23 
Self Consistency:  0.70 
<><><><><><><><> 
End: 01-Oct-2014 08:57:34 
