<><><><><><><><> 
Begin: 01-Oct-2014 08:36:25 
0.417 1.694 1.694 
0.267 1.737 1.737 
0.450 1.651 1.651 
0.301 1.444 1.444 
0.467 1.598 1.598 
0.484 2.516 2.516 
0.500 2.438 2.438 
0.384 1.903 1.903 
0.234 1.804 1.804 
0.300 1.816 1.816 
0.567 1.531 1.531 
0.267 1.892 1.892 
0.534 0.995 0.995 
0.417 3.072 3.072 
0.601 1.837 1.837 
0.234 2.122 2.122 
0.384 2.536 2.536 
0.250 1.782 1.782 
0.584 2.013 2.013 
0.200 2.394 2.394 
0.517 1.400 1.400 
0.533 1.345 1.345 
0.551 1.608 1.608 
0.234 2.667 2.667 
0.367 1.652 1.652 
0.300 1.038 1.038 
0.517 1.016 1.016 
0.367 1.400 1.400 
0.567 1.159 1.159 
0.284 1.988 1.988 
0.301 1.072 1.072 
0.267 1.530 1.530 
0.250 2.056 2.056 
0.551 1.859 1.859 
0.434 2.021 2.021 
0.417 1.771 1.771 
0.267 1.837 1.837 
0.551 2.121 2.121 
0.451 1.432 1.432 
0.350 1.323 1.323 
0.401 1.607 1.607 
0.368 2.810 2.810 
0.234 1.322 1.322 
0.300 1.280 1.280 
0.250 1.596 1.596 
0.284 1.618 1.618 
0.300 1.891 1.891 
0.367 2.416 2.416 
0.217 3.148 3.148 
0.567 1.682 1.682 
0.584 2.766 2.766 
0.399 1.268 1.268 
0.400 1.575 1.575 
0.334 1.749 1.749 
0.566 1.705 1.705 
0.349 2.131 2.131 
0.249 1.772 1.772 
0.516 2.995 2.995 
0.351 1.815 1.815 
0.300 1.388 1.388 
0.367 2.033 2.033 
0.234 1.398 1.398 
0.250 2.274 2.274 
0.584 1.749 1.749 
0.585 1.552 1.552 
0.435 1.629 1.629 
0.234 1.224 1.224 
0.300 1.399 1.399 
0.350 2.011 2.011 
0.533 1.443 1.443 
0.201 3.170 3.170 
0.217 2.448 2.448 
0.267 1.400 1.400 
0.467 1.771 1.771 
0.501 1.705 1.705 
0.467 2.174 2.174 
0.384 1.673 1.673 
0.417 2.055 2.055 
0.317 2.798 2.798 
0.501 3.182 3.182 
0.284 2.328 2.328 
0.484 1.147 1.147 
0.284 3.672 3.672 
0.350 1.323 1.323 
0.451 1.389 1.389 
0.517 1.999 1.999 
0.234 1.858 1.858 
0.567 1.115 1.115 
0.517 1.103 1.103 
0.401 1.783 1.783 
0.384 1.486 1.486 
0.384 1.028 1.028 
0.334 1.510 1.510 
0.400 2.405 2.405 
0.401 0.962 0.962 
0.534 1.322 1.322 
0.516 1.629 1.629 
0.467 1.454 1.454 
0.350 2.011 2.011 
0.534 1.519 1.519 
0.417 1.946 1.946 
0.350 1.400 1.400 
0.584 2.547 2.547 
0.551 2.197 2.197 
0.417 2.034 2.034 
0.450 2.033 2.033 
0.434 2.219 2.219 
0.284 1.366 1.366 
0.317 3.628 3.628 
0.384 2.055 2.055 
0.300 2.558 2.558 
0.534 1.421 1.421 
0.284 3.038 3.038 
0.300 1.464 1.464 
0.267 1.333 1.333 
0.300 1.180 1.180 
0.384 1.629 1.629 
0.334 3.203 3.203 
0.567 1.201 1.201 
0.367 1.301 1.301 
0.284 1.596 1.596 
0.567 1.191 1.191 
0.601 1.661 1.661 
0.384 1.356 1.356 
0.250 1.299 1.299 
0.300 1.552 1.552 
0.367 3.115 3.115 
0.434 2.787 2.787 
0.300 1.115 1.115 
0.449 1.891 1.891 
0.484 1.847 1.847 
0.284 1.356 1.356 
0.250 2.208 2.208 
0.317 1.585 1.585 
0.334 1.914 1.914 
0.368 1.432 1.432 
0.399 2.547 2.547 
0.233 1.955 1.955 
0.300 1.520 1.520 
0.517 1.289 1.289 
0.216 1.672 1.672 
0.567 1.956 1.956 
0.500 1.781 1.781 
0.400 2.099 2.099 
0.434 2.110 2.110 
0.299 2.525 2.525 
0.383 1.805 1.805 
0.584 1.651 1.651 
0.417 1.585 1.585 
0.417 0.984 0.984 
0.300 1.322 1.322 
0.400 1.378 1.378 
0.451 1.302 1.302 
0.467 2.077 2.077 
0.367 1.399 1.399 
0.350 1.487 1.487 
0.601 1.563 1.563 
0.216 2.165 2.165 
0.551 1.857 1.857 
0.567 2.264 2.264 
0.517 1.750 1.750 
0.233 1.629 1.629 
0.300 2.481 2.481 
0.334 1.924 1.924 
0.467 1.411 1.411 
0.250 1.203 1.203 
0.484 1.159 1.159 
0.250 1.739 1.739 
0.467 3.061 3.061 
0.400 1.519 1.519 
0.517 2.645 2.645 
0.484 1.967 1.967 
0.567 1.619 1.619 
0.567 1.704 1.704 
0.334 1.192 1.192 
0.484 1.530 1.530 
0.284 1.355 1.355 
0.218 1.291 1.291 
0.501 1.290 1.290 
0.400 1.716 1.716 
0.400 1.213 1.213 
0.567 1.707 1.707 
0.451 1.793 1.793 
0.450 1.967 1.967 
0.551 1.345 1.345 
0.517 1.060 1.060 
0.434 2.078 2.078 
0.267 1.311 1.311 
0.299 2.054 2.054 
0.551 1.695 1.695 
0.217 1.738 1.738 
<><><><><><><><> 
RT (mean):  1.72 
Consistency:  0.16 
Self Consistency:  1.00 
<><><><><><><><> 
End: 01-Oct-2014 08:47:04 
