<><><><><><><><> 
Begin: 25-Sep-2014 12:54:26 
Matlab version  8.2.0.701 (R2013b) 
Psychtoolbox version  3.0.11 - Flavor: beta - Corresponds to SVN Revision 4591
For more info visit:
https 
Subjid: s21 Run Number: 5 
<><><><><><><><> 
Columns info in data file: 
1. left indvd 2. # right indvd  
3. response (left - 1 :: right - 2) 4. RT  
<><><><><><><><> 
Columns info in (this) info file: 
1. Stimulus start time (from trial start) 2. Stimulus off-time(from stimulus start time) 
3. RT or max response duration, if no response (from stimulus start time) 
 
1.002 1.540 1.540 
0.534 0.614 0.614 
0.567 0.700 0.700 
0.251 0.920 0.920 
0.568 0.745 0.745 
0.451 0.854 0.854 
0.234 2.300 2.300 
0.317 0.723 0.723 
0.417 0.777 0.777 
0.584 0.712 0.712 
0.584 0.823 0.823 
0.267 0.953 0.953 
0.584 0.647 0.647 
0.585 0.635 0.635 
0.400 0.941 0.941 
0.517 0.767 0.767 
0.267 0.767 0.767 
0.367 0.932 0.932 
0.567 0.657 0.657 
0.517 1.731 1.731 
0.585 1.020 1.020 
0.468 1.128 1.128 
0.217 0.679 0.679 
0.550 0.669 0.669 
0.584 0.832 0.832 
0.467 0.909 0.909 
0.501 0.997 0.997 
0.502 1.019 1.019 
0.367 1.522 1.522 
0.468 0.942 0.942 
0.267 0.931 0.931 
0.484 0.657 0.657 
0.217 1.139 1.139 
0.317 0.963 0.963 
0.217 0.811 0.811 
0.234 0.811 0.811 
0.534 0.811 0.811 
0.483 0.788 0.788 
0.334 0.844 0.844 
0.584 0.964 0.964 
0.216 2.255 2.255 
0.383 1.412 1.412 
0.351 1.129 1.129 
0.516 0.876 0.876 
0.518 0.942 0.942 
0.283 0.931 0.931 
0.400 0.789 0.789 
0.384 1.150 1.150 
0.467 0.965 0.965 
0.484 0.613 0.613 
0.501 0.690 0.690 
0.317 0.778 0.778 
0.468 0.744 0.744 
0.467 0.854 0.854 
0.266 1.271 1.271 
0.251 0.811 0.811 
0.400 0.811 0.811 
0.583 1.063 1.063 
0.334 0.767 0.767 
0.435 1.040 1.040 
0.300 0.986 0.986 
0.501 0.789 0.789 
0.300 0.592 0.592 
0.401 1.085 1.085 
0.484 0.635 0.635 
0.566 0.700 0.700 
0.584 0.624 0.624 
0.417 0.636 0.636 
0.250 0.712 0.712 
0.267 0.635 0.635 
0.300 0.690 0.690 
0.534 0.591 0.591 
0.300 0.624 0.624 
0.533 0.700 0.700 
0.300 0.646 0.646 
0.567 0.778 0.778 
0.334 1.007 1.007 
0.284 0.613 0.613 
0.301 0.821 0.821 
0.449 0.657 0.657 
0.385 0.658 0.658 
0.351 0.975 0.975 
0.534 0.493 0.493 
0.434 0.690 0.690 
0.418 0.909 0.909 
0.567 0.755 0.755 
0.317 1.062 1.062 
0.500 0.700 0.700 
0.501 0.745 0.745 
0.351 0.668 0.668 
0.434 0.712 0.712 
0.234 0.635 0.635 
0.217 1.139 1.139 
0.417 1.183 1.183 
0.518 0.745 0.745 
0.583 0.756 0.756 
0.251 1.227 1.227 
0.433 0.843 0.843 
0.383 0.624 0.624 
0.201 0.658 0.658 
0.333 0.558 0.558 
0.266 0.755 0.755 
0.517 1.029 1.029 
0.333 0.580 0.580 
0.418 0.636 0.636 
0.266 0.624 0.624 
0.450 0.580 0.580 
0.300 0.547 0.547 
0.468 1.928 1.928 
0.484 0.799 0.799 
0.501 1.040 1.040 
0.383 1.019 1.019 
0.233 1.577 1.577 
0.300 0.668 0.668 
0.567 0.635 0.635 
0.266 0.668 0.668 
0.533 0.635 0.635 
0.418 0.515 0.515 
0.601 0.755 0.755 
0.233 0.515 0.515 
0.383 1.063 1.063 
0.250 0.582 0.582 
0.584 0.777 0.777 
0.199 0.614 0.614 
0.517 0.723 0.723 
0.534 0.635 0.635 
0.552 0.592 0.592 
0.234 0.997 0.997 
0.367 0.789 0.789 
0.301 1.149 1.149 
0.518 1.194 1.194 
0.368 0.767 0.767 
0.568 0.712 0.712 
0.283 0.974 0.974 
0.317 0.909 0.909 
0.267 0.657 0.657 
0.251 0.745 0.745 
0.551 1.041 1.041 
0.434 0.613 0.613 
0.417 0.668 0.668 
0.267 0.855 0.855 
0.550 1.456 1.456 
0.450 0.887 0.887 
0.350 0.646 0.646 
0.400 1.030 1.030 
0.366 0.876 0.876 
0.234 0.921 0.921 
0.301 1.105 1.105 
0.250 1.326 1.326 
0.283 2.376 2.376 
0.300 0.920 0.920 
0.368 0.713 0.713 
0.216 1.413 1.413 
0.568 2.212 2.212 
0.584 0.854 0.854 
0.400 1.259 1.259 
0.401 0.778 0.778 
0.334 0.898 0.898 
0.568 0.975 0.975 
0.350 0.887 0.887 
0.251 0.898 0.898 
0.517 0.636 0.636 
0.350 1.162 1.162 
0.300 0.942 0.942 
0.367 0.799 0.799 
0.233 0.953 0.953 
0.250 0.875 0.875 
0.584 0.723 0.723 
0.583 0.876 0.876 
0.434 0.668 0.668 
0.233 0.887 0.887 
0.300 0.734 0.734 
0.351 0.723 0.723 
0.533 0.570 0.570 
0.201 0.745 0.745 
0.217 0.887 0.887 
0.267 0.833 0.833 
0.468 1.709 1.709 
0.500 1.029 1.029 
0.466 0.767 0.767 
0.384 0.581 0.581 
0.417 0.669 0.669 
0.317 0.656 0.656 
0.500 0.603 0.603 
0.284 0.887 0.887 
0.483 0.548 0.548 
0.284 0.624 0.624 
0.350 0.975 0.975 
0.450 0.876 0.876 
0.517 0.625 0.625 
0.234 1.182 1.182 
0.567 0.701 0.701 
0.518 0.679 0.679 
0.400 0.690 0.690 
0.384 0.799 0.799 
0.384 0.712 0.712 
0.318 0.832 0.832 
0.401 0.636 0.636 
0.401 0.679 0.679 
0.534 0.723 0.723 
0.517 0.646 0.646 
0.467 0.624 0.624 
0.350 0.789 0.789 
0.533 0.657 0.657 
0.418 0.581 0.581 
0.350 1.754 1.754 
0.583 0.668 0.668 
0.552 0.832 0.832 
0.418 0.691 0.691 
0.450 0.679 0.679 
0.434 0.822 0.822 
0.285 0.711 0.711 
0.318 0.658 0.658 
0.384 0.865 0.865 
0.300 0.570 0.570 
0.534 0.646 0.646 
0.284 0.680 0.680 
0.300 0.625 0.625 
0.267 0.570 0.570 
0.300 0.745 0.745 
0.384 0.745 0.745 
0.333 0.746 0.746 
0.568 0.701 0.701 
0.367 0.723 0.723 
0.284 0.986 0.986 
0.566 0.712 0.712 
0.600 2.707 2.707 
0.384 1.489 1.489 
0.250 0.778 0.778 
0.300 1.228 1.228 
0.367 0.712 0.712 
0.434 0.680 0.680 
0.300 1.271 1.271 
0.451 0.701 0.701 
0.484 0.690 0.690 
0.285 0.691 0.691 
0.250 0.734 0.734 
0.318 0.603 0.603 
0.334 0.778 0.778 
0.367 0.931 0.931 
0.401 1.238 1.238 
0.233 1.227 1.227 
0.300 1.019 1.019 
0.518 1.534 1.534 
0.216 0.985 0.985 
0.567 1.161 1.161 
0.501 0.800 0.800 
0.401 0.680 0.680 
0.434 0.657 0.657 
0.300 0.821 0.821 
0.385 0.942 0.942 
0.583 0.690 0.690 
0.417 0.560 0.560 
0.417 1.184 1.184 
0.300 0.845 0.845 
0.401 0.702 0.702 
0.450 0.635 0.635 
0.467 0.679 0.679 
0.367 0.899 0.899 
0.350 0.679 0.679 
0.600 0.713 0.713 
0.217 0.823 0.823 
0.551 0.767 0.767 
0.567 0.668 0.668 
0.517 0.602 0.602 
0.250 0.898 0.898 
0.301 0.669 0.669 
0.334 1.412 1.412 
0.467 0.854 0.854 
0.251 0.767 0.767 
0.484 0.756 0.756 
0.250 1.153 1.153 
0.467 0.635 0.635 
0.400 0.592 0.592 
0.516 0.953 0.953 
0.483 0.669 0.669 
0.568 0.777 0.777 
0.552 1.128 1.128 
0.334 0.834 0.834 
